AIC BIC aBIC DIC
cuts_long_ml_r8 78903.713 79037.703 78974.149 NA
cuts_wide_bayes_r8 NA NA NA NA
cuts_long_bayes_r8 NA NA NA 77722.203
tso_wide_ml_r8 NA NA NA NA
tso_wide_bayes_r8 NA NA NA NA
tso_long_bayes_r8 NA NA NA 70524.481
msst_wide_ml_r9 NA NA NA NA
msst_long_ml_r9 87207.112 87314.304 87263.461 NA
msst_wide_bayes_r9 NA NA NA NA
msst_long_bayes_r9 NA NA NA 86020.159
cuts_wide_ml_r9 NA NA NA NA
cuts_long_ml_r9 79177.25 79311.24 79247.685 NA
cuts_wide_bayes_r9 NA NA NA NA
cuts_long_bayes_r9 NA NA NA 77944.791
tso_wide_ml_r9 NA NA NA NA
tso_wide_bayes_r9 NA NA NA NA
tso_long_bayes_r9 NA NA NA 70666.517
msst_wide_ml_r10 NA NA NA NA
msst_long_ml_r10 85849.187 85956.379 85905.536 NA
msst_wide_bayes_r10 NA NA NA NA
msst_long_bayes_r10 NA NA NA 84755.168
cuts_wide_ml_r10 NA NA NA NA
cuts_long_ml_r10 78901.247 79035.237 78971.683 NA
cuts_wide_bayes_r10 NA NA NA NA
cuts_long_bayes_r10 NA NA NA 77730.027
tso_wide_ml_r10 NA NA NA NA
tso_wide_bayes_r10 NA NA NA NA
tso_long_bayes_r10 NA NA NA 70478.478
msst_wide_ml_r11 NA NA NA NA
msst_long_ml_r11 85337.39 85444.582 85393.739 NA
msst_wide_bayes_r11 NA NA NA NA
msst_long_bayes_r11 NA NA NA 84344.042
cuts_wide_ml_r11 NA NA NA NA
cuts_long_ml_r11 79210.8 79344.791 79281.236 NA
cuts_wide_bayes_r11 NA NA NA NA
cuts_long_bayes_r11 NA NA NA 78105.072
tso_wide_ml_r11 NA NA NA NA
tso_wide_bayes_r11 NA NA NA NA
tso_long_bayes_r11 NA NA NA 70853.508
msst_wide_ml_r12 NA NA NA NA
msst_long_ml_r12 85732.588 85839.78 85788.937 NA
msst_wide_bayes_r12 NA NA NA NA
msst_long_bayes_r12 NA NA NA 84584.102
cuts_wide_ml_r12 NA NA NA NA
cuts_long_ml_r12 78683.488 78817.478 78753.923 NA
cuts_wide_bayes_r12 NA NA NA NA
cuts_long_bayes_r12 NA NA NA 77500.33
tso_wide_ml_r12 NA NA NA NA
tso_wide_bayes_r12 NA NA NA NA
tso_long_bayes_r12 NA NA NA 70528.778
msst_wide_ml_r13 NA NA NA NA
msst_long_ml_r13 85892.047 85999.24 85948.396 NA
msst_wide_bayes_r13 NA NA NA NA
msst_long_bayes_r13 NA NA NA 84737.867
cuts_wide_ml_r13 NA NA NA NA
cuts_long_ml_r13 78759.733 78893.724 78830.169 NA
cuts_wide_bayes_r13 NA NA NA NA
cuts_long_bayes_r13 NA NA NA 77564.276
tso_wide_ml_r13 NA NA NA NA
tso_wide_bayes_r13 NA NA NA NA
tso_long_bayes_r13 NA NA NA 70306.403
msst_wide_ml_r14 NA NA NA NA
msst_long_ml_r14 85231.522 85338.715 85287.871 NA
msst_wide_bayes_r14 NA NA NA NA
msst_long_bayes_r14 NA NA NA 84171.587
cuts_wide_ml_r14 NA NA NA NA
cuts_long_ml_r14 79088.733 79222.724 79159.169 NA
cuts_wide_bayes_r14 NA NA NA NA
cuts_long_bayes_r14 NA NA NA 77969.558
tso_wide_ml_r14 NA NA NA NA
tso_wide_bayes_r14 NA NA NA NA
tso_long_bayes_r14 NA NA NA 70785.925
msst_wide_ml_r15 NA NA NA NA
msst_long_ml_r15 86061.297 86168.489 86117.646 NA
msst_wide_bayes_r15 NA NA NA NA
msst_long_bayes_r15 NA NA NA 84977.617
cuts_wide_ml_r15 NA NA NA NA
cuts_long_ml_r15 79031.27 79165.261 79101.706 NA
cuts_wide_bayes_r15 NA NA NA NA
cuts_long_bayes_r15 NA NA NA 77879.491
tso_wide_ml_r15 NA NA NA NA
tso_wide_bayes_r15 NA NA NA NA
tso_long_bayes_r15 NA NA NA 70665.766
msst_wide_ml_r16 NA NA NA NA
msst_long_ml_r16 86250.267 86357.459 86306.616 NA
msst_wide_bayes_r16 NA NA NA NA
msst_long_bayes_r16 NA NA NA 85159.105
cuts_wide_ml_r16 NA NA NA NA
cuts_long_ml_r16 79210.099 79344.089 79280.535 NA
cuts_wide_bayes_r16 NA NA NA NA
cuts_long_bayes_r16 NA NA NA 78026.859
tso_wide_ml_r16 NA NA NA NA
tso_wide_bayes_r16 NA NA NA NA
tso_long_bayes_r16 NA NA NA 70868.063
msst_wide_ml_r17 NA NA NA NA
msst_long_ml_r17 85411.741 85518.933 85468.089 NA
msst_wide_bayes_r17 NA NA NA NA
msst_long_bayes_r17 NA NA NA 84269.532
cuts_wide_ml_r17 NA NA NA NA
cuts_long_ml_r17 78833.354 78967.345 78903.79 NA
cuts_wide_bayes_r17 NA NA NA NA
cuts_long_bayes_r17 NA NA NA 77667.191
tso_wide_ml_r17 NA NA NA NA
tso_wide_bayes_r17 NA NA NA NA
tso_long_bayes_r17 NA NA NA 70701.462
msst_wide_ml_r18 NA NA NA NA
msst_long_ml_r18 86042.057 86149.249 86098.406 NA
msst_wide_bayes_r18 NA NA NA NA
msst_long_bayes_r18 NA NA NA 84980.597
cuts_wide_ml_r18 NA NA NA NA
cuts_long_ml_r18 79221.697 79355.688 79292.133 NA
cuts_wide_bayes_r18 NA NA NA NA
cuts_long_bayes_r18 NA NA NA 78071.583
tso_wide_ml_r18 NA NA NA NA
tso_wide_bayes_r18 NA NA NA NA
tso_long_bayes_r18 NA NA NA 70933.738
msst_wide_ml_r19 NA NA NA NA
msst_long_ml_r19 86334.987 86442.18 86391.336 NA
msst_wide_bayes_r19 NA NA NA NA
msst_long_bayes_r19 NA NA NA 85273.619
cuts_wide_ml_r19 NA NA NA NA
cuts_long_ml_r19 79135.382 79269.373 79205.818 NA
cuts_wide_bayes_r19 NA NA NA NA
cuts_long_bayes_r19 NA NA NA 77987.051
tso_wide_ml_r19 NA NA NA NA
tso_wide_bayes_r19 NA NA NA NA
tso_long_bayes_r19 NA NA NA 70866.858
msst_wide_ml_r20 NA NA NA NA
msst_long_ml_r20 84988.075 85095.268 85044.424 NA
msst_wide_bayes_r20 NA NA NA NA
msst_long_bayes_r20 NA NA NA 83942.141
cuts_wide_ml_r20 NA NA NA NA
cuts_long_ml_r20 78939.929 79073.919 79010.365 NA
cuts_wide_bayes_r20 NA NA NA NA
cuts_long_bayes_r20 NA NA NA 77823.351
tso_wide_ml_r20 NA NA NA NA
tso_wide_bayes_r20 NA NA NA NA
tso_long_bayes_r20 NA NA NA 70399.546
msst_wide_ml_r21 NA NA NA NA
msst_long_ml_r21 86213.534 86320.726 86269.883 NA
msst_wide_bayes_r21 NA NA NA NA
msst_long_bayes_r21 NA NA NA 85108.784
cuts_wide_ml_r21 NA NA NA NA
cuts_long_ml_r21 79076.042 79210.032 79146.478 NA
cuts_wide_bayes_r21 NA NA NA NA
cuts_long_bayes_r21 NA NA NA 77899.523
tso_wide_ml_r21 NA NA NA NA
tso_wide_bayes_r21 NA NA NA NA
tso_long_bayes_r21 NA NA NA 70670.112
msst_wide_ml_r22 NA NA NA NA
msst_long_ml_r22 85939.135 86046.327 85995.484 NA
msst_wide_bayes_r22 NA NA NA NA
msst_long_bayes_r22 NA NA NA 84812.086
cuts_wide_ml_r22 NA NA NA NA
cuts_long_ml_r22 78882.361 79016.352 78952.797 NA
cuts_wide_bayes_r22 NA NA NA NA
cuts_long_bayes_r22 NA NA NA 77697.733
tso_wide_ml_r22 NA NA NA NA
tso_wide_bayes_r22 NA NA NA NA
tso_long_bayes_r22 NA NA NA 70608.171
msst_wide_ml_r23 NA NA NA NA
msst_long_ml_r23 86205.218 86312.411 86261.567 NA
msst_wide_bayes_r23 NA NA NA NA
msst_long_bayes_r23 NA NA NA 85150.38
cuts_wide_ml_r23 NA NA NA NA
cuts_long_ml_r23 79295.821 79429.811 79366.257 NA
cuts_wide_bayes_r23 NA NA NA NA
cuts_long_bayes_r23 NA NA NA 78139.953
tso_wide_ml_r23 NA NA NA NA
tso_wide_bayes_r23 NA NA NA NA
tso_long_bayes_r23 NA NA NA 70698.316
msst_wide_ml_r24 NA NA NA NA
msst_long_ml_r24 85959.104 86066.296 86015.453 NA
msst_wide_bayes_r24 NA NA NA NA
msst_long_bayes_r24 NA NA NA 84855.539
cuts_wide_ml_r24 NA NA NA NA
cuts_long_ml_r24 79145.007 79278.997 79215.443 NA
cuts_wide_bayes_r24 NA NA NA NA
cuts_long_bayes_r24 NA NA NA 77985.941
tso_wide_ml_r24 NA NA NA NA
tso_wide_bayes_r24 NA NA NA NA
tso_long_bayes_r24 NA NA NA 70734.104
msst_wide_ml_r25 NA NA NA NA
msst_long_ml_r25 87330.198 87437.39 87386.546 NA
msst_wide_bayes_r25 NA NA NA NA
msst_long_bayes_r25 NA NA NA 86289.876
cuts_wide_ml_r25 NA NA NA NA
cuts_long_ml_r25 79270.067 79404.058 79340.503 NA
cuts_wide_bayes_r25 NA NA NA NA
cuts_long_bayes_r25 NA NA NA 78075.304
tso_wide_ml_r25 NA NA NA NA
tso_wide_bayes_r25 NA NA NA NA
tso_long_bayes_r25 NA NA NA 70760.489
msst_wide_ml_r26 NA NA NA NA
msst_long_ml_r26 86406.282 86513.474 86462.631 NA
msst_wide_bayes_r26 NA NA NA NA
msst_long_bayes_r26 NA NA NA 85314.607
cuts_wide_ml_r26 NA NA NA NA
cuts_long_ml_r26 79168.823 79302.813 79239.259 NA
cuts_wide_bayes_r26 NA NA NA NA
cuts_long_bayes_r26 NA NA NA 77974.551
tso_wide_ml_r26 NA NA NA NA
tso_wide_bayes_r26 NA NA NA NA
tso_long_bayes_r26 NA NA NA 70690.775
msst_wide_ml_r27 NA NA NA NA
msst_long_ml_r27 85536.326 85643.518 85592.675 NA
msst_wide_bayes_r27 NA NA NA NA
msst_long_bayes_r27 NA NA NA 84470.868
cuts_wide_ml_r27 NA NA NA NA
cuts_long_ml_r27 78919.281 79053.271 78989.717 NA
cuts_wide_bayes_r27 NA NA NA NA
cuts_long_bayes_r27 NA NA NA 77763.256
tso_wide_ml_r27 NA NA NA NA
tso_wide_bayes_r27 NA NA NA NA
tso_long_bayes_r27 NA NA NA 70561.794
msst_wide_ml_r28 NA NA NA NA
msst_long_ml_r28 85242.717 85349.909 85299.065 NA
msst_wide_bayes_r28 NA NA NA NA
msst_long_bayes_r28 NA NA NA 84187.2
cuts_wide_ml_r28 NA NA NA NA
cuts_long_ml_r28 78931.125 79065.116 79001.561 NA
cuts_wide_bayes_r28 NA NA NA NA
cuts_long_bayes_r28 NA NA NA 77830.242
tso_wide_ml_r28 NA NA NA NA
tso_wide_bayes_r28 NA NA NA NA
tso_long_bayes_r28 NA NA NA 70450.583
msst_wide_ml_r29 NA NA NA NA
msst_long_ml_r29 85345.022 85452.214 85401.371 NA
msst_wide_bayes_r29 NA NA NA NA
msst_long_bayes_r29 NA NA NA 84285.825
cuts_wide_ml_r29 NA NA NA NA
cuts_long_ml_r29 78786.76 78920.751 78857.196 NA
cuts_wide_bayes_r29 NA NA NA NA
cuts_long_bayes_r29 NA NA NA 77637.488
tso_wide_ml_r29 NA NA NA NA
tso_wide_bayes_r29 NA NA NA NA
tso_long_bayes_r29 NA NA NA 70450.155
msst_wide_ml_r30 NA NA NA NA
msst_long_ml_r30 86874.354 86981.546 86930.703 NA
msst_wide_bayes_r30 NA NA NA NA
msst_long_bayes_r30 NA NA NA 85766.925
cuts_wide_ml_r30 NA NA NA NA
cuts_long_ml_r30 79110.507 79244.497 79180.943 NA
cuts_wide_bayes_r30 NA NA NA NA
cuts_long_bayes_r30 NA NA NA 77910.498
tso_wide_ml_r30 NA NA NA NA
tso_wide_bayes_r30 NA NA NA NA
tso_long_bayes_r30 NA NA NA 70559.351
msst_wide_ml_r31 NA NA NA NA
msst_long_ml_r31 86216.485 86323.677 86272.834 NA
msst_wide_bayes_r31 NA NA NA NA
msst_long_bayes_r31 NA NA NA 85109.044
cuts_wide_ml_r31 NA NA NA NA
cuts_long_ml_r31 78882.12 79016.111 78952.556 NA
cuts_wide_bayes_r31 NA NA NA NA
cuts_long_bayes_r31 NA NA NA 77703.873
tso_wide_ml_r31 NA NA NA NA
tso_wide_bayes_r31 NA NA NA NA
tso_long_bayes_r31 NA NA NA 70382.911
msst_wide_ml_r32 NA NA NA NA
msst_long_ml_r32 86592.353 86699.545 86648.702 NA
msst_wide_bayes_r32 NA NA NA NA
msst_long_bayes_r32 NA NA NA 85465.238
cuts_wide_ml_r32 NA NA NA NA
cuts_long_ml_r32 78718.596 78852.586 78789.032 NA
cuts_wide_bayes_r32 NA NA NA NA
cuts_long_bayes_r32 NA NA NA 77543.525
tso_wide_ml_r32 NA NA NA NA
tso_wide_bayes_r32 NA NA NA NA
tso_long_bayes_r32 NA NA NA 70205.248
msst_wide_ml_r33 NA NA NA NA
msst_long_ml_r33 85903.395 86010.587 85959.744 NA
msst_wide_bayes_r33 NA NA NA NA
msst_long_bayes_r33 NA NA NA 84794.768
cuts_wide_ml_r33 NA NA NA NA
cuts_long_ml_r33 78607.885 78741.876 78678.321 NA
cuts_wide_bayes_r33 NA NA NA NA
cuts_long_bayes_r33 NA NA NA 77439.012
tso_wide_ml_r33 NA NA NA NA
tso_wide_bayes_r33 NA NA NA NA
tso_long_bayes_r33 NA NA NA 70106.725
msst_wide_ml_r34 NA NA NA NA
msst_long_ml_r34 85566.62 85673.812 85622.969 NA
msst_wide_bayes_r34 NA NA NA NA
msst_long_bayes_r34 NA NA NA 84544.274
cuts_wide_ml_r34 NA NA NA NA
cuts_long_ml_r34 79094.474 79228.465 79164.91 NA
cuts_wide_bayes_r34 NA NA NA NA
cuts_long_bayes_r34 NA NA NA 77974.338
tso_wide_ml_r34 NA NA NA NA
tso_wide_bayes_r34 NA NA NA NA
tso_long_bayes_r34 NA NA NA 70756.227
msst_wide_ml_r35 NA NA NA NA
msst_long_ml_r35 85138.694 85245.886 85195.043 NA
msst_wide_bayes_r35 NA NA NA NA
msst_long_bayes_r35 NA NA NA 84103.521
cuts_wide_ml_r35 NA NA NA NA
cuts_long_ml_r35 79185.165 79319.155 79255.601 NA
cuts_wide_bayes_r35 NA NA NA NA
cuts_long_bayes_r35 NA NA NA 78068.644
tso_wide_ml_r35 NA NA NA NA
tso_wide_bayes_r35 NA NA NA NA
tso_long_bayes_r35 NA NA NA 70875.551
msst_wide_ml_r36 NA NA NA NA
msst_long_ml_r36 85843.812 85951.004 85900.16 NA
msst_wide_bayes_r36 NA NA NA NA
msst_long_bayes_r36 NA NA NA 84713.522
cuts_wide_ml_r36 NA NA NA NA
cuts_long_ml_r36 79102.821 79236.811 79173.257 NA
cuts_wide_bayes_r36 NA NA NA NA
cuts_long_bayes_r36 NA NA NA 77940.507
tso_wide_ml_r36 NA NA NA NA
tso_wide_bayes_r36 NA NA NA NA
tso_long_bayes_r36 NA NA NA 70694.977
msst_wide_ml_r37 NA NA NA NA
msst_long_ml_r37 85857.538 85964.73 85913.887 NA
msst_wide_bayes_r37 NA NA NA NA
msst_long_bayes_r37 NA NA NA 84736.714
cuts_wide_ml_r37 NA NA NA NA
cuts_long_ml_r37 78808.622 78942.612 78879.058 NA
cuts_wide_bayes_r37 NA NA NA NA
cuts_long_bayes_r37 NA NA NA 77637.372
tso_wide_ml_r37 NA NA NA NA
tso_wide_bayes_r37 NA NA NA NA
tso_long_bayes_r37 NA NA NA 70268.088
msst_wide_ml_r38 NA NA NA NA
msst_long_ml_r38 85936.04 86043.232 85992.389 NA
msst_wide_bayes_r38 NA NA NA NA
msst_long_bayes_r38 NA NA NA 84794.184
cuts_wide_ml_r38 NA NA NA NA
cuts_long_ml_r38 78873.422 79007.413 78943.858 NA
cuts_wide_bayes_r38 NA NA NA NA
cuts_long_bayes_r38 NA NA NA 77694.172
tso_wide_ml_r38 NA NA NA NA
tso_wide_bayes_r38 NA NA NA NA
tso_long_bayes_r38 NA NA NA 70706.924
msst_wide_ml_r39 NA NA NA NA
msst_long_ml_r39 85491.115 85598.307 85547.464 NA
msst_wide_bayes_r39 NA NA NA NA
msst_long_bayes_r39 NA NA NA 84412.155
cuts_wide_ml_r39 NA NA NA NA
cuts_long_ml_r39 78827.078 78961.068 78897.514 NA
cuts_wide_bayes_r39 NA NA NA NA
cuts_long_bayes_r39 NA NA NA 77674.149
tso_wide_ml_r39 NA NA NA NA
tso_wide_bayes_r39 NA NA NA NA
tso_long_bayes_r39 NA NA NA 70527.142
msst_wide_ml_r40 NA NA NA NA
msst_long_ml_r40 85664.539 85771.731 85720.888 NA
msst_wide_bayes_r40 NA NA NA NA
msst_long_bayes_r40 NA NA NA 84596.81
cuts_wide_ml_r40 NA NA NA NA
cuts_long_ml_r40 79178.277 79312.268 79248.713 NA
cuts_wide_bayes_r40 NA NA NA NA
cuts_long_bayes_r40 NA NA NA 78044.794
tso_wide_ml_r40 NA NA NA NA
tso_wide_bayes_r40 NA NA NA NA
tso_long_bayes_r40 NA NA NA 70803.767
msst_wide_ml_r41 NA NA NA NA
msst_long_ml_r41 85776.403 85883.596 85832.752 NA
msst_wide_bayes_r41 NA NA NA NA
msst_long_bayes_r41 NA NA NA 84654.97
cuts_wide_ml_r41 NA NA NA NA
cuts_long_ml_r41 78941.286 79075.277 79011.722 NA
cuts_wide_bayes_r41 NA NA NA NA
cuts_long_bayes_r41 NA NA NA 77780.371
tso_wide_ml_r41 NA NA NA NA
tso_wide_bayes_r41 NA NA NA NA
tso_long_bayes_r41 NA NA NA 70367.376
msst_wide_ml_r42 NA NA NA NA
msst_long_ml_r42 84990.147 85097.339 85046.496 NA
msst_wide_bayes_r42 NA NA NA NA
msst_long_bayes_r42 NA NA NA 83924.437
cuts_wide_ml_r42 NA NA NA NA
cuts_long_ml_r42 78529.953 78663.944 78600.389 NA
cuts_wide_bayes_r42 NA NA NA NA
cuts_long_bayes_r42 NA NA NA 77398.489
tso_wide_ml_r42 NA NA NA NA
tso_wide_bayes_r42 NA NA NA NA
tso_long_bayes_r42 NA NA NA 70211.404
msst_wide_ml_r43 NA NA NA NA
msst_long_ml_r43 86632.084 86739.276 86688.432 NA
msst_wide_bayes_r43 NA NA NA NA
msst_long_bayes_r43 NA NA NA 85563.426
cuts_wide_ml_r43 NA NA NA NA
cuts_long_ml_r43 79223.14 79357.13 79293.576 NA
cuts_wide_bayes_r43 NA NA NA NA
cuts_long_bayes_r43 NA NA NA 78052.345
tso_wide_ml_r43 NA NA NA NA
tso_wide_bayes_r43 NA NA NA NA
tso_long_bayes_r43 NA NA NA 70744.97
msst_wide_ml_r44 NA NA NA NA
msst_long_ml_r44 -999 -999 -999 -999
msst_wide_bayes_r44 NA NA NA NA
msst_long_bayes_r44 NA NA NA NA
cuts_wide_ml_r44 NA NA NA NA
cuts_long_ml_r44 78389.145 78523.135 78459.58 NA
cuts_wide_bayes_r44 NA NA NA NA
cuts_long_bayes_r44 NA NA NA 77272.933
tso_wide_ml_r44 NA NA NA NA
tso_wide_bayes_r44 NA NA NA NA
tso_long_bayes_r44 NA NA NA 69907.281
msst_wide_ml_r45 NA NA NA NA
msst_long_ml_r45 85816.505 85923.697 85872.854 NA
msst_wide_bayes_r45 NA NA NA NA
msst_long_bayes_r45 NA NA NA 84768.548
cuts_wide_ml_r45 NA NA NA NA
cuts_long_ml_r45 79120.846 79254.836 79191.282 NA
cuts_wide_bayes_r45 NA NA NA NA
cuts_long_bayes_r45 NA NA NA 77977.747
tso_wide_ml_r45 NA NA NA NA
tso_wide_bayes_r45 NA NA NA NA
tso_long_bayes_r45 NA NA NA 70611.28
msst_wide_ml_r46 NA NA NA NA
msst_long_ml_r46 86079.48 86186.672 86135.828 NA
msst_wide_bayes_r46 NA NA NA NA
msst_long_bayes_r46 NA NA NA 85004.706
cuts_wide_ml_r46 NA NA NA NA
cuts_long_ml_r46 79078.104 79212.095 79148.54 NA
cuts_wide_bayes_r46 NA NA NA NA
cuts_long_bayes_r46 NA NA NA 77899.064
tso_wide_ml_r46 NA NA NA NA
tso_wide_bayes_r46 NA NA NA NA
tso_long_bayes_r46 NA NA NA 70708.425
msst_wide_ml_r47 NA NA NA NA
msst_long_ml_r47 85777.306 85884.499 85833.655 NA
msst_wide_bayes_r47 NA NA NA NA
msst_long_bayes_r47 NA NA NA 84671.778
cuts_wide_ml_r47 NA NA NA NA
cuts_long_ml_r47 79129.316 79263.306 79199.752 NA
cuts_wide_bayes_r47 NA NA NA NA
cuts_long_bayes_r47 NA NA NA 77994.247
tso_wide_ml_r47 NA NA NA NA
tso_wide_bayes_r47 NA NA NA NA
tso_long_bayes_r47 NA NA NA 70620.993
msst_wide_ml_r48 NA NA NA NA
msst_long_ml_r48 85197.635 85304.827 85253.984 NA
msst_wide_bayes_r48 NA NA NA NA
msst_long_bayes_r48 NA NA NA 84177.201
cuts_wide_ml_r48 NA NA NA NA
cuts_long_ml_r48 79403.3 79537.291 79473.736 NA
cuts_wide_bayes_r48 NA NA NA NA
cuts_long_bayes_r48 NA NA NA 78261.444
tso_wide_ml_r48 NA NA NA NA
tso_wide_bayes_r48 NA NA NA NA
tso_long_bayes_r48 NA NA NA 70867.599
msst_wide_ml_r49 NA NA NA NA
msst_long_ml_r49 85311.901 85419.093 85368.25 NA
msst_wide_bayes_r49 NA NA NA NA
msst_long_bayes_r49 NA NA NA 84273.719
cuts_wide_ml_r49 NA NA NA NA
cuts_long_ml_r49 78668.195 78802.186 78738.631 NA
cuts_wide_bayes_r49 NA NA NA NA
cuts_long_bayes_r49 NA NA NA 77524.113
tso_wide_ml_r49 NA NA NA NA
tso_wide_bayes_r49 NA NA NA NA
tso_long_bayes_r49 NA NA NA 70283.628
msst_wide_ml_r50 NA NA NA NA
msst_long_ml_r50 86279.505 86386.697 86335.854 NA
msst_wide_bayes_r50 NA NA NA NA
msst_long_bayes_r50 NA NA NA 85177.18
cuts_wide_ml_r50 NA NA NA NA
cuts_long_ml_r50 79120.175 79254.165 79190.611 NA
cuts_wide_bayes_r50 NA NA NA NA
cuts_long_bayes_r50 NA NA NA 77959.72
tso_wide_ml_r50 NA NA NA NA
tso_wide_bayes_r50 NA NA NA NA
tso_long_bayes_r50 NA NA NA 70499.354
