AIC BIC aBIC DIC
cuts_wide_bayes_r15 NA NA NA NA
cuts_long_bayes_r15 NA NA NA 71860.502
tso_wide_ml_r15 NA NA NA NA
tso_wide_bayes_r15 NA NA NA NA
tso_long_bayes_r15 NA NA NA 63653.876
msst_wide_ml_r16 NA NA NA NA
msst_long_ml_r16 76026.566 76133.755 76082.912 NA
msst_wide_bayes_r16 NA NA NA NA
msst_long_bayes_r16 NA NA NA 75164.685
cuts_wide_ml_r16 NA NA NA NA
cuts_long_ml_r16 72736.121 72870.108 72806.553 NA
cuts_wide_bayes_r16 NA NA NA NA
cuts_long_bayes_r16 NA NA NA 71819.798
tso_wide_ml_r16 NA NA NA NA
tso_wide_bayes_r16 NA NA NA NA
tso_long_bayes_r16 NA NA NA 63854.548
msst_wide_ml_r17 NA NA NA NA
msst_long_ml_r17 76432.23 76539.422 76488.578 NA
msst_wide_bayes_r17 NA NA NA NA
msst_long_bayes_r17 NA NA NA 75646.059
cuts_wide_ml_r17 NA NA NA NA
cuts_long_ml_r17 -999 -999 -999 -999
cuts_wide_bayes_r17 NA NA NA NA
cuts_long_bayes_r17 NA NA NA 71783.491
tso_wide_ml_r17 NA NA NA NA
tso_wide_bayes_r17 NA NA NA NA
tso_long_bayes_r17 NA NA NA 63294.432
msst_wide_ml_r18 NA NA NA NA
msst_long_ml_r18 77303.685 77410.877 77360.033 NA
msst_wide_bayes_r18 NA NA NA NA
msst_long_bayes_r18 NA NA NA 76440.423
cuts_wide_ml_r18 NA NA NA NA
cuts_long_ml_r18 72778.428 72912.419 72848.864 NA
cuts_wide_bayes_r18 NA NA NA NA
cuts_long_bayes_r18 NA NA NA 71764.175
tso_wide_ml_r18 NA NA NA NA
tso_wide_bayes_r18 NA NA NA NA
tso_long_bayes_r18 NA NA NA 63757.831
msst_wide_ml_r19 NA NA NA NA
msst_long_ml_r19 76727.663 76834.848 76784.004 NA
msst_wide_bayes_r19 NA NA NA NA
msst_long_bayes_r19 NA NA NA 75827.723
cuts_wide_ml_r19 NA NA NA NA
cuts_long_ml_r19 72627.999 72761.979 72698.425 NA
cuts_wide_bayes_r19 NA NA NA NA
cuts_long_bayes_r19 NA NA NA 71689.336
tso_wide_ml_r19 NA NA NA NA
tso_wide_bayes_r19 NA NA NA NA
tso_long_bayes_r19 NA NA NA 63516.853
msst_wide_ml_r20 NA NA NA NA
msst_long_ml_r20 75757.044 75864.231 75813.388 NA
msst_wide_bayes_r20 NA NA NA NA
msst_long_bayes_r20 NA NA NA 74996.09
cuts_wide_ml_r20 NA NA NA NA
cuts_long_ml_r20 72821.273 72955.257 72891.702 NA
cuts_wide_bayes_r20 NA NA NA NA
cuts_long_bayes_r20 NA NA NA 71958.738
tso_wide_ml_r20 NA NA NA NA
tso_wide_bayes_r20 NA NA NA NA
tso_long_bayes_r20 NA NA NA 63611.511
msst_wide_ml_r21 NA NA NA NA
msst_long_ml_r21 77253.442 77360.629 77309.785 NA
msst_wide_bayes_r21 NA NA NA NA
msst_long_bayes_r21 NA NA NA 76320.524
cuts_wide_ml_r21 NA NA NA NA
cuts_long_ml_r21 73093.145 73227.128 73163.574 NA
cuts_wide_bayes_r21 NA NA NA NA
cuts_long_bayes_r21 NA NA NA 72107.002
tso_wide_ml_r21 NA NA NA NA
tso_wide_bayes_r21 NA NA NA NA
tso_long_bayes_r21 NA NA NA 63975.431
msst_wide_ml_r22 NA NA NA NA
msst_long_ml_r22 75445.492 75552.684 75501.841 NA
msst_wide_bayes_r22 NA NA NA NA
msst_long_bayes_r22 NA NA NA 74691.709
cuts_wide_ml_r22 NA NA NA NA
cuts_long_ml_r22 73113.166 73247.157 73183.602 NA
cuts_wide_bayes_r22 NA NA NA NA
cuts_long_bayes_r22 NA NA NA 72265.506
tso_wide_ml_r22 NA NA NA NA
tso_wide_bayes_r22 NA NA NA NA
tso_long_bayes_r22 NA NA NA 64172.195
msst_wide_ml_r23 NA NA NA NA
msst_long_ml_r23 76593.24 76700.43 76649.586 NA
msst_wide_bayes_r23 NA NA NA NA
msst_long_bayes_r23 NA NA NA 75904.2
cuts_wide_ml_r23 NA NA NA NA
cuts_long_ml_r23 -999 -999 -999 -999
cuts_wide_bayes_r23 NA NA NA NA
cuts_long_bayes_r23 NA NA NA 72223.488
tso_wide_ml_r23 NA NA NA NA
tso_wide_bayes_r23 NA NA NA NA
tso_long_bayes_r23 NA NA NA 64140.412
msst_wide_ml_r24 NA NA NA NA
msst_long_ml_r24 75003.188 75110.381 75059.537 NA
msst_wide_bayes_r24 NA NA NA NA
msst_long_bayes_r24 NA NA NA 74319.329
cuts_wide_ml_r24 NA NA NA NA
cuts_long_ml_r24 -999 -999 -999 -999
cuts_wide_bayes_r24 NA NA NA NA
cuts_long_bayes_r24 NA NA NA 71947.468
tso_wide_ml_r24 NA NA NA NA
tso_wide_bayes_r24 NA NA NA NA
tso_long_bayes_r24 NA NA NA 63755.983
msst_wide_ml_r25 NA NA NA NA
msst_long_ml_r25 75147.148 75254.34 75203.496 NA
msst_wide_bayes_r25 NA NA NA NA
msst_long_bayes_r25 NA NA NA 74437.286
cuts_wide_ml_r25 NA NA NA NA
cuts_long_ml_r25 72660.28 72794.27 72730.716 NA
cuts_wide_bayes_r25 NA NA NA NA
cuts_long_bayes_r25 NA NA NA 71812.741
tso_wide_ml_r25 NA NA NA NA
tso_wide_bayes_r25 NA NA NA NA
tso_long_bayes_r25 NA NA NA 63598.935
msst_wide_ml_r26 NA NA NA NA
msst_long_ml_r26 75682.988 75790.178 75739.334 NA
msst_wide_bayes_r26 NA NA NA NA
msst_long_bayes_r26 NA NA NA 74981.184
cuts_wide_ml_r26 NA NA NA NA
cuts_long_ml_r26 -999 -999 -999 -999
cuts_wide_bayes_r26 NA NA NA NA
cuts_long_bayes_r26 NA NA NA 72062.181
tso_wide_ml_r26 NA NA NA NA
tso_wide_bayes_r26 NA NA NA NA
tso_long_bayes_r26 NA NA NA 64242.84
msst_wide_ml_r27 NA NA NA NA
msst_long_ml_r27 77015.281 77122.473 77071.629 NA
msst_wide_bayes_r27 NA NA NA NA
msst_long_bayes_r27 NA NA NA 76140.179
cuts_wide_ml_r27 NA NA NA NA
cuts_long_ml_r27 72905.279 73039.269 72975.715 NA
cuts_wide_bayes_r27 NA NA NA NA
cuts_long_bayes_r27 NA NA NA 71922.474
tso_wide_ml_r27 NA NA NA NA
tso_wide_bayes_r27 NA NA NA NA
tso_long_bayes_r27 NA NA NA 63831.504
msst_wide_ml_r28 NA NA NA NA
msst_long_ml_r28 77681.815 77789.008 77738.164 NA
msst_wide_bayes_r28 NA NA NA NA
msst_long_bayes_r28 NA NA NA 76867.77
cuts_wide_ml_r28 NA NA NA NA
cuts_long_ml_r28 72933.528 73067.518 73003.964 NA
cuts_wide_bayes_r28 NA NA NA NA
cuts_long_bayes_r28 NA NA NA 71939.912
tso_wide_ml_r28 NA NA NA NA
tso_wide_bayes_r28 NA NA NA NA
tso_long_bayes_r28 NA NA NA 64121.04
msst_wide_ml_r29 NA NA NA NA
msst_long_ml_r29 75504.101 75611.293 75560.45 NA
msst_wide_bayes_r29 NA NA NA NA
msst_long_bayes_r29 NA NA NA 74815.438
cuts_wide_ml_r29 NA NA NA NA
cuts_long_ml_r29 72742.773 72876.763 72813.209 NA
cuts_wide_bayes_r29 NA NA NA NA
cuts_long_bayes_r29 NA NA NA 71885.308
tso_wide_ml_r29 NA NA NA NA
tso_wide_bayes_r29 NA NA NA NA
tso_long_bayes_r29 NA NA NA 63731.692
msst_wide_ml_r30 NA NA NA NA
msst_long_ml_r30 75900.581 76007.774 75956.93 NA
msst_wide_bayes_r30 NA NA NA NA
msst_long_bayes_r30 NA NA NA 75139.997
cuts_wide_ml_r30 NA NA NA NA
cuts_long_ml_r30 -999 -999 -999 -999
cuts_wide_bayes_r30 NA NA NA NA
cuts_long_bayes_r30 NA NA NA 72394.241
tso_wide_ml_r30 NA NA NA NA
tso_wide_bayes_r30 NA NA NA NA
tso_long_bayes_r30 NA NA NA 64363.668
msst_wide_ml_r31 NA NA NA NA
msst_long_ml_r31 76571.347 76678.54 76627.696 NA
msst_wide_bayes_r31 NA NA NA NA
msst_long_bayes_r31 NA NA NA 75693.217
cuts_wide_ml_r31 NA NA NA NA
cuts_long_ml_r31 -999 -999 -999 -999
cuts_wide_bayes_r31 NA NA NA NA
cuts_long_bayes_r31 NA NA NA 71944.864
tso_wide_ml_r31 NA NA NA NA
tso_wide_bayes_r31 NA NA NA NA
tso_long_bayes_r31 NA NA NA 63622.453
msst_wide_ml_r32 NA NA NA NA
msst_long_ml_r32 75484.231 75591.421 75540.577 NA
msst_wide_bayes_r32 NA NA NA NA
msst_long_bayes_r32 NA NA NA 74692.906
cuts_wide_ml_r32 NA NA NA NA
cuts_long_ml_r32 -999 -999 -999 -999
cuts_wide_bayes_r32 NA NA NA NA
cuts_long_bayes_r32 NA NA NA 71463.487
tso_wide_ml_r32 NA NA NA NA
tso_wide_bayes_r32 NA NA NA NA
tso_long_bayes_r32 NA NA NA 63329.082
msst_wide_ml_r33 NA NA NA NA
msst_long_ml_r33 76681.764 76788.957 76738.113 NA
msst_wide_bayes_r33 NA NA NA NA
msst_long_bayes_r33 NA NA NA 75780.318
cuts_wide_ml_r33 NA NA NA NA
cuts_long_ml_r33 -999 -999 -999 -999
cuts_wide_bayes_r33 NA NA NA NA
cuts_long_bayes_r33 NA NA NA 71513.844
tso_wide_ml_r33 NA NA NA NA
tso_wide_bayes_r33 NA NA NA NA
tso_long_bayes_r33 NA NA NA 63482.472
msst_wide_ml_r34 NA NA NA NA
msst_long_ml_r34 77011.737 77118.926 77068.083 NA
msst_wide_bayes_r34 NA NA NA NA
msst_long_bayes_r34 NA NA NA 76144.64
cuts_wide_ml_r34 NA NA NA NA
cuts_long_ml_r34 -999 -999 -999 -999
cuts_wide_bayes_r34 NA NA NA NA
cuts_long_bayes_r34 NA NA NA 71815.038
tso_wide_ml_r34 NA NA NA NA
tso_wide_bayes_r34 NA NA NA NA
tso_long_bayes_r34 NA NA NA 63615.098
msst_wide_ml_r35 NA NA NA NA
msst_long_ml_r35 76495.482 76602.668 76551.825 NA
msst_wide_bayes_r35 NA NA NA NA
msst_long_bayes_r35 NA NA NA 75639.352
cuts_wide_ml_r35 NA NA NA NA
cuts_long_ml_r35 -999 -999 -999 -999
cuts_wide_bayes_r35 NA NA NA NA
cuts_long_bayes_r35 NA NA NA 71857.591
tso_wide_ml_r35 NA NA NA NA
tso_wide_bayes_r35 NA NA NA NA
tso_long_bayes_r35 NA NA NA 63833.64
msst_wide_ml_r36 NA NA NA NA
msst_long_ml_r36 75380.05 75487.24 75436.396 NA
msst_wide_bayes_r36 NA NA NA NA
msst_long_bayes_r36 NA NA NA 74561.873
cuts_wide_ml_r36 NA NA NA NA
cuts_long_ml_r36 72712.992 72846.979 72783.424 NA
cuts_wide_bayes_r36 NA NA NA NA
cuts_long_bayes_r36 NA NA NA 71887.803
tso_wide_ml_r36 NA NA NA NA
tso_wide_bayes_r36 NA NA NA NA
tso_long_bayes_r36 NA NA NA 63869.507
msst_wide_ml_r37 NA NA NA NA
msst_long_ml_r37 76641.666 76748.856 76698.012 NA
msst_wide_bayes_r37 NA NA NA NA
msst_long_bayes_r37 NA NA NA 75788.54
cuts_wide_ml_r37 NA NA NA NA
cuts_long_ml_r37 72586.245 72720.232 72656.677 NA
cuts_wide_bayes_r37 NA NA NA NA
cuts_long_bayes_r37 NA NA NA 71616.081
tso_wide_ml_r37 NA NA NA NA
tso_wide_bayes_r37 NA NA NA NA
tso_long_bayes_r37 NA NA NA 63522.494
msst_wide_ml_r38 NA NA NA NA
msst_long_ml_r38 76342.994 76450.186 76399.343 NA
msst_wide_bayes_r38 NA NA NA NA
msst_long_bayes_r38 NA NA NA 75466.6
cuts_wide_ml_r38 NA NA NA NA
cuts_long_ml_r38 -999 -999 -999 -999
cuts_wide_bayes_r38 NA NA NA NA
cuts_long_bayes_r38 NA NA NA 71767.641
tso_wide_ml_r38 NA NA NA NA
tso_wide_bayes_r38 NA NA NA NA
tso_long_bayes_r38 NA NA NA 63512.203
msst_wide_ml_r39 NA NA NA NA
msst_long_ml_r39 75520.541 75627.733 75576.889 NA
msst_wide_bayes_r39 NA NA NA NA
msst_long_bayes_r39 NA NA NA 74736.54
cuts_wide_ml_r39 NA NA NA NA
cuts_long_ml_r39 -999 -999 -999 -999
cuts_wide_bayes_r39 NA NA NA NA
cuts_long_bayes_r39 NA NA NA 71729.868
tso_wide_ml_r39 NA NA NA NA
tso_wide_bayes_r39 NA NA NA NA
tso_long_bayes_r39 NA NA NA 63424.032
msst_wide_ml_r40 NA NA NA NA
msst_long_ml_r40 77830.775 77937.962 77887.118 NA
msst_wide_bayes_r40 NA NA NA NA
msst_long_bayes_r40 NA NA NA 76923.295
cuts_wide_ml_r40 NA NA NA NA
cuts_long_ml_r40 -999 -999 -999 -999
cuts_wide_bayes_r40 NA NA NA NA
cuts_long_bayes_r40 NA NA NA 72216.801
tso_wide_ml_r40 NA NA NA NA
tso_wide_bayes_r40 NA NA NA NA
tso_long_bayes_r40 NA NA NA 63914.586
msst_wide_ml_r41 NA NA NA NA
msst_long_ml_r41 77123.741 77230.933 77180.09 NA
msst_wide_bayes_r41 NA NA NA NA
msst_long_bayes_r41 NA NA NA 76324.955
cuts_wide_ml_r41 NA NA NA NA
cuts_long_ml_r41 72843.252 72977.242 72913.688 NA
cuts_wide_bayes_r41 NA NA NA NA
cuts_long_bayes_r41 NA NA NA 71880.222
tso_wide_ml_r41 NA NA NA NA
tso_wide_bayes_r41 NA NA NA NA
tso_long_bayes_r41 NA NA NA 63856.138
msst_wide_ml_r42 NA NA NA NA
msst_long_ml_r42 76123.903 76231.095 76180.251 NA
msst_wide_bayes_r42 NA NA NA NA
msst_long_bayes_r42 NA NA NA 75383.65
cuts_wide_ml_r42 NA NA NA NA
cuts_long_ml_r42 72999.738 73133.728 73070.174 NA
cuts_wide_bayes_r42 NA NA NA NA
cuts_long_bayes_r42 NA NA NA 72089.226
tso_wide_ml_r42 NA NA NA NA
tso_wide_bayes_r42 NA NA NA NA
tso_long_bayes_r42 NA NA NA 64141.382
msst_wide_ml_r43 NA NA NA NA
msst_long_ml_r43 76656.455 76763.641 76712.798 NA
msst_wide_bayes_r43 NA NA NA NA
msst_long_bayes_r43 NA NA NA 75795.117
cuts_wide_ml_r43 NA NA NA NA
cuts_long_ml_r43 -999 -999 -999 -999
cuts_wide_bayes_r43 NA NA NA NA
cuts_long_bayes_r43 NA NA NA 71794.858
tso_wide_ml_r43 NA NA NA NA
tso_wide_bayes_r43 NA NA NA NA
tso_long_bayes_r43 NA NA NA 63690.448
msst_wide_ml_r44 NA NA NA NA
msst_long_ml_r44 76533.411 76640.604 76589.76 NA
msst_wide_bayes_r44 NA NA NA NA
msst_long_bayes_r44 NA NA NA 75684.716
cuts_wide_ml_r44 NA NA NA NA
cuts_long_ml_r44 72711.903 72845.894 72782.339 NA
cuts_wide_bayes_r44 NA NA NA NA
cuts_long_bayes_r44 NA NA NA 71802.721
tso_wide_ml_r44 NA NA NA NA
tso_wide_bayes_r44 NA NA NA NA
tso_long_bayes_r44 NA NA NA 63402.804
msst_wide_ml_r45 NA NA NA NA
msst_long_ml_r45 77030.199 77137.386 77086.542 NA
msst_wide_bayes_r45 NA NA NA NA
msst_long_bayes_r45 NA NA NA 76144.885
cuts_wide_ml_r45 NA NA NA NA
cuts_long_ml_r45 73145.03 73279.014 73215.459 NA
cuts_wide_bayes_r45 NA NA NA NA
cuts_long_bayes_r45 NA NA NA 72195.018
tso_wide_ml_r45 NA NA NA NA
tso_wide_bayes_r45 NA NA NA NA
tso_long_bayes_r45 NA NA NA 64100.927
msst_wide_ml_r46 NA NA NA NA
msst_long_ml_r46 76250.522 76357.714 76306.871 NA
msst_wide_bayes_r46 NA NA NA NA
msst_long_bayes_r46 NA NA NA 75483.008
cuts_wide_ml_r46 NA NA NA NA
cuts_long_ml_r46 -999 -999 -999 -999
cuts_wide_bayes_r46 NA NA NA NA
cuts_long_bayes_r46 NA NA NA 72201.968
tso_wide_ml_r46 NA NA NA NA
tso_wide_bayes_r46 NA NA NA NA
tso_long_bayes_r46 NA NA NA 64068.717
msst_wide_ml_r47 NA NA NA NA
msst_long_ml_r47 75865.838 75973.03 75922.187 NA
msst_wide_bayes_r47 NA NA NA NA
msst_long_bayes_r47 NA NA NA 75082.256
cuts_wide_ml_r47 NA NA NA NA
cuts_long_ml_r47 -999 -999 -999 -999
cuts_wide_bayes_r47 NA NA NA NA
cuts_long_bayes_r47 NA NA NA 71767.036
tso_wide_ml_r47 NA NA NA NA
tso_wide_bayes_r47 NA NA NA NA
tso_long_bayes_r47 NA NA NA 63471.763
msst_wide_ml_r48 NA NA NA NA
msst_long_ml_r48 75732.719 75839.911 75789.068 NA
msst_wide_bayes_r48 NA NA NA NA
msst_long_bayes_r48 NA NA NA 74922.638
cuts_wide_ml_r48 NA NA NA NA
cuts_long_ml_r48 -999 -999 -999 -999
cuts_wide_bayes_r48 NA NA NA NA
cuts_long_bayes_r48 NA NA NA 71672.081
tso_wide_ml_r48 NA NA NA NA
tso_wide_bayes_r48 NA NA NA NA
tso_long_bayes_r48 NA NA NA 63669.641
msst_wide_ml_r49 NA NA NA NA
msst_long_ml_r49 78417.081 78524.271 78473.427 NA
msst_wide_bayes_r49 NA NA NA NA
msst_long_bayes_r49 NA NA NA 77478.509
cuts_wide_ml_r49 NA NA NA NA
cuts_long_ml_r49 73222.379 73356.365 73292.811 NA
cuts_wide_bayes_r49 NA NA NA NA
cuts_long_bayes_r49 NA NA NA 72173.608
tso_wide_ml_r49 NA NA NA NA
tso_wide_bayes_r49 NA NA NA NA
tso_long_bayes_r49 NA NA NA 63805.074
msst_wide_ml_r50 NA NA NA NA
msst_long_ml_r50 76704.629 76811.821 76760.977 NA
msst_wide_bayes_r50 NA NA NA NA
msst_long_bayes_r50 NA NA NA 75959.547
cuts_wide_ml_r50 NA NA NA NA
cuts_long_ml_r50 -999 -999 -999 -999
cuts_wide_bayes_r50 NA NA NA NA
cuts_long_bayes_r50 NA NA NA 72803.658
tso_wide_ml_r50 NA NA NA NA
tso_wide_bayes_r50 NA NA NA NA
tso_long_bayes_r50 NA NA NA 64662.648
