10726	21	3	2	4	2	2	40
10726	22	3	2	5	2	2	40
10726	23	3	2	4	2	2	40
10726	24	2	2	3	2	2	40
10726	25	5	2	7	2	2	40
10726	26	5	2	6	2	2	40
10726	27	3	2	2	2	3	40
10726	28	2	2	5	4	4	40
10726	29	5	2	6	2	2	40
10726	30	5	2	4	2	3	40
10726	31	.	.	.	.	.	.
10726	32	.	.	.	.	.	.
10726	33	5	4	6	2	2	40
10726	34	4	3	4	2	2	40
10726	35	6	2	4	3	2	40
10726	36	5	2	6	2	2	40
10726	37	.	.	.	.	.	40
10726	38	4	2	5	2	2	40
10726	39	3	2	4	3	5	40
10726	40	3	2	2	4	4	40
10726	41	.	.	.	.	.	.
10726	42	3	2	4	2	2	40
10726	43	.	.	.	.	.	.
10726	44	3	2	4	2	2	40
10726	45	5	2	4	3	2	40
10726	46	2	2	3	4	4	40
10726	47	2	2	2	4	4	40
10726	48	.	.	.	.	.	.
10726	49	4	5	5	2	3	40
10726	50	3	2	2	2	5	40
10726	51	2	2	5	2	2	40
10726	52	4	1	4	1	4	40
10726	53	4	2	3	4	3	40
10726	54	2	2	2	2	4	40
10726	55	3	2	2	1	4	40
10726	56	4	2	2	3	4	40
10726	57	3	1	3	2	4	40
10726	58	6	2	2	2	3	40
10726	59	2	2	4	2	5	40
10726	60	.	.	.	.	.	40
10727	1	1	3	1	3	4	50
10727	2	1	1	1	5	6	50
10727	3	1	1	1	5	5	50
10727	4	1	1	2	4	5	50
10727	5	1	1	1	5	6	50
10727	6	1	2	1	4	5	50
10727	7	.	.	.	.	.	.
10727	8	1	1	1	4	6	50
10727	9	1	1	1	4	6	50
10727	10	1	2	1	4	5	50
10727	11	3	2	3	3	4	50
10727	12	2	1	3	1	4	50
10727	13	.	.	.	.	.	.
10727	14	.	.	.	.	.	.
10727	15	1	1	2	4	5	50
10727	16	3	2	6	1	3	50
10727	17	1	2	2	3	5	50
10727	18	1	1	2	4	5	50
10727	19	1	1	1	4	6	50
10727	20	1	1	1	4	6	50
10727	21	2	2	2	3	5	50
10727	22	1	2	2	4	3	50
10727	23	1	1	1	5	5	50
10727	24	2	1	2	4	3	50
10727	25	2	2	1	3	4	50
10727	26	2	1	2	3	4	50
10727	27	2	1	2	4	5	50
10727	28	1	1	1	5	4	50
10727	29	1	1	1	5	5	50
10727	30	.	.	.	.	.	.
10727	31	.	.	.	.	.	.
10727	32	3	2	4	2	3	50
10727	33	3	2	5	2	3	50
10727	34	1	2	2	5	4	50
10727	35	6	7	7	1	2	50
10727	36	.	.	.	.	.	.
10727	37	2	2	3	3	4	50
10727	38	.	.	.	.	.	.
10727	39	1	1	1	1	5	50
10727	40	.	.	.	.	.	.
10727	41	2	2	3	3	5	50
10727	42	1	1	4	3	5	50
10727	43	4	2	3	3	4	50
10727	44	3	2	5	2	4	50
10727	45	3	1	5	3	4	50
10727	46	1	2	4	2	4	50
10727	47	1	1	2	3	4	50
10727	48	1	1	2	4	5	50
10727	49	3	1	5	4	4	50
10727	50	1	1	2	3	4	50
10727	51	.	.	.	.	.	.
10727	52	.	.	.	.	.	.
10727	53	1	2	2	4	5	50
10727	54	2	4	4	2	3	50
10727	55	1	2	2	4	5	50
10727	56	1	1	2	5	4	50
10727	57	1	2	3	2	2	50
10727	58	1	1	2	4	5	50
10727	59	1	1	3	3	5	50
10727	60	1	1	2	4	5	50
10728	1	.	.	.	.	.	.
10728	2	.	.	.	.	.	.
10728	3	.	.	.	.	.	.
10728	4	.	.	.	.	.	.
10728	5	3	3	5	3	4	40
10728	6	3	2	3	4	5	40
10728	7	.	.	.	.	.	.
10728	8	.	.	.	.	.	.
10728	9	6	2	5	2	4	40
10728	10	6	3	6	2	4	40
10728	11	.	.	.	.	.	.
10728	12	.	.	.	.	.	.
10728	13	.	.	.	.	.	.
10728	14	.	.	.	.	.	.
10728	15	2	2	3	5	5	40
10728	16	3	2	2	4	5	40
10728	17	2	2	3	4	5	40
10728	18	2	2	2	5	5	40
10728	19	3	2	4	4	4	40
10728	20	.	.	.	.	.	.
10728	21	.	.	.	.	.	.
10728	22	.	.	.	.	.	.
10728	23	.	.	.	.	.	.
10728	24	4	4	5	2	3	40
10728	25	.	.	.	.	.	.
10728	26	.	.	.	.	.	.
10728	27	4	2	3	5	4	40
10728	28	3	2	4	5	5	40
10728	29	6	3	4	2	4	40
10728	30	.	1	4	5	5	40
10728	31	.	.	.	.	.	.
10728	32	.	.	.	.	.	.
10728	33	.	.	.	.	.	.
10728	34	.	.	.	.	.	.
10728	35	2	1	3	5	6	40
10728	36	2	2	2	4	3	40
10728	37	.	.	.	.	.	.
10728	38	4	3	4	4	4	40
10728	39	4	2	4	3	2	40
10728	40	2	2	2	3	5	40
10728	41	.	.	.	.	.	.
10728	42	.	.	.	.	.	.
10728	43	.	.	.	.	.	.
10728	44	.	.	.	.	.	.
10728	45	.	.	.	.	.	.
10728	46	2	1	2	5	6	40
10728	47	1	1	2	6	5	40
10728	48	2	2	2	5	5	40
10728	49	3	2	3	5	5	40
10728	50	1	2	2	5	5	40
10728	51	.	.	.	.	.	.
10728	52	.	.	.	.	.	.
10728	53	.	.	.	.	.	.
10728	54	2	2	1	5	5	40
10728	55	1	2	2	5	4	40
10728	56	2	2	2	5	5	40
10728	57	.	.	.	.	.	.
10728	58	1	1	1	5	5	40
10728	59	2	1	1	4	5	40
10728	60	.	.	.	.	.	.
10729	1	.	.	.	.	.	.
10729	2	3	1	2	4	3	49
10729	3	5	2	2	2	3	49
10729	4	4	1	1	4	3	49
10729	5	6	2	6	1	1	49
10729	6	3	1	3	3	3	49
10729	7	2	1	2	3	3	49
10729	8	.	.	.	.	.	.
10729	9	1	1	2	6	4	49
10729	10	4	1	1	6	6	49
10729	11	.	.	.	.	.	.
10729	12	.	.	.	.	.	.
10729	13	.	.	.	.	.	.
10729	14	3	1	1	4	5	49
10729	15	.	.	.	.	.	.
10729	16	4	1	1	4	4	49
10729	17	5	1	2	4	3	49
10729	18	1	1	1	6	5	49
10729	19	3	1	1	4	4	49
10729	20	.	.	.	.	.	.
10729	21	.	.	.	.	.	.
10729	22	2	1	2	3	3	49
10729	23	1	1	1	5	5	49
10729	24	4	1	1	3	4	49
10729	25	6	1	1	4	3	49
10729	26	3	1	2	3	2	49
10729	27	4	1	1	5	5	49
10729	28	3	1	1	5	5	49
10729	29	2	2	1	5	5	49
10729	30	2	1	1	6	5	49
10729	31	.	.	.	.	.	.
10729	32	.	.	.	.	.	.
10729	33	1	1	1	4	4	49
10729	34	2	1	1	5	4	49
10729	35	.	.	.	.	.	.
10729	36	.	.	.	.	.	.
10729	37	3	3	2	4	4	49
10729	38	4	1	1	4	3	49
10729	39	5	1	1	4	4	49
10729	40	4	1	1	4	5	49
10729	41	3	1	1	3	4	49
10729	42	3	1	2	4	3	49
10729	43	2	1	1	3	4	49
10729	44	3	1	1	5	4	49
10729	45	2	1	1	4	4	49
10729	46	3	1	1	5	5	49
10729	47	5	1	1	4	5	49
10729	48	3	1	1	6	6	49
10729	49	3	1	1	5	6	49
10729	50	3	1	1	4	5	49
10729	51	5	1	1	3	5	49
10729	52	.	.	.	.	.	.
10729	53	7	2	3	2	3	49
10729	54	7	4	4	3	2	49
10729	55	.	.	.	.	.	.
10729	56	.	.	.	.	.	.
10729	57	.	.	.	.	.	.
10729	58	2	1	1	5	6	49
10729	59	4	1	1	5	6	49
10729	60	5	1	1	5	5	49
10732	1	6	2	2	1	2	43
10732	2	1	4	6	1	5	43
10732	3	5	5	4	1	3	43
10732	4	4	5	4	3	2	43
10732	5	5	5	3	2	3	43
10732	6	3	4	4	4	4	43
10732	7	.	.	.	.	.	.
10732	8	.	.	.	.	.	.
10732	9	2	5	4	2	3	43
10732	10	2	3	5	4	5	43
10732	11	.	.	.	.	.	.
10732	12	.	.	.	.	.	.
10732	13	2	2	2	5	5	43
10732	14	4	4	4	3	4	43
10732	15	2	4	4	4	4	43
10732	16	4	4	5	3	4	43
10732	17	2	5	2	2	1	43
10732	18	4	2	4	2	5	43
10732	19	2	4	4	2	5	43
10732	20	1	3	4	2	4	43
10732	21	5	4	4	2	3	43
10732	22	4	5	5	3	2	43
10732	23	5	4	5	3	4	43
10732	24	2	4	3	4	4	43
10732	25	2	4	5	3	5	43
10732	26	.	.	.	.	.	.
10732	27	1	3	3	2	3	43
10732	28	2	2	4	3	3	43
10732	29	.	.	.	.	.	.
10732	30	4	3	2	2	4	43
10732	31	4	3	4	4	4	43
10732	32	2	4	2	3	4	43
10732	33	2	4	3	2	3	43
10732	34	.	.	.	.	.	.
10732	35	2	3	3	4	4	43
10732	36	4	5	4	2	3	43
10732	37	1	2	3	3	5	43
10732	38	1	2	4	4	5	43
10732	39	2	2	3	4	5	43
10732	40	2	3	4	2	5	43
10732	41	.	.	.	.	.	.
10732	42	.	.	.	.	.	.
10732	43	3	1	4	3	3	43
10732	44	1	1	3	4	4	43
10732	45	2	4	3	3	3	43
10732	46	1	5	3	4	4	43
10732	47	2	5	3	4	4	43
10732	48	3	2	3	3	4	43
10732	49	2	5	4	2	4	43
10732	50	1	4	2	6	5	43
10732	51	4	5	5	3	4	43
10732	52	4	5	3	3	4	43
10732	53	2	5	4	4	3	43
10732	54	4	5	5	2	3	43
10732	55	.	.	.	.	.	.
10732	56	.	.	.	.	.	.
10732	57	4	5	5	2	3	43
10732	58	2	2	3	2	4	43
10732	59	4	5	4	2	2	43
10732	60	3	4	5	3	4	43
10734	1	4	4	3	2	1	35
10734	2	1	3	3	2	2	35
10734	3	2	2	2	5	3	35
10734	4	2	2	3	4	2	35
10734	5	2	2	3	3	4	35
10734	6	2	3	3	4	3	35
10734	7	1	3	3	3	2	35
10734	8	1	2	2	5	3	35
10734	9	3	2	4	2	1	35
10734	10	2	2	2	4	2	35
10734	11	.	.	.	.	.	.
10734	12	.	.	.	.	.	.
10734	13	.	.	.	.	.	.
10734	14	.	.	.	.	.	.
10734	15	.	.	.	.	.	.
10734	16	.	.	.	.	.	.
10734	17	.	.	.	.	.	.
10734	18	.	.	.	.	.	.
10734	19	.	.	.	.	.	.
10734	20	.	.	.	.	.	.
10734	21	.	.	.	.	.	.
10734	22	1	2	3	2	2	35
10734	23	6	4	4	6	2	35
10734	24	5	5	4	5	2	35
10734	25	3	2	3	5	2	35
10734	26	1	3	3	4	3	35
10734	27	5	1	5	3	4	35
10734	28	1	2	4	4	3	35
10734	29	1	1	3	5	5	35
10734	30	1	5	3	2	2	35
10734	31	.	.	.	.	.	.
10734	32	.	.	.	.	.	.
10734	33	.	.	.	.	.	.
10734	34	3	4	4	2	2	35
10734	35	2	4	3	5	2	35
10734	36	1	2	2	4	4	35
10734	37	1	1	2	4	4	35
10734	38	1	1	2	5	5	35
10734	39	2	2	4	4	4	35
10734	40	3	2	2	3	2	35
10734	41	.	.	.	.	.	.
10734	42	.	.	.	.	.	.
10734	43	2	2	4	4	3	35
10734	44	1	3	3	4	3	35
10734	45	2	2	2	5	4	35
10734	46	2	1	2	4	5	35
10734	47	1	2	3	4	5	35
10734	48	1	2	3	4	4	35
10734	49	1	2	3	5	5	35
10734	50	1	2	3	4	4	35
10734	51	2	3	3	4	3	35
10734	52	1	3	3	4	3	35
10734	53	2	3	3	4	2	35
10734	54	2	4	3	4	2	35
10734	55	1	2	4	4	2	35
10734	56	2	4	4	4	2	35
10734	57	1	2	5	2	1	35
10734	58	2	4	4	4	2	35
10734	59	2	3	4	4	2	35
10734	60	1	2	3	3	3	35
10735	1	.	.	.	.	.	.
10735	2	6	1	3	2	2	35
10735	3	2	1	3	2	1	35
10735	4	2	2	2	5	4	35
10735	5	6	1	2	3	2	35
10735	6	2	1	2	2	3	35
10735	7	1	1	2	5	4	35
10735	8	3	1	3	3	3	35
10735	9	4	2	3	3	2	35
10735	10	.	.	.	.	.	.
10735	11	.	.	.	.	.	.
10735	12	5	2	2	2	1	35
10735	13	5	2	2	2	1	35
10735	14	6	2	2	2	2	35
10735	15	.	.	.	.	.	.
10735	16	1	1	2	4	6	35
10735	17	1	1	2	4	6	35
10735	18	2	1	2	3	4	35
10735	19	2	1	3	4	5	35
10735	20	1	1	2	2	6	35
10735	21	.	.	.	.	.	.
10735	22	2	2	2	4	3	35
10735	23	6	2	6	4	2	35
10735	24	2	2	2	4	6	35
10735	25	2	1	1	5	6	35
10735	26	.	.	.	.	.	.
10735	27	1	1	5	3	2	35
10735	28	4	1	2	5	5	35
10735	29	.	.	.	.	.	.
10735	30	2	1	2	5	5	35
10735	31	.	.	.	.	.	.
10735	32	6	2	5	2	1	35
10735	33	3	2	4	4	2	35
10735	34	2	1	1	3	4	35
10735	35	2	2	2	4	4	35
10735	36	2	2	2	5	2	35
10735	37	5	2	6	2	1	35
10735	38	2	1	2	4	5	35
10735	39	2	1	3	5	3	35
10735	40	1	1	2	4	6	35
10735	41	.	.	.	.	.	.
10735	42	5	1	2	3	3	35
10735	43	4	1	5	3	3	35
10735	44	.	.	.	.	.	.
10735	45	2	2	2	5	4	35
10735	46	.	.	.	.	.	.
10735	47	2	1	1	5	5	35
10735	48	3	2	3	2	2	35
10735	49	4	1	2	6	5	35
10735	50	7	5	6	1	1	35
10735	51	.	.	.	.	.	.
10735	52	2	1	2	5	2	35
10735	53	2	1	2	6	5	35
10735	54	2	1	2	5	6	35
10735	55	4	1	2	4	4	35
10735	56	1	1	1	5	6	35
10735	57	5	1	4	3	2	35
10735	58	7	4	1	3	2	35
10735	59	2	1	2	5	5	35
10735	60	2	1	2	4	4	35
10736	1	3	1	4	1	1	37
10736	2	4	1	4	1	1	37
10736	3	1	1	1	4	3	37
10736	4	4	1	1	1	1	37
10736	5	1	1	1	1	1	37
10736	6	6	1	1	1	1	37
10736	7	4	1	1	1	5	37
10736	8	1	1	1	5	5	37
10736	9	.	.	.	.	.	.
10736	10	3	3	1	1	3	37
10736	11	.	.	.	.	.	.
10736	12	3	1	1	1	1	37
10736	13	5	1	1	1	1	37
10736	14	5	1	4	1	1	37
10736	15	5	1	3	1	1	37
10736	16	.	.	.	.	.	.
10736	17	5	1	1	1	1	37
10736	18	4	1	1	1	4	37
10736	19	2	1	1	4	6	37
10736	20	4	1	1	1	4	37
10736	21	2	1	1	4	3	37
10736	22	3	1	1	6	1	37
10736	23	.	.	.	.	.	.
10736	24	5	1	1	4	2	37
10736	25	3	1	1	5	6	37
10736	26	.	.	.	.	.	.
10736	27	.	.	.	.	.	.
10736	28	1	1	1	5	6	37
10736	29	.	.	.	.	.	.
10736	30	4	1	1	5	6	37
10736	31	1	1	1	5	4	37
10736	32	3	1	1	5	4	37
10736	33	1	1	1	4	4	37
10736	34	.	.	.	.	.	.
10736	35	.	.	.	.	.	.
10736	36	4	1	1	4	4	37
10736	37	1	1	1	6	6	37
10736	38	3	1	1	4	6	37
10736	39	1	1	1	6	6	37
10736	40	1	1	1	5	6	37
10736	41	.	.	.	.	.	.
10736	42	1	1	1	6	6	37
10736	43	1	1	1	6	6	37
10736	44	1	1	1	5	5	37
10736	45	1	1	1	6	6	37
10736	46	1	1	1	4	6	37
10736	47	1	1	1	4	4	37
10736	48	4	1	1	4	5	37
10736	49	4	4	1	1	1	37
10736	50	1	1	4	1	1	37
10736	51	.	.	.	.	.	.
10736	52	2	1	5	1	3	37
10736	53	4	1	4	4	1	37
10736	54	1	1	1	5	5	37
10736	55	4	1	1	4	4	37
10736	56	2	1	1	1	1	37
10736	57	.	.	.	.	.	.
10736	58	2	1	1	5	6	37
10736	59	.	.	.	.	.	.
10736	60	2	1	1	4	5	37
10737	1	5	2	6	2	3	47
10737	2	5	2	5	2	4	47
10737	3	4	2	4	3	2	47
10737	4	4	1	4	2	3	47
10737	5	4	2	3	4	4	47
10737	6	3	4	3	3	2	47
10737	7	4	1	5	4	4	47
10737	8	.	.	.	.	.	.
10737	9	2	1	2	4	5	47
10737	10	1	1	2	5	3	47
10737	11	.	.	.	.	.	.
10737	12	3	2	4	3	1	47
10737	13	3	4	4	4	1	47
10737	14	.	.	.	.	.	.
10737	15	.	.	.	.	.	.
10737	16	3	1	2	4	4	47
10737	17	5	1	4	3	3	47
10737	18	4	1	5	4	4	47
10737	19	3	1	2	5	5	47
10737	20	.	.	.	.	.	.
10737	21	.	.	.	.	.	.
10737	22	1	1	3	4	4	47
10737	23	.	.	.	.	.	.
10737	24	3	1	2	2	3	47
10737	25	6	1	5	2	2	47
10737	26	5	2	6	2	3	47
10737	27	3	2	5	1	2	47
10737	28	4	1	5	2	4	47
10737	29	3	1	3	3	4	47
10737	30	3	1	4	2	4	47
10737	31	5	1	2	3	5	47
10737	32	3	2	4	3	3	47
10737	33	3	1	4	3	3	47
10737	34	4	1	3	3	2	47
10737	35	3	2	4	2	1	47
10737	36	3	2	3	2	3	47
10737	37	4	3	3	4	3	47
10737	38	3	1	2	4	4	47
10737	39	.	.	.	.	.	.
10737	40	4	1	3	4	4	47
10737	41	.	.	.	.	.	.
10737	42	4	1	2	3	3	47
10737	43	3	1	2	4	4	47
10737	44	6	2	6	1	2	47
10737	45	.	.	.	.	.	.
10737	46	.	.	.	.	.	.
10737	47	.	.	.	.	.	.
10737	48	4	1	4	2	2	47
10737	49	4	3	7	1	1	47
10737	50	3	2	6	1	1	47
10737	51	.	.	.	.	.	.
10737	52	5	1	3	4	4	47
10737	53	3	2	5	2	2	47
10737	54	4	1	3	4	4	47
10737	55	3	1	3	4	5	47
10737	56	.	.	.	.	.	.
10737	57	4	1	5	3	3	47
10737	58	4	2	5	2	3	47
10737	59	3	1	5	3	4	47
10737	60	4	1	3	4	4	47
10738	1	.	.	.	.	.	.
10738	2	5	1	7	1	1	50
10738	3	7	5	7	1	1	50
10738	4	.	.	.	.	.	.
10738	5	1	4	3	1	1	50
10738	6	5	4	7	1	1	50
10738	7	7	6	5	1	1	50
10738	8	1	1	5	1	4	50
10738	9	.	.	.	.	.	.
10738	10	3	1	1	5	4	50
10738	11	.	.	.	.	.	.
10738	12	.	.	.	.	.	.
10738	13	7	4	6	1	1	50
10738	14	7	3	6	1	4	50
10738	15	.	.	.	.	.	.
10738	16	7	5	6	1	1	50
10738	17	7	4	7	1	1	50
10738	18	1	1	1	6	5	50
10738	19	5	3	1	6	5	50
10738	20	5	1	1	6	3	50
10738	21	.	.	.	.	.	.
10738	22	.	.	.	.	.	.
10738	23	6	2	1	6	3	50
10738	24	.	.	.	.	.	.
10738	25	5	4	3	1	1	50
10738	26	7	3	4	1	1	50
10738	27	1	1	3	1	1	50
10738	28	7	6	6	1	3	50
10738	29	.	.	.	.	.	.
10738	30	6	1	6	1	1	50
10738	31	7	1	3	4	5	50
10738	32	5	6	7	1	1	50
10738	33	6	1	6	1	5	50
10738	34	7	6	6	1	1	50
10738	35	7	5	7	1	4	50
10738	36	1	1	1	5	4	50
10738	37	1	6	6	1	1	50
10738	38	1	1	5	6	1	50
10738	39	.	.	.	.	.	.
10738	40	5	1	6	5	4	50
10738	41	.	.	.	.	.	.
10738	42	.	.	.	.	.	.
10738	43	5	1	5	1	1	50
