10860	6	4	7
10860	5	5	3
10860	6	5	6
10860	6	3	5
10860	.	.	.
10861	2	1	1
10861	4	1	4
10861	5	1	4
10861	2	1	2
10861	3	1	2
10862	.	.	.
10862	6	1	5
10862	6	6	5
10862	3	1	2
10862	2	1	1
10863	1	1	1
10863	1	1	1
10863	1	1	1
10863	1	1	1
10863	1	1	1
