ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 26542.366 135.054 0.077
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 25034.534 373.857 0.497
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 23051.192 2484.067 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 26157.103 134.802 0.154
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 24909.768 369.382 0.463
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 23044.04 2457.482 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 26289.753 133.815 0.092
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 24835.976 374.336 0.522
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 22848.821 2512.118 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 26348.532 132.646 0.081
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 24869.133 374.606 0.353
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 22991.454 2461.729 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 26444.845 133.13 0.049
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 24848.445 374.777 0.463
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 22969.346 2470.132 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 26182.239 133.666 0.088
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 24895.663 366.511 0.515
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 22981.659 2465.134 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 26242.02 133.811 0.077
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 24955.141 368.663 0.495
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 23142.224 2446.787 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 25763.003 134.663 0.178
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 24695.043 368.512 0.542
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 22929.924 2408.858 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 26125.767 135.5 0.093
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 24804.952 368.778 0.404
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 22917.192 2461.303 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 26026.852 133.543 0.025
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 24477.798 374.995 0.449
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 22494.908 2498.915 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 26497.307 133.493 0.066
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 24952.733 374.53 0.459
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 23019.723 2475.857 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 26604.556 134.654 0.036
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 24909.806 376.887 0.497
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 23045.946 2458.821 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 26739.293 135.662 0.017
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 25156.7 373.376 0.41
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 23168.604 2505.182 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 26215.273 133.306 0.11
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 25029.798 366.834 0.208
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 23234.074 2427.437 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 26089.532 133.339 0.058
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 24487.746 375.088 0.531
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 22732.176 2413.704 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 26216.159 133.694 0.122
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 24840.301 370.122 0.53
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 22975.551 2465.916 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 26227.239 134.828 0.094
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 24762.712 372.188 0.551
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 22978.03 2429.161 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 26306.269 134.916 0.021
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 24972.695 372.423 0.422
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 22904.028 2528.828 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 26281.732 134.729 0.054
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 24645.68 374.821 0.477
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 22675.141 2494.357 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 25953.051 136.304 0.064
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 24422.741 375.361 0.445
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 22437.602 2492.854 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 26250.553 135.188 0.085
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 24765.591 371.327 0.552
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 22899.205 2462.858 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 26628.466 134.828 0.062
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 24855.733 377.108 0.576
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 22910.562 2499.842 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 26734.897 135.268 0.016
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 24932.886 380.988 0.381
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 22982.447 2496.988 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 26429.016 134.413 0.096
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 25086.598 369.022 0.456
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 23128.512 2493.976 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 27145.57 132.325 0.054
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 25353.383 379.531 0.425
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 23334.082 2522.063 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r30 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r30 16 NA NA NA NA NA NA NA NA NA 26063.042 133.13 0.094
cuts_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r30 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r30 20 NA NA NA NA NA NA NA NA NA 24497.894 374.71 0.537
tso_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r30 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r30 23 NA NA NA NA NA NA NA NA NA 22617.652 2475.719 NA
msst_wide_ml_r31 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r31 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r31 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r31 16 NA NA NA NA NA NA NA NA NA 26824.953 134.495 0.066
cuts_wide_ml_r31 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r31 NA NA NA NA NA NA NA NA NA NA NA NA NA
