ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
tso_wide_ml_r6 23 2474.299 1867 0 0.897 0.902 0.057 17043.755 17103.673 17031.034 NA NA NA
tso_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r7 16 3144.354 1874 0 0.781 0.793 0.082 17555.231 17596.914 17546.382 NA NA NA
msst_long_ml_r7 16 745.478 8 0 0.769 0.654 0.248 17552.55 17637.562 17586.734 NA NA NA
msst_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r7 20 2403.548 1870 0 0.908 0.913 0.053 16822.424 16874.527 16811.362 NA NA NA
cuts_long_ml_r7 20 7.352 4 0.1184 0.999 0.997 0.024 16822.424 16928.688 16865.154 NA NA NA
cuts_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r7 23 2401.854 1867 0 0.908 0.913 0.054 16826.73 16886.649 16814.009 NA NA NA
tso_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r8 16 3162.809 1874 0 0.769 0.782 0.083 17650.005 17691.688 17641.156 NA NA NA
msst_long_ml_r8 16 733.474 8 0 0.772 0.658 0.246 17647.516 17732.528 17681.7 NA NA NA
msst_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r8 20 2428.167 1870 0 0.9 0.905 0.055 16923.363 16975.466 16912.301 NA NA NA
cuts_long_ml_r8 20 1.32 4 0.858 1 1.003 0 16923.363 17029.627 16966.093 NA NA NA
cuts_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r8 23 2427.522 1867 0 0.899 0.905 0.055 16928.718 16988.637 16915.997 NA NA NA
tso_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r9 16 3429.85 1874 0 0.727 0.742 0.091 17568.285 17609.967 17559.435 NA NA NA
msst_long_ml_r9 16 842.193 8 0 0.737 0.606 0.264 17565.384 17650.395 17599.568 NA NA NA
msst_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r9 20 2586.263 1870 0 0.874 0.881 0.062 16732.698 16784.801 16721.636 NA NA NA
cuts_long_ml_r9 20 1.507 4 0.8254 1 1.002 0 16732.698 16838.962 16775.428 NA NA NA
cuts_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r9 23 2585.216 1867 0 0.874 0.88 0.062 16737.651 16797.57 16724.93 NA NA NA
tso_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r10 16 3091.633 1874 0 0.769 0.782 0.081 17586.442 17628.125 17577.593 NA NA NA
msst_long_ml_r10 16 679.405 8 0 0.776 0.664 0.237 17583.887 17668.899 17618.071 NA NA NA
msst_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r10 20 2410.924 1870 0 0.897 0.903 0.054 16913.734 16965.837 16902.672 NA NA NA
cuts_long_ml_r10 20 1.251 4 0.8696 1 1.003 0 16913.734 17019.998 16956.464 NA NA NA
cuts_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r10 23 2407.394 1867 0 0.898 0.903 0.054 16916.204 16976.123 16903.483 NA NA NA
tso_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r11 16 3043.292 1874 0 0.807 0.818 0.079 17480.201 17521.884 17471.352 NA NA NA
msst_long_ml_r11 16 742.636 8 0 0.776 0.664 0.247 17477.636 17562.647 17511.82 NA NA NA
msst_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r11 20 2305.305 1870 0 0.928 0.932 0.048 16750.214 16802.317 16739.152 NA NA NA
cuts_long_ml_r11 20 7.214 4 0.125 0.999 0.997 0.023 16750.214 16856.478 16792.944 NA NA NA
cuts_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r11 23 2299.306 1867 0 0.929 0.932 0.048 16750.215 16810.134 16737.495 NA NA NA
tso_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r12 16 2962.302 1874 0 0.825 0.835 0.076 17355.992 17397.675 17347.143 NA NA NA
msst_long_ml_r12 16 572.003 8 0 0.834 0.751 0.217 17353.552 17438.563 17387.736 NA NA NA
msst_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r12 20 2389.163 1870 0 0.917 0.921 0.053 16790.853 16842.956 16779.791 NA NA NA
cuts_long_ml_r12 20 1.305 4 0.8606 1 1.002 0 16790.853 16897.117 16833.583 NA NA NA
cuts_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r12 23 2383.718 1867 0 0.917 0.921 0.053 16791.408 16851.327 16778.687 NA NA NA
tso_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r13 16 2975.626 1874 0 0.803 0.814 0.077 17340.069 17381.752 17331.22 NA NA NA
msst_long_ml_r13 16 610.758 8 0 0.813 0.72 0.224 17337.592 17422.604 17371.776 NA NA NA
msst_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r13 20 2380.06 1870 0 0.909 0.914 0.052 16752.503 16804.607 16741.442 NA NA NA
cuts_long_ml_r13 20 17.67 4 0.0014 0.996 0.987 0.048 16752.503 16858.768 16795.233 NA NA NA
cuts_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r13 23 2365.467 1867 0 0.911 0.915 0.052 16743.91 16803.828 16731.189 NA NA NA
tso_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r14 16 3119.681 1874 0 0.795 0.806 0.082 17395.154 17436.837 17386.304 NA NA NA
msst_long_ml_r14 16 675.735 8 0 0.774 0.66 0.236 17392.581 17477.593 17426.765 NA NA NA
msst_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r14 20 2445.904 1870 0 0.905 0.91 0.055 16729.377 16781.48 16718.315 NA NA NA
cuts_long_ml_r14 20 4.53 4 0.339 1 0.999 0.009 16729.377 16835.641 16772.107 NA NA NA
cuts_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r14 23 2445.761 1867 0 0.905 0.91 0.056 16735.234 16795.153 16722.513 NA NA NA
tso_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r15 16 3182.786 1874 0 0.753 0.766 0.084 17455.182 17496.865 17446.333 NA NA NA
msst_long_ml_r15 16 730.251 8 0 0.764 0.646 0.245 17452.759 17537.771 17486.943 NA NA NA
msst_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r15 20 2456.208 1870 0 0.889 0.895 0.056 16736.604 16788.708 16725.543 NA NA NA
cuts_long_ml_r15 20 6.096 4 0.1921 0.999 0.998 0.019 16736.604 16842.869 16779.334 NA NA NA
cuts_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r15 23 2448.13 1867 0 0.89 0.896 0.056 16734.526 16794.445 16721.806 NA NA NA
tso_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r16 16 3298.299 1874 0 0.743 0.757 0.087 17801.619 17843.302 17792.77 NA NA NA
msst_long_ml_r16 16 798.251 8 0 0.748 0.622 0.257 17799.077 17884.088 17833.261 NA NA NA
msst_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r16 20 2499.125 1870 0 0.886 0.893 0.058 17010.445 17062.549 16999.383 NA NA NA
cuts_long_ml_r16 20 1.619 4 0.8053 1 1.002 0 17010.445 17116.71 17053.175 NA NA NA
cuts_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r16 23 2498.723 1867 0 0.886 0.892 0.058 17016.043 17075.962 17003.322 NA NA NA
tso_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r17 16 3062.028 1874 0 0.79 0.802 0.08 17453.032 17494.714 17444.182 NA NA NA
msst_long_ml_r17 16 728.611 8 0 0.762 0.643 0.245 17450.358 17535.37 17484.542 NA NA NA
msst_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r17 20 2344.284 1870 0 0.916 0.921 0.05 16743.288 16795.391 16732.226 NA NA NA
cuts_long_ml_r17 20 13.541 4 0.0089 0.997 0.991 0.04 16743.288 16849.552 16786.018 NA NA NA
cuts_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r17 23 2328.628 1867 0 0.918 0.923 0.05 16733.632 16793.551 16720.911 NA NA NA
tso_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r18 16 3004.093 1874 0 0.789 0.801 0.078 17327.853 17369.536 17319.004 NA NA NA
msst_long_ml_r18 16 550.528 8 0 0.823 0.734 0.213 17325.666 17410.678 17359.85 NA NA NA
msst_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r18 20 2452.908 1870 0 0.891 0.897 0.056 16784.669 16836.772 16773.607 NA NA NA
cuts_long_ml_r18 20 1.53 4 0.8212 1 1.002 0 16784.669 16890.933 16827.399 NA NA NA
cuts_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r18 23 2451.295 1867 0 0.891 0.897 0.056 16789.055 16848.974 16776.335 NA NA NA
tso_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r19 16 3125.628 1874 0 0.794 0.805 0.082 17572.332 17614.015 17563.483 NA NA NA
msst_long_ml_r19 16 794.649 8 0 0.767 0.65 0.256 17569.467 17654.479 17603.651 NA NA NA
msst_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r19 20 2331.341 1870 0 0.924 0.928 0.05 16786.044 16838.148 16774.983 NA NA NA
cuts_long_ml_r19 20 3.226 4 0.5207 1 1.001 0 16786.044 16892.309 16828.774 NA NA NA
cuts_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r19 23 2329.97 1867 0 0.924 0.928 0.05 16790.673 16850.592 16777.953 NA NA NA
tso_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r20 16 3130.752 1874 0 0.804 0.815 0.082 17506.155 17547.837 17497.305 NA NA NA
msst_long_ml_r20 16 700.966 8 0 0.776 0.663 0.24 17503.611 17588.622 17537.795 NA NA NA
msst_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r20 20 2433.706 1870 0 0.912 0.917 0.055 16817.109 16869.212 16806.047 NA NA NA
cuts_long_ml_r20 20 6.464 4 0.167 0.999 0.998 0.02 16817.109 16923.373 16859.839 NA NA NA
cuts_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r20 23 2429.622 1867 0 0.912 0.917 0.055 16819.025 16878.944 16806.304 NA NA NA
tso_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r21 16 3363.711 1874 0 0.737 0.752 0.089 17672.483 17714.166 17663.634 NA NA NA
msst_long_ml_r21 16 771.634 8 0 0.741 0.612 0.252 17669.815 17754.826 17703.999 NA NA NA
msst_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r21 20 2592.804 1870 0 0.873 0.879 0.062 16909.576 16961.679 16898.514 NA NA NA
cuts_long_ml_r21 20 3.396 4 0.4939 1 1.001 0 16909.576 17015.84 16952.306 NA NA NA
cuts_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r21 23 2589.444 1867 0 0.873 0.879 0.062 16912.215 16972.134 16899.494 NA NA NA
tso_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r22 16 3263.639 1874 0 0.737 0.752 0.086 17625.33 17667.013 17616.481 NA NA NA
msst_long_ml_r22 16 733.593 8 0 0.75 0.625 0.246 17622.769 17707.781 17656.953 NA NA NA
msst_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r22 20 2533.54 1870 0 0.875 0.881 0.06 16903.231 16955.335 16892.17 NA NA NA
cuts_long_ml_r22 20 6.056 4 0.195 0.999 0.998 0.019 16903.231 17009.496 16945.961 NA NA NA
cuts_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r22 23 2528.527 1867 0 0.875 0.881 0.06 16904.219 16964.138 16891.498 NA NA NA
tso_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r23 16 3322.365 1874 0 0.741 0.755 0.088 17554.983 17596.666 17546.134 NA NA NA
msst_long_ml_r23 16 790.858 8 0 0.746 0.62 0.255 17552.244 17637.256 17586.428 NA NA NA
msst_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r23 20 2532.526 1870 0 0.882 0.888 0.06 16773.144 16825.248 16762.083 NA NA NA
cuts_long_ml_r23 20 3.758 4 0.4398 1 1 0 16773.144 16879.409 16815.874 NA NA NA
cuts_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r23 23 2530.555 1867 0 0.881 0.888 0.06 16777.173 16837.092 16764.452 NA NA NA
tso_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r24 16 2927.417 1874 0 0.793 0.805 0.075 17462.543 17504.225 17453.693 NA NA NA
msst_long_ml_r24 16 689.712 8 0 0.767 0.651 0.238 17459.975 17544.987 17494.159 NA NA NA
msst_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r24 20 2243.994 1870 0 0.927 0.931 0.045 16787.12 16839.223 16776.058 NA NA NA
cuts_long_ml_r24 20 8.857 4 0.0648 0.998 0.995 0.028 16787.12 16893.384 16829.85 NA NA NA
cuts_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r24 23 2240.966 1867 0 0.927 0.93 0.045 16790.092 16850.011 16777.371 NA NA NA
tso_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r25 16 2986.415 1874 0 0.805 0.816 0.077 17319.352 17361.034 17310.502 NA NA NA
msst_long_ml_r25 16 658.968 8 0 0.79 0.685 0.233 17316.726 17401.738 17350.91 NA NA NA
msst_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r25 20 2325.538 1870 0 0.92 0.924 0.049 16666.475 16718.579 16655.413 NA NA NA
cuts_long_ml_r25 20 0.717 4 0.9492 1 1.003 0 16666.475 16772.74 16709.205 NA NA NA
cuts_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r25 23 2323.824 1867 0 0.92 0.924 0.049 16670.761 16730.679 16658.04 NA NA NA
tso_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r26 16 3060.758 1874 0 0.783 0.795 0.08 17467.923 17509.606 17459.074 NA NA NA
msst_long_ml_r26 16 638.059 8 0 0.798 0.697 0.229 17465.351 17550.363 17499.535 NA NA NA
msst_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r26 20 2423.084 1870 0 0.899 0.904 0.054 16838.249 16890.353 16827.188 NA NA NA
cuts_long_ml_r26 20 2.957 4 0.565 1 1.001 0 16838.249 16944.514 16880.979 NA NA NA
cuts_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r26 23 2421.863 1867 0 0.899 0.904 0.055 16843.028 16902.947 16830.307 NA NA NA
tso_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r27 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r27 16 673.961 8 0 0.776 0.664 0.236 17467.682 17552.693 17501.866 NA NA NA
msst_wide_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r27 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
