\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 18706.014 15.936 0
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 18321.855 125.617 0.042
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 17419.107 18.74 0.282
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 16782.536 364.195 0.068
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 17163.139 22.188 0.781
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 15019.908 1733.773 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 18492.033 15.672 0
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 18090.999 126.403 0.089
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 17397.286 18.959 0.084
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 16774.466 357.831 0.088
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 17137.596 22.203 0.43
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 15115.963 1696.761 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 18486.974 15.901 0
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 18108.825 127.371 0.093
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 17396.121 18.845 0.1
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 16793.192 359.779 0.08
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 17122.657 21.605 0.51
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 14990.7 1737.193 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 18750.261 16.035 0
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 18365.948 124.972 0.254
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 17411.491 18.775 0.032
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 16766.687 366.324 0.029
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 17138.788 21.935 0.352
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 15052.09 1701.643 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 18732.192 15.979 0
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 18333.699 126.887 0.02
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 17589.912 18.808 0.073
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 16960.025 364.005 0.012
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 17266.125 22.059 0.562
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 15261.33 1678.974 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 18560.494 16.016 0
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 18178.8 128.525 0.004
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 17394.563 19.254 0.007
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 16767.737 360.087 0.02
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 17026.132 22.146 0.308
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 14925.479 1695.806 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 18588.806 16.204 0
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 18206.361 127.373 0.02
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 17308.315 18.698 0.042
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 16678.051 361.413 0.007
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 16965.698 21.674 0.501
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 15003.924 1632.098 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 18709.005 15.671 0
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 18329.586 126.673 0.016
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 17738.459 18.391 0.02
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 17148.279 354.741 0.042
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 17344.74 21.969 0.487
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 15350.458 1659.598 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 18923.072 15.849 0
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 18549.159 128.174 0.003
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 17354.713 18.992 0.039
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 16673.262 370.715 0.001
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 17079.459 21.674 0.394
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 15054.521 1693.167 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 18825.829 16.023 0
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 18448.017 125.335 0.108
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 17540.656 18.404 0.021
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 16911.806 363.634 0.04
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 17277.004 21.98 0.194
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 15270.631 1676.859 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 18613.846 15.65 0
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 18216.836 127.223 0.044
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 17349.339 18.814 0.17
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 16701.609 365.389 0.036
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 17079.941 21.939 0.716
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 14900.225 1734.384 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 18834.94 15.935 0
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 18476.899 126.221 0.191
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 17778.232 19.14 0.061
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 17176.537 358.572 0.048
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 17479.88 21.444 0.523
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 15474.249 1695.094 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 18901.335 16.126 0
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 18509.935 126.943 0.027
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 17615.145 18.716 0.048
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 16953.878 363.535 0.005
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 17316.653 22.399 0.418
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 15358.682 1652.095 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 18245.546 15.74 0
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 17873.453 126.383 0.073
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 17226.57 18.926 0.121
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 16638.333 356.356 0.076
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 16948.782 22.218 0.604
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 14957.741 1685.673 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 18608.069 15.861 0
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 18260.092 127.567 0.068
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 17497.49 18.618 0.008
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 16916.709 357.214 0.041
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 17176.654 22.079 0.206
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 15084.238 1719.418 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 18363.379 16.147 0
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 17993.1 125.39 0.198
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 17272.584 18.619 0.138
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 16661.3 360.459 0.024
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 17010.471 22.158 0.622
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 14982.274 1691.545 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 18495.351 15.809 0
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 18115.195 126.368 0.021
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 17496.802 18.417 0.011
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 16914.805 352.967 0.056
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 17198.928 21.718 0.238
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 15241.242 1657.57 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 18444.009 16.232 0
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 18083.117 126.759 0.053
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 17370.353 18.911 0.062
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 16783.818 360.598 0.048
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 17091.652 22.281 0.457
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 15112.538 1688.763 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 18857.09 15.898 0
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 18492.923 126.245 0.07
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 17791.056 18.962 0.076
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 17208.644 359.718 0.027
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 17450.788 21.916 0.659
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 15253.65 1732.835 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 18568.118 15.926 0
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 18164.163 126.57 0.035
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 17415.444 18.652 0.028
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 16769.451 365.157 0.078
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 17111.333 21.662 0.279
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 15156.723 1652.423 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 18306.417 15.79 0
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 17954.511 125.165 0.073
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 17285.169 18.824 0.004
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 16715.707 356.099 0.096
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 16972.279 21.899 0.169
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 14905.884 1695.911 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 18757.495 15.951 0
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 18360.588 126.264 0
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 17509.966 18.529 0.065
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 16872.192 364.609 0.016
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 17209.004 21.86 0.543
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 15148.88 1699.397 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 18675.671 15.62 0
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 18302.309 125.447 0.053
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 17541.054 18.563 0.036
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 16929.733 363.898 0.037
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 17263.579 22.11 0.293
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 15225.565 1700.202 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 18870.102 15.67 0
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 18480.14 127.287 0.045
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 17645.371 19.031 0.222
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 17007.755 361.799 0.024
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 17412.46 22.103 0.665
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 15505.506 1652.38 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 18504.56 15.581 0
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 18134.884 125.607 0.056
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 17467.647 19.297 0.131
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 16886.347 354.133 0.028
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 17187.715 21.802 0.59
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 15224.446 1667.058 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r30 16 NA NA NA NA NA NA NA NA NA 18371.621 15.671 0
msst_long_bayes_r30 16 NA NA NA NA NA NA NA NA NA 17994.214 127.446 0
