ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 32514.192 142.842 0.003
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 30494.187 380.855 0.543
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 28036.147 2680.168 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 32461.729 141.203 0.003
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 30511.86 381.068 0.494
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 28242.236 2627.914 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 32160.98 143.859 0.023
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 30653.019 374.373 0.55
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 28398.946 2626.004 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 32820.436 142.305 0
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 30689.451 382.224 0.462
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 28314.083 2659.333 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 32520.975 140.996 0
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 30461.533 382.671 0.457
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 28188.1 2630.646 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 32490.893 143.289 0
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 30455.239 380.727 0.392
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 28080.96 2655.298 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 32398.879 143.177 0.003
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 30459.977 380.131 0.483
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 28109.019 2648.715 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 32659.464 142.106 0.003
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 30611.264 382.713 0.538
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 28367.914 2620.177 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 32240.168 141.693 0.007
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 30582.84 376.429 0.506
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 28191.74 2660.003 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 32315.191 143.604 0.004
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 30515.581 379.111 0.576
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 28259.109 2626.219 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 32707.413 140.619 0.001
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 30662.026 382 0.51
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 28292.525 2657.856 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 32585.248 142.508 0
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 30557.16 381.945 0.582
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 28124.948 2675.125 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 32456.124 141.965 0.001
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 30550.424 380.299 0.525
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 28062.073 2685.618 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 32376.734 141.191 0
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 30504.99 379.388 0.461
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 28182.269 2644.108 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 32980.737 139.678 0.004
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 31021.788 380.966 0.154
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 28613.704 2668.44 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 32561.213 141.809 0.001
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 30613.911 380.591 0.521
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 28256.677 2654.874 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 32309.525 142.4 0.001
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 30467.781 379.195 0.474
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 28184.986 2634.229 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 32808.999 139.591 0.003
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 30789.754 379.554 0.567
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 28427.733 2653.14 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 32447.272 142.053 0
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 30699.512 377.996 0.274
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 28295.203 2662.857 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 32210.76 143.856 0.003
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 30403.268 379.914 0.485
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 27934.681 2679.757 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 32583.52 141.455 0
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 30483.885 382.993 0.479
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 28268.279 2613.747 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 32505.007 143.019 0.004
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 30664.627 379.833 0.494
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 28281.058 2660.17 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 32608.8 142.647 0.001
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 30501.492 382.727 0.43
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 28020.925 2685.288 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 32376.166 142.254 0.001
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 30378.145 380.713 0.469
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 28091.723 2635.058 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 32383.021 142.441 0
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 30857.464 373.516 0.347
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 28591.585 2619.02 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r30 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r30 16 NA NA NA NA NA NA NA NA NA 32552.554 142.456 0
cuts_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r30 20 NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r30 20 NA NA NA NA NA NA NA NA NA 30568.417 380.775 0.506
tso_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r30 23 NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r30 23 NA NA NA NA NA NA NA NA NA 28148.557 2667.342 NA
msst_wide_ml_r31 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r31 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r31 16 NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r31 16 NA NA NA NA NA NA NA NA NA 32277.536 143.326 0.001
cuts_wide_ml_r31 NA NA NA NA NA NA NA NA NA NA NA NA NA
