\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
cuts_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r13 23 6770.576 1867 0 0.501 0.527 0.162 13063.372 13123.291 13050.651 NA NA NA
tso_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r14 16 7570.302 1874 0 0.42 0.452 0.174 13812.794 13854.477 13803.945 NA NA NA
msst_long_ml_r14 16 629.783 8 0 0.541 0.311 0.228 13811.038 13896.05 13845.222 NA NA NA
msst_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r14 20 6940.65 1870 0 0.484 0.511 0.165 13191.143 13243.246 13180.081 NA NA NA
cuts_long_ml_r14 20 1.887 4 0.7565 1 1.005 0 13191.143 13297.407 13233.873 NA NA NA
cuts_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r14 23 6938.782 1867 0 0.484 0.511 0.165 13195.274 13255.193 13182.553 NA NA NA
tso_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r15 16 7200.741 1874 0 0.443 0.474 0.169 13683.562 13725.245 13674.713 NA NA NA
msst_long_ml_r15 16 575.438 8 0 0.623 0.435 0.218 13681.958 13766.959 13716.132 NA NA NA
msst_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r15 20 6628.528 1870 0 0.503 0.529 0.16 13119.35 13171.453 13108.288 NA NA NA
cuts_long_ml_r15 20 4.829 4 0.3052 0.999 0.998 0.012 13119.35 13225.601 13162.067 NA NA NA
cuts_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r15 23 6628.067 1867 0 0.503 0.528 0.16 13124.888 13184.807 13112.167 NA NA NA
tso_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r16 16 7311.509 1874 0 0.368 0.403 0.17 13436.839 13478.522 13427.989 NA NA NA
msst_long_ml_r16 16 428.28 8 0 0.667 0.5 0.187 13435.386 13520.376 13469.549 NA NA NA
msst_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r16 20 6883.5 1870 0 0.417 0.449 0.164 13016.83 13068.933 13005.768 NA NA NA
cuts_long_ml_r16 20 1.724 4 0.7863 1 1.005 0 13016.83 13123.068 13059.533 NA NA NA
cuts_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r16 23 6877.828 1867 0 0.418 0.448 0.164 13017.158 13077.077 13004.437 NA NA NA
tso_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r17 16 7040.44 1874 0 0.418 0.45 0.166 13854.72 13896.403 13845.871 NA NA NA
msst_long_ml_r17 16 565.182 8 0 0.612 0.418 0.215 13853.045 13938.057 13887.229 NA NA NA
msst_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r17 20 6476.328 1870 0 0.481 0.509 0.157 13298.608 13350.711 13287.546 NA NA NA
cuts_long_ml_r17 20 2.745 4 0.6014 1 1.003 0 13298.608 13404.872 13341.338 NA NA NA
cuts_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r17 23 6474.375 1867 0 0.481 0.508 0.157 13302.655 13362.574 13289.934 NA NA NA
tso_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r18 16 5756.534 1874 0 0.523 0.55 0.144 13702.809 13744.492 13693.96 NA NA NA
msst_long_ml_r18 16 544.206 8 0 0.643 0.464 0.211 13700.962 13785.963 13735.136 NA NA NA
msst_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r18 20 5211.816 1870 0 0.59 0.612 0.134 13166.091 13218.195 13155.03 NA NA NA
cuts_long_ml_r18 20 1.336 4 0.8553 1 1.005 0 13166.091 13272.343 13208.808 NA NA NA
cuts_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r18 23 5210.676 1867 0 0.59 0.611 0.134 13170.952 13230.871 13158.231 NA NA NA
tso_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r19 16 7928.512 1874 0 0.402 0.435 0.18 13586.778 13628.46 13577.928 NA NA NA
msst_long_ml_r19 16 564.467 8 0 0.596 0.394 0.216 13585.156 13670.136 13619.308 NA NA NA
msst_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r19 20 7365.17 1870 0 0.457 0.486 0.171 13031.436 13083.539 13020.374 NA NA NA
cuts_long_ml_r19 20 2.746 4 0.6011 1 1.003 0 13031.436 13137.66 13074.126 NA NA NA
cuts_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r19 23 7361.815 1867 0 0.457 0.485 0.172 13034.08 13093.999 13021.36 NA NA NA
tso_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r20 16 6800.587 1874 0 0.455 0.485 0.162 13726.042 13767.725 13717.193 NA NA NA
msst_long_ml_r20 16 465.813 8 0 0.646 0.47 0.195 13724.535 13809.535 13758.708 NA NA NA
msst_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r20 20 6335.501 1870 0 0.506 0.532 0.155 13268.956 13321.06 13257.895 NA NA NA
cuts_long_ml_r20 20 2.235 4 0.6926 1 1.004 0 13268.956 13375.207 13311.673 NA NA NA
cuts_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r20 23 6334.181 1867 0 0.506 0.531 0.155 13273.636 13333.555 13260.915 NA NA NA
tso_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r21 16 7024.709 1874 0 0.462 0.492 0.166 13502.222 13543.905 13493.373 NA NA NA
msst_long_ml_r21 16 496.251 8 0 0.656 0.484 0.202 13500.713 13585.714 13534.887 NA NA NA
msst_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r21 20 6528.238 1870 0 0.513 0.539 0.158 13013.752 13065.855 13002.69 NA NA NA
cuts_long_ml_r21 20 1.289 4 0.8632 1 1.006 0 13013.752 13120.003 13056.468 NA NA NA
cuts_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r21 23 6527.132 1867 0 0.513 0.538 0.158 13018.645 13078.564 13005.925 NA NA NA
tso_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r22 16 7141.062 1874 0 0.448 0.478 0.168 13502.003 13543.686 13493.154 NA NA NA
msst_long_ml_r22 16 441.98 8 0 0.68 0.52 0.19 13500.486 13585.476 13534.649 NA NA NA
msst_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r22 20 6702.789 1870 0 0.493 0.52 0.161 13071.731 13123.834 13060.669 NA NA NA
cuts_long_ml_r22 20 5.225 4 0.2649 0.999 0.997 0.014 13071.731 13177.969 13114.434 NA NA NA
cuts_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r22 23 6698.973 1867 0 0.493 0.52 0.161 13073.914 13133.833 13061.193 NA NA NA
tso_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r23 16 7691.961 1874 0 0.444 0.475 0.176 13408.957 13450.639 13400.107 NA NA NA
msst_long_ml_r23 16 454.77 8 0 0.681 0.522 0.193 13407.442 13492.4 13441.573 NA NA NA
msst_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r23 20 7247.093 1870 0 0.487 0.514 0.17 12972.089 13024.192 12961.027 NA NA NA
cuts_long_ml_r23 20 11.416 4 0.0223 0.995 0.984 0.035 12972.089 13078.287 13014.752 NA NA NA
cuts_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r23 23 7238.574 1867 0 0.487 0.514 0.17 12969.57 13029.489 12956.849 NA NA NA
tso_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r24 16 7328.697 1874 0 0.45 0.481 0.171 13646.608 13688.291 13637.759 NA NA NA
msst_long_ml_r24 16 493.097 8 0 0.674 0.51 0.201 13644.974 13729.964 13679.137 NA NA NA
msst_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r24 20 6837.262 1870 0 0.499 0.526 0.163 13163.173 13215.276 13152.111 NA NA NA
cuts_long_ml_r24 20 3.296 4 0.5096 1 1.001 0 13163.173 13269.411 13205.876 NA NA NA
cuts_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r24 23 6827.854 1867 0 0.5 0.526 0.163 13159.764 13219.683 13147.044 NA NA NA
tso_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r25 16 5047.686 1874 0 0.59 0.613 0.13 13646.136 13687.819 13637.287 NA NA NA
msst_long_ml_r25 16 377.474 8 0 0.732 0.598 0.176 13644.849 13729.828 13679.001 NA NA NA
msst_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r25 20 4674.944 1870 0 0.638 0.657 0.122 13281.395 13333.498 13270.333 NA NA NA
cuts_long_ml_r25 20 6.02 4 0.1976 0.999 0.996 0.018 13281.395 13387.619 13324.085 NA NA NA
cuts_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r25 23 4674.253 1867 0 0.638 0.656 0.123 13286.704 13346.623 13273.983 NA NA NA
tso_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r26 16 7508.33 1874 0 0.415 0.448 0.173 13516.214 13557.897 13507.365 NA NA NA
msst_long_ml_r26 16 424.833 8 0 0.703 0.555 0.186 13514.716 13599.727 13548.9 NA NA NA
msst_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r26 20 7084.299 1870 0 0.459 0.488 0.167 13100.183 13152.286 13089.121 NA NA NA
cuts_long_ml_r26 20 2.3 4 0.6808 1 1.004 0 13100.183 13206.447 13142.913 NA NA NA
cuts_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r26 23 7082.529 1867 0 0.459 0.487 0.167 13104.413 13164.332 13091.692 NA NA NA
tso_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r27 16 7496.086 1874 0 0.451 0.482 0.173 13296.443 13338.126 13287.594 NA NA NA
msst_long_ml_r27 16 451.53 8 0 0.696 0.544 0.192 13295.046 13380.037 13329.209 NA NA NA
msst_wide_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r27 20 7051.234 1870 0 0.494 0.521 0.166 12859.591 12911.694 12848.529 NA NA NA
