ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 17113.136 15.8 0
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 16986.692 116.482 0.179
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 16984.196 19.545 0
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 16802.906 266.041 0.227
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 16718.733 21.476 0.562
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 14173.279 1527.438 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 17167.809 15.738 0
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 17039.235 118.155 0.406
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 17040.295 18.979 0.005
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 16861.925 258.422 0.479
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 16816.7 20.887 0.592
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 14228.763 1520.401 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 17279.305 134.513 0.49
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 17170.227 18.855 0
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 16989.841 271.296 0.319
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 16827.847 20.175 0.673
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 14181.494 1538.391 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 16888.012 15.771 0
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 16769.266 116.578 0.501
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 16780.803 18.841 0
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 16616.856 255.138 0.479
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 16580.707 21.281 0.234
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 13999.008 1522.967 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 17205.892 15.785 0
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 17136.209 110.27 0.368
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 17112.159 19.121 0
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 16996.691 233.731 0.368
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 16782.165 19.581 0.43
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 14188.345 1523.911 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 16928.573 15.7 0
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 16829.588 114.6 0.486
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 16823.386 19.099 0.056
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 16679.201 248.996 0.45
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 16542.859 21.165 0.959
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 13864.93 1529.5 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 16916.405 119.377 0.483
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 16879.515 19.318 0
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 16722.314 258.545 0.319
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 16571.872 21.082 0.263
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 13858.548 1528.86 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 17270.507 15.765 0
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 17153.71 116.377 0.333
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 17172.148 18.954 0.001
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 17011.442 253.98 0.32
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 16938.364 21.407 0.586
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 14257.129 1529.264 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 17103.293 129.86 0.309
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 17003.261 19.56 0
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 16823.984 272.69 0.404
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 16706.577 20.948 0.163
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 14181.328 1537.843 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 17066.79 15.792 0
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 16954.329 117.048 0.432
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 16937.538 18.989 0
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 16768.226 266.192 0.352
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 16597.592 21.056 0.862
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 13959.941 1526.306 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 17222.469 15.839 0
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 17105.518 116.384 0.458
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 17146.964 18.912 0.001
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 16998.124 236.982 0.517
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 16916.379 20.799 0.531
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 14411.24 1498.948 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 17089.176 15.784 0
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 16974.093 117.062 0.466
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 17015.779 19.011 0
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 16864.382 240.668 0.42
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 16727.936 19.941 0.096
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 14094.886 1517.696 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 17117.44 15.659 0
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 16993.439 116.02 0.446
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 16994.899 18.64 0
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 16823.806 258.351 0.495
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 16763.168 20.789 0.035
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 14128.152 1525.703 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 17029.964 15.932 0
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 16954.426 108.984 0.53
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 16968.896 19.198 0
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 16864.857 227.972 0.503
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 16701.124 20.419 0.51
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 14084.683 1520.35 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 17252.461 15.831 0
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 17127.904 119.459 0.385
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 17061.523 18.767 0.003
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 16866.478 276.794 0.44
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 16787.003 21.552 0.781
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 14032.439 1548.671 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 17142.639 15.964 0
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 17032.239 114.233 0.34
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 17029.479 19.266 0.021
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 16870.258 255.752 0.433
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 16853.191 21.68 0.55
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 14223.196 1539.729 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 17140.973 15.748 0
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 17016.221 117.679 0.433
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 17055.369 19.131 0
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 16895.189 246.065 0.454
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 16777.872 21.163 0.457
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 14182.193 1507.456 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 17103.041 15.957 0
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 16999.895 117.513 0.364
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 16974.526 19.044 0
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 16817.326 260.99 0.372
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 16680.168 20.198 0.699
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 14045.928 1525.983 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 17067.706 15.701 0
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 16940.606 118.594 0.11
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 16991.375 18.928 0
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 16832.85 240.28 0.104
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 16752.499 20.573 0.344
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 14113.34 1511.519 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 16864.673 15.705 0.001
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 16759.15 114.709 0.493
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 16765.598 18.612 0.104
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 16617.371 246.792 0.416
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 16530.547 20.085 0.928
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 13985.637 1514.576 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 17027.774 15.681 0
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 16924.596 116.296 0.23
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 16934.282 19.249 0
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 16782.069 254.609 0.226
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 16661.624 20.361 0.177
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 14100.927 1512.39 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 17017.901 15.703 0
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 16892.427 118.945 0.422
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 16870.495 18.812 0
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 16685.085 269.737 0.39
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 16639.189 21.024 0.088
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 14000.391 1528.96 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 17038.029 15.839 0
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 16882.004 121.825 0.304
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 16907.812 18.988 0.011
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 16697.411 269.619 0.202
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 16606.485 21.099 0.935
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 14051.336 1506.71 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 17306.618 15.662 0
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 17207.003 112.187 0.494
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 17184.102 19.092 0
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 17032.225 254.757 0.465
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 16912.845 20.673 0.458
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 14305.845 1530.441 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 17277.453 15.762 0
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 17158.207 116.088 0.138
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 17154.826 18.757 0
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 16986.779 259.705 0.19
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 16843.416 20.809 0.293
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 14219.671 1518.346 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r30 16 NA NA NA NA NA NA NA NA NA 16977.884 15.883 0
msst_long_bayes_r30 16 NA NA NA NA NA NA NA NA NA 16869.235 117.234 0.169
