ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 13603.927 15.951 0.016
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 13275.212 121.848 0.425
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 13112.913 19.432 0.77
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 12617.355 339.132 0.434
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 13114.836 22.264 0.79
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 11662.22 1334.195 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 13486.587 15.596 0.003
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 13172.606 121.918 0.357
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 12916.163 19.668 0.475
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 12407.68 350.884 0.457
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 12918.449 21.913 0.469
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 11469.762 1341.664 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 13689.93 15.962 0
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 13364.915 121.752 0.444
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 13132.125 20.099 0.627
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 12611.828 345.825 0.452
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 13133.717 22.312 0.604
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 11641.127 1347.575 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 13316.031 15.81 0.007
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 13000.783 121.838 0.405
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 12853.114 19.505 0.501
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 12366.645 335.624 0.469
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 12856.814 21.615 0.497
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 11423.9 1328.649 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 13180.786 15.988 0.036
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 12899.179 121.248 0.404
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 12783.714 19.867 0.681
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 12351.898 331.355 0.478
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 12786.607 21.957 0.66
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 11413.55 1321.87 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 13584.053 16.11 0.001
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 13261.914 122.514 0.341
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 13133.754 20.076 0.449
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 12646.396 336.771 0.424
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 13135.189 21.838 0.478
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 11734.134 1315.699 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 13376.33 15.926 0.021
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 13066.183 121.96 0.47
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 12962.017 19.35 0.664
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 12494.585 335.981 0.412
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 12963.479 22.019 0.639
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 11540.521 1333.641 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 13820.312 15.827 0.003
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 13516.165 120.296 0.477
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 13316.745 19.365 0.412
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 12840.722 345.412 0.408
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 13322.144 21.744 0.396
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 11846.882 1350.336 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 13435.22 15.967 0.027
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 13108.214 122.047 0.483
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 13058.397 19.325 0.452
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 12586.545 333.487 0.531
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 13063.976 21.936 0.485
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 11678.132 1318.887 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 13812.807 15.883 0
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 13486.649 122.082 0.429
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 13192.137 19.935 0.337
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 12650.066 353.7 0.498
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 13196.139 22.048 0.328
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 11666.61 1365.946 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 13683.752 15.953 0.001
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 13365.635 121.811 0.437
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 13119.102 19.341 0.628
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 12606.468 347.687 0.458
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 13124.786 21.623 0.576
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 11506.169 1389.131 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 13437.215 16.055 0
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 13163.622 120.688 0.429
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 13017.853 19.955 0.247
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 12586.342 338.574 0.517
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 13016.815 21.447 0.284
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 11625.938 1335.869 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 13855.395 16.223 0
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 13551.187 121.762 0.454
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 13298.045 19.183 0.125
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 12797.93 348.341 0.511
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 13303.249 21.96 0.13
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 11737.388 1391.101 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 13703.175 16.044 0.004
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 13376.524 121.725 0.432
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 13164.798 18.802 0.819
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 12676.063 343.291 0.533
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 13171.589 21.95 0.805
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 11628.715 1376.519 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 13587.314 16.116 0
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 13266.433 121.539 0.44
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 13032.024 19.737 0.537
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 12517.322 346.84 0.503
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 13034.752 21.988 0.566
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 11524.739 1364.774 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 13725.893 15.788 0.005
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 13410.911 121.969 0.416
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 13268.839 19.379 0.458
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 12787.78 340.354 0.493
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 13274.225 21.946 0.452
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 11860.43 1325.072 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 13502.315 15.9 0.003
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 13176.483 123.838 0.413
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 13013.825 19.507 0.587
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 12501.896 343.263 0.503
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 13018.728 21.677 0.574
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 11499.458 1361.379 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 13501.734 15.725 0.001
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 13180.112 122.473 0.511
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 13072.392 19.785 0.389
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 12593.311 338.189 0.454
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 13074.432 21.883 0.413
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 11672.56 1324.176 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 13409.479 16.142 0.004
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 13072.919 122.273 0.266
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 12972.858 19.848 0.529
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 12473.53 341.528 0.297
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 12969.963 21.879 0.543
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 11506.991 1334.712 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 13646.906 16.026 0.003
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 13317.487 121.714 0.414
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 13163.473 19.617 0.546
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 12664.279 342.659 0.463
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 13160.265 21.836 0.598
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 11618.03 1366.845 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 13646.007 15.796 0.039
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 13324.993 121.624 0.432
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 13281.602 19.57 0.622
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 12812.035 331.516 0.425
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 13286.42 21.501 0.645
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 11870.318 1323.522 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 13516.869 16.189 0.011
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 13211.707 122.931 0.485
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 13100.746 19.73 0.677
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 12639.998 340.284 0.493
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 13105.236 22.044 0.725
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 11618.335 1360.236 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 13296.674 15.985 0.001
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 12971.794 123.507 0.446
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 12859.12 19.212 0.405
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 12359.478 339.799 0.402
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 12865.412 21.764 0.377
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 11344.901 1356.36 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 13836.533 15.761 0
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 13516.811 121.597 0.389
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 13262.553 19.985 0.572
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 12745.223 351.496 0.477
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 13266.491 21.952 0.57
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 11796.943 1350.917 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 13383.08 16.154 0.005
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 13086.009 122.229 0.448
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 12903.44 19.409 0.611
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 12429.731 338.807 0.426
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 12908.482 22.549 0.602
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 11451.493 1350.137 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r30 16 NA NA NA NA NA NA NA NA NA 13896.428 16.009 0
