ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 15864.58 16.025 0
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 15618.489 122.983 0.36
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 15330.914 19.681 0.567
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 14910.598 343.697 0.462
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 15333.17 22.192 0.562
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 13085.808 1552.678 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 16058.209 15.557 0
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 15820.454 123.123 0.422
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 15459.991 19.522 0.344
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 15022.467 344.981 0.509
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 15464.637 21.719 0.315
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 13231.502 1556.039 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 16095.056 15.881 0
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 15846.006 121.962 0.396
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 15493.194 19.742 0.685
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 15061.071 344.514 0.477
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 15497.373 21.733 0.659
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 13241.572 1555.464 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 15927.348 15.778 0
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 15712.873 121.262 0.412
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 15370.878 19.164 0.307
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 14979.359 338.814 0.505
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 15376.488 21.709 0.3
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 13165.041 1549.718 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 16068.204 15.869 0
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 15828.696 121.478 0.428
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 15373.341 19.403 0.784
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 14926.596 350.152 0.486
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 15377.288 21.701 0.773
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 13041.565 1570.194 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 16175.726 15.729 0
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 15956.505 121.283 0.449
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 15519.399 19.449 0.308
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 15094.337 347.639 0.51
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 15525.711 22.049 0.255
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 13302.002 1551.753 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 15947.041 15.843 0
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 15696.236 122.054 0.409
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 15214.547 19.546 0.817
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 14745.548 354.785 0.574
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 15218.84 21.348 0.847
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 12927.461 1560.647 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 16145.465 15.968 0
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 15901.878 121.821 0.393
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 15512.701 19.297 0.928
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 15069.794 347.498 0.517
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 15515.98 22.2 0.918
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 13204.546 1555.982 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 15748.745 15.562 0
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 15512.234 121.473 0.466
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 15118.91 19.669 0.376
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 14684.377 346.695 0.538
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 15124.951 22.22 0.373
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 12899.195 1556.159 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 15970.12 15.784 0
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 15723.798 121.817 0.355
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 15319.058 19.493 0.53
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 14869.175 349.176 0.319
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 15323.791 21.554 0.517
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 12999.503 1560.771 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 15853.035 16.031 0
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 15610.244 123.594 0.343
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 15125.386 20.093 0.509
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 14668.426 351.996 0.28
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 15126.979 21.528 0.515
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 12719.59 1583.441 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 16242.626 15.924 0
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 15982.684 122.168 0.321
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 15568.118 19.382 0.299
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 15106.327 352.3 0.44
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 15573.051 22.222 0.295
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 13337.598 1552.732 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 15945.188 15.486 0
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 15667.321 122.355 0.424
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 15315.951 19.197 0.752
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 14842.693 350.143 0.393
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 15318.515 21.722 0.762
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 12960.831 1563.578 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 15780.453 15.964 0
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 15549.798 121.993 0.394
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 15144.566 19.932 0.307
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 14718.679 348.356 0.353
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 15144.358 22.322 0.303
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 12842.711 1566.194 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 16022.258 16.131 0
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 15766.648 123.048 0.232
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 15277.113 19.283 0.448
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 14796.622 354.881 0.44
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 15280.714 21.588 0.503
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 13008.447 1559.908 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 16059.389 15.781 0
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 15814.456 122.681 0.309
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 15357.96 19.653 0.622
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 14900.203 350.938 0.45
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 15357.902 22.01 0.669
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 13138.047 1545.892 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 16005.103 16.193 0
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 15762.513 120.727 0.475
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 15395.314 19.693 0.392
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 14959.455 342.386 0.546
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 15401.468 22.179 0.369
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 13142.497 1551.566 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 16004.4 15.948 0
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 15801.999 121.684 0.474
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 15448.902 19.811 0.511
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 15055.295 341.057 0.576
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 15455.565 22.478 0.502
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 13301.708 1549.886 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 15798.9 15.827 0
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 15565.665 123.013 0.457
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 15271.762 19.734 0.728
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 14855.662 341.278 0.509
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 15275.702 22.497 0.749
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 13020.667 1557.257 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 15667.684 15.939 0
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 15449.12 122.921 0.32
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 15150.018 19.864 0.459
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 14768.934 340.427 0.434
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 15150.344 21.585 0.477
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 12938.34 1548.537 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 15900.722 15.86 0
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 15670.993 121.529 0.437
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 15264.92 19.483 0.568
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 14835.771 345.342 0.478
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 15264.703 22.428 0.586
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 13053.068 1556.527 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 16233.548 15.871 0
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 15981.624 121.9 0.43
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 15514.934 19.424 0.414
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 15048.799 352.789 0.566
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 15519.417 21.537 0.417
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 13178.946 1571.097 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 15934.807 16.157 0
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 15688.83 121.836 0.408
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 15301.449 19.751 0.749
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 14860.453 349.028 0.491
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 15298.601 22.158 0.774
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 13094.45 1549.545 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 16062.407 15.925 0
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 15798.327 122.499 0.436
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 15291.254 20.024 0.668
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 14801.836 356.506 0.579
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 15295.979 21.669 0.681
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 12941.093 1570.681 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 15865.768 16.027 0
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 15630.692 121.875 0.43
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 15334.547 19.236 0.466
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 14931.819 336.978 0.509
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 15341.593 22.012 0.432
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 13144.483 1546.703 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r30 16 NA NA NA NA NA NA NA NA NA 15849.983 15.992 0
