\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 18799.088 16.028 0
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 18673.167 115.873 0.442
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 18662.109 19.051 0.005
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 18480.749 263.604 0.291
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 18246.991 20.245 0.356
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 15306.495 1896.024 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 18842.293 16.017 0.02
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 18713.949 116.281 0.456
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 18696.413 18.996 0.032
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 18509.63 267.717 0.422
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 18371.601 21.754 0.474
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 15449.163 1919.591 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 19042.427 16.106 0.02
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 18915.075 118.26 0.409
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 18929.364 18.854 0.069
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 18753.483 258.544 0.4
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 18579.317 22.065 0.575
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 15611.322 1915.778 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 18796.541 15.978 0.004
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 18663.728 116.326 0.478
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 18666.405 19.015 0.015
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 18476.748 266.664 0.361
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 18333 21.469 0.367
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 15396.576 1909.449 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 19037.561 16.236 0.012
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 18912.172 119.359 0.458
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 18886.676 18.644 0.07
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 18698.255 267.679 0.308
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 18548.917 21.27 0.625
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 15331.153 1931.555 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 19342.343 16.295 0.008
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 19231.507 114.384 0.441
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 19224.395 19.227 0.012
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 19067.965 258.51 0.444
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 18789.759 21.059 0.527
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 15708.865 1919.683 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 18841.267 16.013 0.009
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 18725.179 113.67 0.509
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 18735.846 18.985 0.017
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 18580.612 256.951 0.538
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 18391.653 21.831 0.389
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 15360.804 1920.445 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 18842.08 16.016 0.007
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 18732.568 114.815 0.498
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 18757.176 19.498 0.015
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 18609.703 245.549 0.368
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 18370.304 20.296 0.424
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 15381.13 1907.42 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 18809.614 16.064 0.013
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 18688.156 114.27 0.519
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 18687.314 19.434 0.041
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 18516.586 263.409 0.458
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 18282.519 20.818 0.729
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 15349.494 1909.279 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 19057.839 16.116 0.005
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 18931.02 114.731 0.406
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 18951.695 19.112 0.017
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 18786.204 250.996 0.371
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 18530.633 20.824 0.53
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 15576.803 1893.674 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 18904.772 15.958 0.001
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 18790.659 116.509 0.426
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 18756.487 19.129 0.012
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 18579.242 270.237 0.317
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 18325.526 20.711 0.416
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 15273.993 1924.859 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 18592.815 16.135 0.004
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 18473.475 115.631 0.466
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 18473.436 19.003 0.005
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 18307.653 249.478 0.361
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 18070.623 20.84 0.389
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 15158.357 1894.248 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 19077.65 16.386 0.001
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 18949.768 116.209 0.448
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 18900.298 19.465 0.008
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 18705.626 279.328 0.477
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 18424.446 22.08 0.555
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 15299.321 1939.151 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 18924.874 16.525 0.013
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 18801.571 116.536 0.456
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 18809.854 18.921 0.029
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 18638.581 258.945 0.262
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 18510.878 21.58 0.422
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 15429.912 1929.966 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 18876.519 16.038 0.004
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 18748.443 118.054 0.386
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 18742.368 18.481 0.016
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 18561.29 262.301 0.375
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 18387.472 21.16 0.388
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 15419.79 1899.539 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 18906.974 16.205 0.005
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 18767.504 118.642 0.34
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 18790.68 18.536 0.025
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 18608.444 255.832 0.288
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 18403.004 21.058 0.541
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 15314.839 1914.097 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 19080.986 15.45 0.004
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 18936.256 119.481 0.275
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 18959.251 19.316 0.015
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 18768.386 262.133 0.283
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 18576.76 21.017 0.467
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 15539.407 1908.367 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 18588.242 15.989 0.025
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 18453.21 116.458 0.452
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 18490.48 19.18 0.054
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 18320.081 253.297 0.457
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 18163.417 21.468 0.546
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 15131.716 1910.858 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 18778.061 16.236 0.084
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 18631.493 118.774 0.469
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 18644.566 19.236 0.167
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 18445.253 270.437 0.469
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 18343.148 21.597 0.752
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 15380.191 1919.165 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 18953.296 16.04 0.001
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 18845.838 115.6 0.449
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 18811.201 18.843 0.004
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 18648.27 260.464 0.401
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 18357.43 20.639 0.296
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 15237.597 1927.604 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 18444.034 117.096 0.437
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 18387.476 19.134 0.125
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 18239.588 252.547 0.363
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 18043.512 20.357 0.794
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 15005.008 1922.041 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 18675.216 16.019 0.003
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 18556.776 116.587 0.442
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 18540.845 19.285 0.007
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 18370.545 250.155 0.388
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 18138.058 19.968 0.34
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 15162.156 1908.986 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 18876.617 16.036 0.019
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 18728.927 117.461 0.388
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 18716.752 18.878 0.058
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 18521.275 264.198 0.372
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 18323.329 21.09 0.712
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 15340.591 1900.152 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 18811.449 16.184 0.003
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 18688.184 115.231 0.485
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 18704.153 18.768 0.007
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 18536.745 254.852 0.408
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 18254.099 20.884 0.478
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 15291.344 1904.586 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 18959.344 15.826 0.151
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 18837.713 113.642 0.494
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 18874.491 19.192 0.24
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 18724.437 244.155 0.437
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 18560.953 20.466 0.835
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 15543.275 1913.823 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
