ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 10274.692 16.127 0
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 10192.251 104.737 0.444
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 10247.196 19.062 0
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 10144.941 210.715 0.442
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 10061.757 19.917 0.084
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 8382.926 1030.191 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 10426.494 15.693 0.001
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 10336.948 106.915 0.47
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 10374.882 18.848 0.015
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 10248.695 230.974 0.393
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 10230.117 20.77 0.578
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 8466.086 1048.207 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 10466.435 16.136 0
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 10372.663 107.124 0.487
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 10393.598 18.614 0.001
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 10256.72 238.311 0.41
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 10215.482 19.9 0.228
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 8490.645 1054.031 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 10302.012 16.289 0.003
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 10221.002 104.522 0.525
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 10253.505 19.128 0.028
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 10134.174 223.004 0.503
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 10116.995 20.463 0.712
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 8415.261 1042.648 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 10306.216 16.076 0.003
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 10242.192 102.45 0.506
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 10241.195 19.64 0.009
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 10125.662 225.576 0.408
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 10092.575 20.053 0.527
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 8441.586 1048.824 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 10318.92 16.089 0.001
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 10245.473 104.081 0.544
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 10284.07 18.532 0.001
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 10179.753 210.617 0.364
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 10101.926 19.036 0.499
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 8403.734 1022.642 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 10485.837 16.414 0.011
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 10395.97 101.795 0.398
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 10444.769 18.848 0.069
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 10329.492 219.584 0.408
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 10293.008 20.096 0.882
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 8661.526 1033.475 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 10406.942 15.993 0
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 10331.997 106.007 0.406
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 10334.723 18.276 0.001
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 10214.199 225.506 0.3
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 10180.25 19.726 0.227
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 8530.145 1032.91 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 10370.023 15.983 0.004
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 10287.238 103.628 0.429
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 10330.756 18.864 0.012
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 10221.812 213.219 0.446
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 10179.299 19.492 0.68
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 8537.206 1026.405 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 10478.863 16.097 0.008
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 10411.626 99.758 0.408
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 10426.114 19.129 0.032
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 10322.826 211.248 0.441
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 10304.79 19.45 0.566
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 8673.57 1038.822 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 10240.559 15.915 0.001
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 10163.451 102.886 0.434
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 10212.523 19.299 0.001
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 10113.046 208.688 0.459
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 10067.007 20.927 0.284
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 8521.71 1009.417 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 10242.349 15.867 0.005
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 10158.152 104.111 0.398
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 10200.406 19.309 0.02
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 10086.924 225.176 0.386
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 10069.039 21.247 0.556
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 8511.815 1019.761 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 10270.546 15.962 0
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 10171.151 107.076 0.469
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 10240.537 18.522 0.005
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 10122.063 205.17 0.462
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 10105.52 19.77 0.276
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 8484.96 1019.585 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 10533.707 15.885 0
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 10420.518 107.89 0.42
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 10451.601 19.581 0.001
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 10286.435 251.013 0.442
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 10312.403 22.087 0.141
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 8717.436 1042.32 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 10390.133 16.188 0
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 10314.427 103.359 0.489
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 10350.883 19.476 0.001
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 10241.529 218.604 0.478
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 10240.798 20.865 0.094
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 8678.626 1024.252 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 10475.485 15.9 0.003
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 10391.423 103.662 0.457
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 10433.932 19.177 0.033
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 10318.679 220.322 0.442
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 10296.432 20.406 0.633
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 8617.45 1039.016 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 10180.703 16.25 0.001
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 10099.422 104.168 0.401
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 10146.474 18.621 0.004
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 10043.519 203.673 0.414
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 10013.638 19.681 0.246
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 8385.013 1026.152 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 10238.703 15.979 0.016
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 10153.778 105.377 0.475
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 10211.339 18.938 0.046
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 10107.387 213.047 0.426
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 10078.016 20.714 0.652
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 8477.351 1017.793 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 10616.207 15.97 0
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 10559.82 106.745 0.393
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 10540.314 19.047 0.001
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 10424.573 231.394 0.377
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 10380.513 20.082 0.263
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 8768.997 1037.264 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 10370.246 15.668 0.001
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 10292.195 102.788 0.398
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 10331.555 19.473 0.001
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 10223.982 218.647 0.398
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 10193.51 20.614 0.234
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 8663.94 1013.861 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 10198.282 15.846 0
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 10126.352 99.626 0.47
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 10162.357 19.121 0.003
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 10062.943 210.097 0.469
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 10046.17 19.759 0.173
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 8487.509 1024.112 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 10569.045 15.972 0.001
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 10473.913 105.643 0.483
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 10525.025 19.457 0.003
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 10402.872 225.299 0.491
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 10381.834 21.592 0.259
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 8660.008 1038.464 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 10277.768 16.546 0.001
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 10178.141 106.796 0.543
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 10206.931 19.27 0.003
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 10072.476 229.502 0.538
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 10062.441 21.225 0.288
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 8405.441 1038.902 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 10288.694 16.014 0.001
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 10219.643 101.411 0.437
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 10233.984 19.218 0.004
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 10128.435 221.218 0.482
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 10046.792 18.903 0.579
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 8377.455 1033.949 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 10353.762 16.067 0.032
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 10274.657 103.17 0.432
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 10301.369 18.742 0.154
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 10185.763 225.548 0.459
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 10213.492 20.799 0.668
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 8564.093 1045.874 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r30 16 NA NA NA NA NA NA NA NA NA 10514.478 15.974 0.001
