ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 16682.001 15.713 0
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 16329.293 126.642 0.406
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 16037.749 19.536 0.951
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 15512.193 347.878 0.563
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 16042.714 21.853 0.944
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 14389.171 1421.289 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 16473.165 15.713 0
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 16121.589 127.415 0.422
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 15924.82 19.234 0.608
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 15421.427 344.51 0.563
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 15928.225 21.898 0.611
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 14222.029 1433.495 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 16963.644 15.702 0
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 16594.879 125.802 0.39
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 16156.478 19.447 0.17
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 15577.856 359.862 0.449
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 16160.961 21.86 0.167
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 14355.877 1456.272 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 16701.693 15.599 0
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 16341.869 126.92 0.211
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 16020.406 19.161 0.28
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 15477.188 355.441 0.418
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 16019.581 21.715 0.283
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 14298.194 1439.932 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 17005.748 15.783 0
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 16644.415 126.797 0.377
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 16229.542 19.599 0.518
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 15667.11 358.541 0.566
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 16233.905 21.795 0.499
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 14421.941 1464.382 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 16464.496 15.819 0
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 16110.744 126.73 0.153
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 15790.329 19.504 0.562
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 15250.235 353.708 0.402
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 15786.075 21.829 0.575
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 14124.837 1423.511 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 16848.094 15.735 0
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 16503.023 126.269 0.402
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 16122.825 19.277 0.908
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 15586.462 355.37 0.575
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 16127.659 21.682 0.904
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 14327.232 1464.255 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 16727.169 15.546 0
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 16375.126 127.329 0.382
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 15905.221 19.241 0.312
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 15343.664 360.977 0.507
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 15911.143 21.967 0.293
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 14176.251 1446.248 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 16875.946 15.726 0
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 16508.799 126.767 0.207
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 16034.122 19.497 0.643
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 15456.575 361.579 0.466
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 16035.547 21.82 0.648
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 14230.356 1456.42 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 16799.283 15.45 0
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 16450.504 126.085 0.333
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 16022.42 19.458 0.278
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 15466.884 358.409 0.21
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 16027.009 21.916 0.271
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 14394.575 1415.279 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 16769.966 15.825 0
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 16453.182 125.692 0.27
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 16073.326 19.431 0.137
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 15564.533 354.489 0.438
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 16076.517 21.972 0.143
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 14330.141 1458.102 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 16964.733 15.912 0
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 16612.278 125.768 0.258
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 16173.992 19.312 0.649
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 15623.092 357.835 0.509
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 16179.733 21.986 0.643
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 14368.247 1462.825 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 16856.49 15.695 0
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 16500.801 126.262 0.162
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 16043.16 19.575 0.531
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 15479.417 360.498 0.4
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 16044.786 21.882 0.531
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 14119.789 1487.361 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 16767.618 15.743 0
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 16400.164 126.761 0.07
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 16097.752 19.309 0.769
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 15548.866 353.52 0.34
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 16094.417 21.8 0.794
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 14325.783 1447.285 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 16737.908 15.885 0
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 16363.098 126.447 0.368
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 16018.928 19.324 0.367
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 15463.702 354.593 0.368
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 16023.452 22.067 0.359
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 14354.762 1420.031 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 16781.917 15.752 0
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 16400.689 127.909 0.234
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 15905.919 19.568 0.552
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 15306.951 364.028 0.425
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 15905.17 21.722 0.562
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 13962.484 1488.93 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 16799.387 15.617 0
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 16443.205 126.021 0.412
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 16089.946 19.586 0.628
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 15542.095 354.903 0.345
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 16092.577 21.648 0.619
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 14394.19 1435.677 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 16855.97 15.595 0
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 16508.688 126.771 0.388
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 16111.363 19.491 0.511
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 15562.525 357.547 0.462
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 16116.066 22.092 0.506
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 14338.647 1453.317 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 16636.733 15.707 0
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 16264.797 126.87 0.343
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 15904.071 19.403 0.761
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 15343.197 357.053 0.539
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 15908.525 21.796 0.749
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 14101.693 1458.962 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 16710.486 15.669 0
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 16359.083 127.079 0.031
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 15886.936 19.32 0.005
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 15322.96 361.214 0.22
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 15880.227 21.784 0.015
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 14075.093 1459.543 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 16851.293 15.646 0
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 16470.813 126.966 0.412
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 16046.261 19.333 0.335
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 15455.465 359.865 0.534
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 16050.202 21.81 0.317
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 14277.244 1448.349 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 16902.432 15.82 0
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 16523.372 126.593 0.165
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 16038.762 19.591 0.628
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 15438.856 362.664 0.479
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 16039.429 22.089 0.628
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 14255.114 1448.55 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 16458.633 15.857 0
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 16092.06 128.024 0.307
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 15826.616 19.272 0.039
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 15287.026 351.214 0.498
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 15830.334 21.916 0.029
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 14079.928 1442.275 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 16850.696 15.514 0
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 16495.619 126.191 0.393
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 16130.374 19.271 0.097
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 15593.993 353.777 0.534
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 16135.929 21.766 0.092
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 14351.346 1454.936 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 16838.368 15.586 0
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 16453.665 125.951 0.353
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 16003.562 19.465 0.765
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 15408.959 362.167 0.594
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 16006.204 21.793 0.768
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 14240.53 1444.061 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r30 16 NA NA NA NA NA NA NA NA NA 16885.231 15.671 0
