\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 15388.976 15.712 0.811
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 15127.53 130.714 0.519
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 15393.145 17.581 0.799
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 15133.041 168.047 0.547
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 15394.088 18.387 0.795
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 13824.17 1298.989 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 15217.651 15.951 0.313
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 14972.461 130.559 0.533
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 15224.4 16.801 0.295
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 14979.934 151.975 0.548
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 15229.16 17.633 0.283
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 13721.937 1273.337 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 15311.858 15.623 0.712
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 15051.471 130.582 0.305
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 15318.715 17.018 0.693
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 15055.851 155.51 0.331
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 15322.484 18.065 0.677
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 13835.772 1270.786 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 15267.134 15.605 0.238
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 15020.787 129.837 0.448
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 15273.719 17.014 0.224
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 15027.549 156.603 0.493
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 15277.517 17.857 0.21
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 13797.369 1268.284 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 15235.625 15.714 0.837
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 14962.134 131.673 0.486
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 15240.885 17.657 0.822
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 14968.627 167.775 0.527
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 15243.908 18.691 0.813
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 13656.83 1298.68 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 15424.945 15.696 0.622
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 15142.293 131.369 0.483
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 15429.928 17.451 0.606
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 15146.496 167.2 0.525
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 15431.173 18.512 0.6
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 13869.5 1289.253 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 15394.309 15.754 0.586
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 15142.479 130.708 0.425
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 15398.88 17.389 0.575
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 15145.343 164.314 0.463
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 15403.089 18.509 0.563
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 13906.205 1278.163 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 15212.624 15.743 0.287
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 14917.296 132.271 0.24
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 15217.667 17.602 0.275
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 14921.238 168.157 0.248
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 15219.035 19.194 0.272
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 13636.592 1297.856 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 15404.549 15.845 0.135
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 15135.447 130.744 0.497
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 15412.28 16.772 0.121
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 15140.635 148.482 0.522
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 15414.963 17.192 0.12
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 13867.69 1272.862 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 15334.412 15.602 0.45
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 15068.833 130.67 0.425
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 15340.889 16.986 0.429
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 15072.77 157.246 0.47
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 15345.405 18.167 0.42
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 13828.459 1276.864 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 15265.753 15.637 0.456
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 15006.743 131.278 0.458
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 15274.424 16.322 0.417
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 15009.993 138.747 0.494
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 15277.047 16.454 0.414
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 13770.352 1258.563 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 15404.655 15.64 0.162
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 15146.699 130.703 0.324
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 15411.799 16.905 0.145
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 15153.17 154.693 0.344
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 15416.487 17.781 0.135
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 13975.721 1257.554 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 15277.01 15.792 0.798
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 15002.792 131.727 0.49
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 15282.036 17.342 0.784
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 15004.178 162.009 0.538
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 15285.494 17.891 0.776
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 13714.984 1288.739 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 15290.499 15.646 0.246
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 15017.17 131.3 0.498
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 15296.348 17.221 0.22
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 15022.6 162.428 0.542
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 15298.957 18.265 0.216
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 13797.941 1280.279 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 15371.381 15.887 0.821
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 15120.832 130.54 0.501
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 15378.916 16.746 0.79
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 15126.737 148.655 0.534
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 15380.946 17.53 0.785
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 13933.004 1253.606 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 15304.071 15.751 0.08
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 15060.821 130.555 0.417
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 15312.141 16.515 0.065
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 15065.948 143.814 0.421
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 15312.552 16.911 0.066
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 13789.159 1272.233 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 15466.203 15.823 0.234
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 15227.84 130.006 0.483
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 15472.235 17.294 0.214
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 15234.951 159.268 0.506
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 15474.907 18.014 0.211
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 13959.601 1282.736 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 15438.514 15.663 0.049
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 15174.158 130.241 0.517
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 15444.25 17.425 0.044
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 15180.553 165.041 0.541
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 15446.633 18.505 0.039
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 13929.288 1284.248 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 15456.763 15.597 0.096
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 15214.233 129.086 0.501
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 15462.679 17.576 0.084
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 15221.092 165.444 0.518
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 15466.467 18.918 0.081
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 13913.541 1296.968 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 15225.635 15.673 0.543
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 14982.946 130.539 0.515
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 15233.391 16.971 0.514
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 14990.181 150.68 0.527
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 15235.514 17.289 0.502
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 13715.87 1277.49 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 15262.066 15.897 0.179
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 14996.613 131.375 0.422
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 15267.183 16.919 0.162
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 15000.324 154.198 0.432
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 15268.34 17.35 0.165
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 13786.617 1262.66 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 15450.698 15.979 0.754
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 15154.232 131.366 0.51
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 15453.611 17.733 0.754
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 15155.357 173.084 0.521
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 15457.783 19.227 0.742
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 13931.287 1286.103 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 15367.259 15.944 0.687
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 15116.878 129.972 0.41
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 15373.722 17.061 0.669
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 15121.975 156.068 0.456
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 15375.561 17.959 0.66
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 13977.08 1251.186 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 15298.99 15.724 0.311
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 15031.712 131.316 0.471
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 15305.159 17.296 0.299
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 15034.561 159.776 0.501
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 15307.888 18.29 0.292
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 13832.777 1265.391 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 15409.552 15.715 0.092
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 15122.767 130.702 0.473
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 15415.218 17.37 0.09
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 15124.454 160.224 0.527
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 15418.731 17.974 0.081
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 13791.781 1298.837 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
