ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 16478.711 15.776 0.782
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 16394.567 114.886 0.446
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 16483.367 17.658 0.77
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 16402.033 151.86 0.444
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 16485.377 18.73 0.766
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 13938.402 1457.96 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 16857.686 15.85 0.424
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 16787.441 113.058 0.453
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 16863.73 17.374 0.402
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 16792.11 141.889 0.49
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 16867.494 18.348 0.385
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 14226.599 1461.999 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 16581.003 15.879 0.914
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 16511.174 111.419 0.534
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 16584.055 18.016 0.903
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 16513.192 155.769 0.544
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 16586.6 19.414 0.908
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 14016.48 1469.365 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 16604.913 16.036 0.798
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 16535.771 112.171 0.49
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 16611.154 17.194 0.777
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 16544.224 139.065 0.499
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 16613.803 17.92 0.78
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 14011.498 1454.846 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 16602.83 15.786 0.963
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 16501.842 118.425 0.444
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 16609.849 17.452 0.961
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 16508.911 145.947 0.489
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 16613.816 18.231 0.954
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 13996.888 1454.8 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 16601.482 15.88 0.539
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 16515.671 116.873 0.461
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 16606.062 17.502 0.526
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 16516.179 146.955 0.485
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 16607.461 17.452 0.513
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 13938.198 1465.205 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 16681.283 15.915 0.356
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 16592.993 115.614 0.23
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 16685.639 17.637 0.361
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 16598.44 154.332 0.275
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 16687.803 18.909 0.347
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 14056.161 1466.633 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 16568.951 15.781 0.62
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 16471.56 118.24 0.489
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 16575.81 17.103 0.598
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 16478.738 141.316 0.525
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 16579.798 17.603 0.582
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 14034.15 1444.594 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 16542.568 15.79 0.973
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 16454.436 116.699 0.454
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 16545.5 17.418 0.973
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 16455 154.454 0.486
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 16549.25 18.544 0.973
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 13870.118 1469.794 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 16527.371 15.551 0.942
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 16414.199 120.741 0.477
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 16531.653 17.303 0.935
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 16417.184 154.412 0.499
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 16535.674 18.188 0.934
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 13992.554 1450.762 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 16414.411 15.966 0.405
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 16318.035 118.738 0.514
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 16420.348 17.304 0.38
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 16322.731 146.332 0.547
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 16424.446 18.126 0.377
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 13876.294 1450.114 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 16776.937 15.825 0.705
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 16685.668 117.444 0.526
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 16784.341 17.059 0.679
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 16691.441 138.906 0.53
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 16787.241 17.454 0.665
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 14191.585 1449.058 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 16670.641 15.504 0.598
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 16571.24 118.717 0.478
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 16677.996 17.349 0.572
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 16576.784 145.536 0.507
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 16678.687 17.997 0.564
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 14088.046 1454.289 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 16602.096 15.772 0.754
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 16499.262 119.12 0.471
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 16607.389 17.434 0.74
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 16506.261 154.043 0.513
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 16610.569 18.724 0.742
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 13988.892 1461.902 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 16741.059 15.848 0.533
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 16669.515 111.537 0.441
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 16747.236 17.194 0.497
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 16674.109 138.833 0.473
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 16750.773 18.021 0.494
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 14254.275 1449.48 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 16631.706 15.724 0.181
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 16536.485 117.494 0.442
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 16638.994 17.329 0.158
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 16545.342 143.774 0.482
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 16643.226 18.011 0.15
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 13919.461 1459.758 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 16631.23 15.712 0.628
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 16532.68 116.962 0.534
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 16635.253 17.66 0.614
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 16538.685 156.727 0.527
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 16627.964 18.24 0.652
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 13972.525 1471.565 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 16424.821 15.69 0.563
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 16343.856 117.107 0.291
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 16432.496 16.93 0.535
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 16346.61 135.592 0.316
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 16435.351 17.008 0.518
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 13725.38 1456.603 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 16491.672 15.761 0.048
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 16401.001 117.873 0.382
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 16497.539 17.263 0.042
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 16405.673 147.927 0.416
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 16501.33 18.474 0.035
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 13858.083 1462.119 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 16502.901 15.746 0.066
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 16409.767 117.687 0.457
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 16510.644 16.876 0.049
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 16414.208 135.889 0.521
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 16514.595 17.382 0.045
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 14008.215 1437.28 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 16648.16 15.958 0.745
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 16573.54 113.206 0.515
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 16654.559 17.151 0.73
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 16580.035 139.085 0.551
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 16657.515 18.005 0.721
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 14055.294 1455.297 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 16497.975 15.76 0.979
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 16413.158 115.887 0.458
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 16505.344 17.427 0.977
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 16420.552 142.193 0.494
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 16508.561 17.929 0.973
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 13932.094 1449.966 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 16715.766 15.794 0.924
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 16630.47 115.494 0.507
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 16723.484 16.983 0.914
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 16638.207 136.358 0.527
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 16725.745 17.459 0.906
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 14148.694 1449.407 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 16763.093 15.805 0.667
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 16672.659 116.358 0.498
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 16767.817 17.367 0.653
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 16676.015 149.793 0.525
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 16770.384 18.43 0.645
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 14090.077 1464.804 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 16696.405 15.737 0.331
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 16577.532 121.369 0.473
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 16700.685 17.985 0.324
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 16581.967 163.856 0.526
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 16702.185 19.372 0.319
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 14106.117 1464.601 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
