\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 9870.871 15.774 0.27
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 9720.805 116.605 0.505
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 9878.507 16.52 0.246
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 9727.144 139.718 0.485
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 9883.064 17.344 0.218
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 8315.134 955.133 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 9780.633 15.889 0.092
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 9617.075 118.128 0.502
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 9787.157 17.066 0.082
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 9622.129 148.451 0.493
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 9791.897 18.212 0.072
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 8334.802 948.018 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 9828.424 15.719 0.405
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 9684.8 116.523 0.495
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 9832.508 17.324 0.372
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 9685.71 155.466 0.463
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 9831.59 17.976 0.404
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 8416.777 953.701 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 9810.504 15.844 0.392
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 9685.936 112.708 0.511
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 9817.582 16.735 0.384
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 9694.31 139.662 0.487
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 9823.037 17.834 0.355
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 8427.064 940.007 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 9751.013 15.682 0.788
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 9616.535 113.942 0.571
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 9755.703 16.935 0.769
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 9624.345 153.952 0.501
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 9761.554 18.461 0.738
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 8368.673 944.907 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 9989.479 16.086 0.509
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 9851.165 114.928 0.533
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 9996.083 16.737 0.491
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 9859.688 141.215 0.556
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 10000.382 16.877 0.462
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 8635.206 933.571 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 9855.39 16.047 0.093
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 9721.52 114.134 0.469
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 9860.437 17.397 0.073
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 9730.107 156.901 0.458
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 9866.046 18.8 0.08
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 8510.167 947.116 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 9893.305 15.96 0.304
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 9749.007 115.361 0.552
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 9896.127 17.648 0.323
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 9754.311 166.859 0.537
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 9899.937 19.314 0.347
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 8447.328 966.927 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 9923.394 15.95 0.117
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 9807.117 110.772 0.481
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 9927.929 17.256 0.114
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 9812.608 150.516 0.458
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 9933.414 18.805 0.101
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 8510.539 959.21 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 9961.64 16.055 0.741
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 9851.996 112.563 0.537
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 9967.547 16.906 0.716
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 9856.222 143.745 0.538
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 9971.634 18.106 0.693
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 8567.168 952.692 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 9998.904 16.114 0.402
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 9873.034 111.437 0.521
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 9998.426 17.807 0.382
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 9873.294 170.957 0.45
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 10000.346 19.303 0.392
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 8610.965 962.691 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 9987.232 15.855 0.332
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 9844.678 115.499 0.325
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 9995.138 16.526 0.29
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 9855.887 136.679 0.333
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 9999.998 16.702 0.272
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 8658.598 928.718 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 9816.74 16.093 0.317
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 9666.588 115.888 0.467
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 9817.741 17.691 0.297
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 9669.313 170.166 0.481
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 9819.703 19.275 0.305
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 8293.256 973.972 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 9803.048 16.312 0.286
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 9654.933 116.281 0.417
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 9808.816 17.365 0.283
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 9660.473 150.977 0.405
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 9812.431 18.412 0.262
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 8483.548 932.855 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 9721.026 16.125 0.462
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 9598.52 111.891 0.514
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 9726.29 16.916 0.438
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 9610.367 148.344 0.49
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 9728.657 17.888 0.456
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 8322.681 941.881 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 9973.7 15.631 0.53
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 9850.456 112.408 0.522
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 9979.446 16.934 0.489
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 9859.278 150.367 0.474
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 9984.199 18.37 0.489
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 8617.838 942.417 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 9953.363 15.623 0.256
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 9792.331 116.284 0.392
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 9961.163 16.556 0.238
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 9801.478 139.748 0.402
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 9962.232 17.262 0.228
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 8568.223 938.627 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 9748.871 15.704 0.599
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 9608.53 116.194 0.529
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 9752.794 17.24 0.563
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 9612.253 157.855 0.503
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 9753.567 18.176 0.583
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 8316.85 954.188 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 9780.324 15.813 0.215
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 9623.559 116.37 0.514
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 9786.44 16.985 0.205
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 9635.057 153.154 0.475
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 9791.477 18.375 0.201
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 8323.246 950.2 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 9880.413 16.029 0.425
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 9776.61 110.279 0.515
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 9884.369 17.389 0.388
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 9780.359 154.226 0.479
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 9887.227 18.668 0.396
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 8498.022 959.469 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 9954.615 15.743 0.652
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 9828.165 112.309 0.487
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 9960.763 17.021 0.61
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 9836.508 148.065 0.478
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 9965.745 18.312 0.563
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 8590.033 944.646 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 9841.419 15.724 0.732
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 9720.216 112.859 0.459
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 9847.767 17.211 0.688
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 9725.24 146.996 0.461
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 9851.191 17.845 0.703
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 8489.42 943.598 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 9987.995 16.076 0.397
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 9833.641 115.466 0.548
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 9992.208 17.45 0.364
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 9843.628 162.744 0.523
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 9996.495 18.533 0.348
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 8553.33 951.274 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 9922.88 15.848 0.644
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 9789.592 114.915 0.396
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 9929.805 16.803 0.643
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 9796.062 142.696 0.414
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 9933.263 18.016 0.633
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 8504.888 944.346 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 9876.863 15.85 0.531
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 9771.315 111.222 0.542
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 9883.589 16.818 0.497
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 9777.485 139.897 0.529
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 9887.343 17.538 0.49
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 8517.777 942.982 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r30 16 NA NA NA NA NA NA NA NA NA 9861.601 15.719 0.714
