\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
cuts_long_ml_r3 20 13.901 4 0.0076 0.998 0.993 0.041 15519.785 15626.05 15562.515 NA NA NA
cuts_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r3 23 5167.505 1867 0 0.594 0.615 0.133 15246.723 15306.642 15234.003 NA NA NA
tso_wide_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r3 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r4 16 5553.506 1874 0 0.548 0.573 0.14 15556.962 15598.644 15548.112 NA NA NA
msst_long_ml_r4 16 126.594 8 0 0.971 0.956 0.099 15556.244 15641.255 15590.428 NA NA NA
msst_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r4 20 5436.687 1870 0 0.561 0.585 0.138 15448.142 15500.246 15437.081 NA NA NA
cuts_long_ml_r4 20 10.492 4 0.0329 0.998 0.995 0.033 15448.142 15554.407 15490.872 NA NA NA
cuts_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r4 23 5189.072 1867 0 0.591 0.613 0.133 15206.528 15266.447 15193.807 NA NA NA
tso_wide_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r4 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r5 16 5297.559 1874 0 0.576 0.6 0.135 15862.085 15903.767 15853.235 NA NA NA
msst_long_ml_r5 16 144.479 8 0 0.967 0.95 0.107 15861.184 15946.195 15895.368 NA NA NA
msst_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r5 20 5163.21 1870 0 0.593 0.614 0.133 15735.735 15787.839 15724.674 NA NA NA
cuts_long_ml_r5 20 11.031 4 0.0262 0.998 0.995 0.034 15735.735 15842 15778.465 NA NA NA
cuts_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r5 23 4933.385 1867 0 0.621 0.64 0.128 15511.91 15571.829 15499.19 NA NA NA
tso_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r6 16 4669.36 1874 0 0.626 0.647 0.122 15859.505 15901.188 15850.656 NA NA NA
msst_long_ml_r6 16 111.277 8 0 0.975 0.963 0.093 15858.649 15943.649 15892.822 NA NA NA
msst_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r6 20 4565.845 1870 0 0.64 0.659 0.12 15763.99 15816.093 15752.928 NA NA NA
cuts_long_ml_r6 20 8.619 4 0.0714 0.999 0.997 0.028 15763.99 15870.241 15806.707 NA NA NA
cuts_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r6 23 4298.949 1867 0 0.675 0.692 0.114 15503.094 15563.012 15490.373 NA NA NA
tso_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r7 16 5157.178 1874 0 0.572 0.596 0.132 15613.69 15655.373 15604.841 NA NA NA
msst_long_ml_r7 16 94.68 8 0 0.978 0.967 0.085 15612.973 15697.974 15647.146 NA NA NA
msst_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r8 16 5669.844 1874 0 0.541 0.566 0.142 15625.169 15666.852 15616.32 NA NA NA
msst_long_ml_r8 16 91.102 8 0 0.979 0.969 0.083 15624.455 15709.467 15658.639 NA NA NA
msst_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r8 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r9 16 5601.706 1874 0 0.555 0.579 0.141 15748.679 15790.361 15739.829 NA NA NA
msst_long_ml_r9 16 125.682 8 0 0.972 0.957 0.099 15747.753 15832.764 15781.937 NA NA NA
msst_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r9 23 5188.604 1867 0 0.603 0.624 0.133 15349.577 15409.496 15336.856 NA NA NA
tso_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r10 16 5570.441 1874 0 0.536 0.562 0.14 15626.559 15668.242 15617.71 NA NA NA
msst_long_ml_r10 16 113.474 8 0 0.973 0.96 0.094 15625.774 15710.785 15659.958 NA NA NA
msst_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r10 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r10 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r10 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r11 16 6337.46 1874 0 0.506 0.534 0.154 15738.775 15780.458 15729.926 NA NA NA
msst_long_ml_r11 16 97.459 8 0 0.977 0.966 0.086 15738.065 15823.077 15772.249 NA NA NA
msst_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r11 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r11 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r11 23 5995.635 1867 0 0.543 0.567 0.149 15410.95 15470.869 15398.229 NA NA NA
tso_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r12 16 5232.943 1874 0 0.575 0.598 0.134 15653.397 15695.079 15644.547 NA NA NA
msst_long_ml_r12 16 100.235 8 0 0.978 0.967 0.088 15652.615 15737.627 15686.799 NA NA NA
msst_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r12 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r12 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r12 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r13 16 5180.927 1874 0 0.558 0.583 0.133 15613.384 15655.067 15604.535 NA NA NA
msst_long_ml_r13 16 109.324 8 0 0.973 0.96 0.092 15612.69 15697.68 15646.852 NA NA NA
msst_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r13 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r13 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r13 23 4894.523 1867 0 0.596 0.617 0.127 15340.98 15400.899 15328.259 NA NA NA
tso_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r14 16 4543.384 1874 0 0.621 0.642 0.119 15682.469 15724.152 15673.62 NA NA NA
msst_long_ml_r14 16 136.849 8 0 0.968 0.952 0.104 15681.671 15766.683 15715.855 NA NA NA
msst_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r14 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r14 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r14 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r15 16 5357.652 1874 0 0.557 0.581 0.136 15782.305 15823.988 15773.456 NA NA NA
msst_long_ml_r15 16 139.165 8 0 0.966 0.95 0.105 15781.499 15866.511 15815.683 NA NA NA
msst_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r15 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r15 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r15 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r16 16 5761.097 1874 0 0.543 0.569 0.144 15416.499 15458.182 15407.65 NA NA NA
msst_long_ml_r16 16 116.677 8 0 0.973 0.96 0.095 15415.636 15500.636 15449.809 NA NA NA
msst_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r16 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r16 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r16 23 5420.17 1867 0 0.582 0.604 0.138 15089.572 15149.49 15076.851 NA NA NA
tso_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r17 16 6182.984 1874 0 0.508 0.535 0.152 15493.945 15535.628 15485.096 NA NA NA
msst_long_ml_r17 16 99.593 8 0 0.978 0.967 0.087 15493.093 15578.105 15527.277 NA NA NA
msst_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r17 20 6094.551 1870 0 0.518 0.543 0.15 15413.512 15465.616 15402.451 NA NA NA
cuts_long_ml_r17 20 12.012 4 0.0173 0.998 0.994 0.037 15413.512 15519.777 15456.242 NA NA NA
cuts_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r17 23 5875.091 1867 0 0.542 0.566 0.147 15200.052 15259.97 15187.331 NA NA NA
tso_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r18 16 5879.706 1874 0 0.522 0.548 0.146 15704.919 15746.602 15696.07 NA NA NA
msst_long_ml_r18 16 139.577 8 0 0.968 0.952 0.105 15704.297 15789.308 15738.481 NA NA NA
msst_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r18 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r18 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r18 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r19 16 5936.152 1874 0 0.538 0.564 0.147 15557.906 15599.588 15549.056 NA NA NA
msst_long_ml_r19 16 129.538 8 0 0.971 0.956 0.101 15557.052 15642.064 15591.236 NA NA NA
msst_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r19 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r19 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r19 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r20 16 4828.107 1874 0 0.6 0.622 0.126 15683.536 15725.218 15674.686 NA NA NA
msst_long_ml_r20 16 180.211 8 0 0.954 0.932 0.12 15682.492 15767.503 15716.676 NA NA NA
msst_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r20 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r20 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r20 23 4492.152 1867 0 0.645 0.663 0.119 15361.581 15421.5 15348.86 NA NA NA
tso_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r21 16 5588.199 1874 0 0.536 0.562 0.141 15666.558 15708.24 15657.708 NA NA NA
msst_long_ml_r21 16 102.901 8 0 0.976 0.963 0.089 15665.826 15750.837 15700.01 NA NA NA
msst_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r21 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r21 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r21 23 5212.824 1867 0 0.582 0.604 0.134 15305.183 15365.102 15292.462 NA NA NA
tso_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r22 16 4506.797 1874 0 0.628 0.648 0.119 15743.393 15785.076 15734.544 NA NA NA
msst_long_ml_r22 16 145.271 8 0 0.966 0.949 0.107 15742.475 15827.476 15776.649 NA NA NA
msst_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r22 20 4382.72 1870 0 0.645 0.664 0.116 15627.316 15679.42 15616.255 NA NA NA
cuts_long_ml_r22 20 22.111 4 2e-04 0.996 0.987 0.055 15627.316 15733.567 15670.033 NA NA NA
cuts_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r22 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r23 16 5074.864 1874 0 0.575 0.599 0.131 15686.664 15728.347 15677.815 NA NA NA
msst_long_ml_r23 16 95.108 8 0 0.978 0.967 0.085 15685.861 15770.873 15720.045 NA NA NA
msst_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r23 20 4991.757 1870 0 0.586 0.608 0.129 15611.557 15663.66 15600.495 NA NA NA
cuts_long_ml_r23 20 12.804 4 0.0123 0.998 0.993 0.038 15611.557 15717.821 15654.287 NA NA NA
cuts_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r23 23 4763.35 1867 0 0.616 0.636 0.125 15389.15 15449.069 15376.429 NA NA NA
tso_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r24 16 5025.616 1874 0 0.595 0.617 0.13 15552.726 15594.409 15543.877 NA NA NA
msst_long_ml_r24 16 117.461 8 0 0.972 0.958 0.096 15551.861 15636.862 15586.035 NA NA NA
msst_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r24 20 4913.724 1870 0 0.609 0.63 0.128 15448.833 15500.937 15437.772 NA NA NA
cuts_long_ml_r24 20 6.432 4 0.1691 0.999 0.998 0.02 15448.833 15555.084 15491.55 NA NA NA
cuts_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r24 23 4692.224 1867 0 0.637 0.656 0.123 15233.334 15293.253 15220.613 NA NA NA
tso_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r25 16 5831.277 1874 0 0.535 0.561 0.145 15847.833 15889.516 15838.983 NA NA NA
msst_long_ml_r25 16 118.087 8 0 0.973 0.96 0.096 15847.111 15932.123 15881.295 NA NA NA
msst_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r25 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r25 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r25 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r26 16 5967.037 1874 0 0.518 0.545 0.148 15534.48 15576.163 15525.631 NA NA NA
msst_long_ml_r26 16 91.875 8 0 0.979 0.969 0.084 15533.884 15618.895 15568.068 NA NA NA
msst_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r26 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r26 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r26 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r27 16 5427.605 1874 0 0.547 0.573 0.138 15452.174 15493.857 15443.325 NA NA NA
msst_long_ml_r27 16 88.359 8 0 0.98 0.969 0.082 15451.467 15536.479 15485.651 NA NA NA
msst_wide_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r27 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_long_ml_r27 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
cuts_wide_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r27 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
tso_wide_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
