\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 10512.003 15.906 0.001
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 10340.741 113.988 0.526
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 10187.537 19.68 0.81
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 9857.125 322.543 0.531
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 10191.934 21.656 0.797
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 8624.122 1103.963 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 10566.509 16.345 0.005
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 10397.839 113.987 0.509
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 10289.808 19.855 0.888
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 9983.419 313.607 0.555
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 10295.531 22.426 0.858
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 8725.384 1097.604 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 10638.112 15.968 0.001
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 10488.696 113.541 0.534
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 10361.134 19.715 0.502
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 10065.671 311.991 0.543
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 10367.005 21.927 0.441
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 8928.567 1077.22 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 10655.533 14.94 0
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 10526.598 116.333 0.466
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 10264.518 19.967 0.19
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 9943.406 328.791 0.452
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 10268.114 22.139 0.173
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 8707.911 1108.888 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 10753.885 15.962 0
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 10588.97 113.981 0.377
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 10449.01 19.777 0.185
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 10136.677 320.039 0.409
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 10445.664 21.89 0.21
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 8873.822 1090.834 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 10908.84 16.031 0
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 10719.283 116.167 0.537
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 10565.053 19.559 0.482
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 10210.281 325.458 0.538
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 10568.13 21.461 0.489
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 8994.321 1105.037 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 10666.178 15.657 0
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 10530.203 114.356 0.502
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 10352.094 19.321 0.438
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 10061.245 316.646 0.459
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 10356.846 21.614 0.422
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 8726.028 1112.501 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 10609.662 15.908 0
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 10420.634 116.009 0.517
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 10290.536 19.82 0.072
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 9951.124 325.757 0.558
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 10290.665 22.02 0.093
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 8678.287 1100.223 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 10762.046 15.965 0.001
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 10599.079 113.748 0.454
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 10478.974 19.658 0.388
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 10174.722 318.1 0.445
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 10479.591 21.992 0.375
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 8889.406 1096.206 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 10465.568 15.95 0.001
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 10297.256 114.714 0.498
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 10152.691 19.567 0.671
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 9829.861 321.91 0.437
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 10149.246 21.408 0.712
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 8583.57 1098.704 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 10909.131 16.26 0
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 10734.932 116.325 0.49
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 10502.982 19.823 0.576
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 10133.851 333.224 0.45
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 10505.183 21.918 0.58
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 8847.585 1120.454 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 10765.678 15.978 0
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 10600.578 114.594 0.474
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 10456.009 18.878 0.579
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 10142.633 311.704 0.421
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 10461.803 22.05 0.582
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 8998.017 1082.6 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 10701.563 16.046 0
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 10516.655 114.76 0.371
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 10386.232 19.654 0.343
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 10043.374 321.837 0.385
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 10383.414 21.858 0.388
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 8890.747 1088.648 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 10703.887 15.636 0.001
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 10563.249 113.254 0.563
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 10377.273 19.395 0.769
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 10070.048 317.08 0.57
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 10383.047 21.522 0.761
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 8817.713 1108.567 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 10658.377 15.973 0
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 10521.241 112.953 0.521
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 10312.178 19.99 0.226
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 10000.35 318.881 0.424
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 10314.231 22.386 0.23
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 8723.57 1114.032 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 10552.71 15.878 0
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 10375.135 115.749 0.489
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 10244.645 19.692 0.365
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 9916.381 321.803 0.486
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 10248.001 22.286 0.373
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 8679.566 1096.998 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 10849.317 16.061 0
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 10686.121 115.039 0.373
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 10522.255 19.611 0.502
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 10196.198 324.055 0.436
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 10525.076 21.736 0.482
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 8943.715 1105.697 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 10660.374 16.149 0
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 10489.137 114.128 0.517
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 10358.731 19.623 0.122
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 10041.812 319.442 0.559
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 10365.165 22.413 0.124
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 8771.197 1107.95 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 10726.626 15.713 0
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 10563.538 113.546 0.368
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 10382.113 19.71 0.449
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 10048.78 326.473 0.478
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 10382.139 22.266 0.483
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 8868.418 1100.302 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 10764.065 15.867 0
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 10609.519 116.399 0.495
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 10371.286 19.96 0.979
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 10044.653 323.359 0.485
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 10374.898 21.805 0.98
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 8799.964 1106.243 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 10764.989 16.199 0
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 10605.796 115.559 0.521
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 10398.834 19.05 0.205
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 10071.558 325.05 0.519
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 10403.339 21.456 0.201
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 8871.937 1093.092 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 10640.793 15.881 0
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 10463.937 115.449 0.473
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 10274.985 20.074 0.392
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 9926.077 330.459 0.396
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 10276.216 22.024 0.409
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 8688.304 1104.64 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 10571.024 15.823 0
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 10402.992 113.391 0.518
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 10295.616 19.79 0.582
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 9987.984 317.425 0.473
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 10298.614 21.714 0.555
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 8811.605 1091.375 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 10677.468 16.116 0
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 10497.278 114.259 0.414
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 10438.88 19.492 0.437
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 10130.92 310.993 0.466
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 10442.313 21.641 0.438
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 8910.218 1084.851 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 10500.323 16.13 0.001
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 10340.351 114.772 0.393
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 10229.576 19.752 0.633
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 9936.548 308.605 0.518
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 10231.418 21.688 0.645
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 8674.342 1091.983 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r30 16 NA NA NA NA NA NA NA NA NA 10463.134 16.095 0.001
