\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 21220.511 15.771 0
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 20894.497 128.091 0.352
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 20370.044 19.594 0.718
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 19853.306 359.532 0.571
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 20375.034 21.671 0.677
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 17614.793 1978.431 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 21372.021 15.811 0
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 21099.264 126.56 0.165
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 20560.594 19.535 0.522
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 20094.58 355.347 0.353
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 20563.248 21.711 0.522
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 17719.652 1992.827 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 21661.52 15.551 0
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 21322.008 128.153 0.189
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 20581.42 19.316 0.744
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 20024.616 366.751 0.448
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 20584.659 22.163 0.75
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 17626.477 2003.567 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 21288.639 15.885 0
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 20926.97 127.933 0.118
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 20252.695 19.875 0.894
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 19686.567 364.148 0.402
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 20255.119 22.246 0.899
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 17244.849 2008.278 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 21241.769 15.678 0
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 20917.782 128.53 0.296
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 20373.578 18.927 0.591
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 19862.45 357.585 0.511
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 20374.625 21.88 0.57
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 17501.671 1990.286 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 21122.892 15.81 0
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 20818.907 128.004 0.238
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 20348.974 19.392 0.479
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 19882.874 352.602 0.412
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 20349.483 21.927 0.493
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 17553.813 1985.663 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 21111 16.052 0
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 20754.698 126.804 0.25
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 20015.22 19.878 0.394
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 19437.042 364.771 0.485
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 20017.023 22.36 0.386
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 16989.816 2010.599 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 21197.582 15.659 0
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 20874.939 127.774 0.357
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 20461.539 19.453 0.336
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 19971 353.049 0.388
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 20452.947 22.042 0.377
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 17640.56 1979.653 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 21424.688 16.183 0
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 21092.203 128.59 0.15
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 20355.898 19.862 0.628
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 19813.814 364.025 0.433
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 20355.737 21.905 0.647
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 17390.257 2010.636 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 21096.476 16.203 0
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 20766.371 127.62 0.266
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 20282.155 19.848 0.432
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 19784.562 355.72 0.501
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 20281.526 22.146 0.45
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 17393.925 2001.473 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 21124.334 15.89 0
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 20807.031 127.468 0.353
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 20294.892 19.411 0.639
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 19787.525 355.202 0.546
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 20300.609 21.948 0.632
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 17428.236 1994.199 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 21105.324 16.118 0
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 20756.857 129.13 0.305
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 20233.485 19.567 0.357
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 19703.405 361.805 0.527
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 20236.527 21.787 0.361
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 17332.922 1996.361 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 21114.411 16.305 0
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 20766.936 128.279 0.258
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 20155.505 19.685 0.425
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 19607.463 360.694 0.567
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 20161.837 22.505 0.414
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 17342.226 1983.29 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 21259.243 16.003 0.001
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 20925.565 127.2 0.125
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 20274.363 19.725 0.846
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 19750.261 362.194 0.436
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 20278.446 21.663 0.813
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 17368.102 2006.367 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 21258.042 15.775 0
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 20902.135 128.802 0.219
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 20185.441 19.421 0.474
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 19629.152 364.508 0.353
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 20189.157 22.022 0.475
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 17158.229 2012.928 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 21578.209 15.97 0
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 21239.122 128.436 0.24
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 20412.203 19.311 0.602
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 19859.579 366.694 0.368
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 20417.013 21.847 0.6
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 17601.733 1984.38 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 21412.798 15.743 0
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 21090.385 129.1 0.22
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 20366.047 19.672 0.604
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 19830.231 365.018 0.398
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 20367.146 21.449 0.575
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 17509.196 1998.207 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 21238.966 15.867 0
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 20905.654 128.3 0.282
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 20275.355 20.127 0.624
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 19741.468 361.692 0.491
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 20279.693 21.983 0.62
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 17191.781 2024.424 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 20953.243 16.127 0
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 20668.936 127.67 0.337
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 20076.661 20.152 0.526
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 19589.438 358.161 0.541
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 20080.927 21.611 0.498
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 17299.137 1983.393 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 21099.808 15.767 0
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 20746.505 129.142 0.218
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 20229.563 19.119 0.425
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 19693.86 360.618 0.542
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 20236.622 21.975 0.401
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 17330.158 1993.958 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 21058.072 15.987 0
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 20719.38 128.784 0.205
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 20103.578 19.951 0.428
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 19580.349 360.569 0.413
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 20104.896 21.925 0.417
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 17110.01 2013.621 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 21243.207 15.814 0
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 20912.954 128.377 0.254
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 20242.501 19.481 0.792
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 19711.113 364.9 0.337
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 20246.536 22.092 0.784
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 17280.876 2003.389 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 20940.25 16.062 0
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 20586.484 128.676 0.23
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 20056.719 19.747 0.081
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 19529.788 360.077 0.441
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 20059.88 21.931 0.053
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 17108.242 2005.017 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 21051.804 16.057 0
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 20725.489 128.305 0.13
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 20164.362 19.664 0.228
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 19649.421 358.759 0.382
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 20166.966 22.097 0.264
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 17263.495 2001.714 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 21124.761 16.022 0
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 20776.597 126.71 0.251
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 20252.473 19.735 0.191
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 19724.658 360.451 0.534
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 20258.246 22.213 0.205
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 17250.328 2014.862 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r30 16 NA NA NA NA NA NA NA NA NA 21426.936 15.638 0
