\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 22269.17 16.141 0
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 21797.12 130.292 0.228
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 21098.115 19.517 0.705
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 20441.021 370.752 0.343
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 21099.998 21.753 0.705
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 18906.595 1845.158 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 22147.205 15.956 0
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 21644.496 132.135 0.151
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 20950.136 19.927 0.255
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 20263.368 372.157 0.442
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 20955.377 21.898 0.254
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 18605.538 1877.018 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 22182.082 16.191 0
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 21693.328 131.761 0.235
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 21180.143 19.858 0.899
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 20521.997 366.275 0.521
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 21180.639 21.906 0.903
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 18884.842 1869.884 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 22229.443 16.157 0
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 21770.599 131.327 0.22
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 21119.782 19.839 0.029
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 20487.695 366.771 0.554
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 21124.869 21.715 0.027
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 18886.415 1859.39 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 22088.303 16.103 0
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 21622.667 131.218 0.206
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 21171.151 19.599 0.66
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 20553.263 362.383 0.41
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 21175.567 21.919 0.657
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 18909.854 1866.662 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 22644.621 16.049 0
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 22162.596 130.98 0.053
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 21402.474 19.435 0.199
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 20723.893 372.514 0.384
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 21401.771 21.684 0.203
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 19175.118 1849.265 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 22292.154 16.114 0
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 21832.106 130.513 0.153
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 21357.299 19.917 0.919
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 20746.995 360.81 0.477
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 21358.027 21.713 0.922
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 19259.089 1822.463 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 22266.58 15.866 0
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 21800.363 131.268 0.154
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 21219.551 19.674 0.09
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 20578.006 367.4 0.505
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 21222.557 21.867 0.096
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 18977.588 1859.307 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 22442.25 16.148 0
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 21977.72 131.311 0.182
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 21349.857 19.889 0.612
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 20708.584 368.546 0.402
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 21350.652 21.774 0.614
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 19051.073 1873.355 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 22455.966 16.073 0
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 21963.396 129.877 0.094
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 21165.783 19.762 0.145
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 20492.622 371.146 0.511
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 21168.169 21.895 0.135
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 18912.215 1859.313 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 22293.45 16.081 0
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 21812.594 130.847 0.089
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 21141.269 19.96 0.227
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 20484.25 368.747 0.469
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 21140.727 21.681 0.239
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 18905.931 1850.877 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 22291.143 16.116 0
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 21819.654 131.688 0.228
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 21146.236 19.959 0.809
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 20485.976 370.307 0.308
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 21147.546 21.845 0.821
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 18860.242 1865.486 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 22237.737 16.084 0
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 21791.899 131.685 0.106
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 21243.943 19.8 0.822
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 20634.908 364.317 0.473
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 21247.397 22.016 0.825
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 19026.049 1860.938 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 22372.637 16.275 0
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 21913.249 130.698 0.143
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 21188.302 19.884 0.861
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 20548.656 369.801 0.543
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 21191.234 21.939 0.861
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 18851.106 1886.173 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 22260.903 15.841 0
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 21759.727 131.259 0.106
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 21116.922 19.872 0.676
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 20434.436 370.659 0.397
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 21121.531 21.706 0.669
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 18818.198 1866.581 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 22093.927 16.176 0
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 21594.368 131.711 0.162
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 20995.347 19.434 0.833
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 20330.05 369.042 0.49
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 20997.973 21.777 0.831
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 18792.008 1848.839 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 22613.12 16.102 0
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 22112.681 130.577 0.162
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 21304.858 19.733 0.596
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 20619.847 372.486 0.587
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 21311.117 22.104 0.579
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 18985.375 1872.032 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 22037.651 16.054 0
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 21538.292 131.868 0.074
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 20938.177 19.79 0.591
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 20276.56 367.808 0.465
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 20940.795 21.779 0.575
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 18623.419 1871.241 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 22098.114 16.085 0
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 21679.621 131.409 0.211
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 21250.309 19.772 0.017
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 20677.405 360.425 0.398
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 21255.006 21.893 0.015
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 19163.735 1836.413 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 22226.258 16.266 0
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 21792.837 130.71 0.197
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 21101.306 19.757 0.39
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 20481.39 368.803 0.518
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 21101.965 21.878 0.401
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 18975.932 1838.734 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 21991.265 16.207 0
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 21568.146 130.858 0.195
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 21168.934 19.534 0.525
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 20600.664 359.341 0.515
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 21172.744 21.831 0.519
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 19022.908 1846.681 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 22208.004 16.13 0
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 21748.423 130.822 0.151
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 21217.461 19.783 0.203
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 20593.458 365.674 0.511
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 21222.231 21.723 0.194
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 18977.042 1861.868 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 22312.223 16.141 0
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 21823.802 131.599 0.161
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 21016.213 19.551 0.491
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 20336.032 372.284 0.568
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 21021.683 22.053 0.467
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 18771.452 1857.501 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 22596.385 16.145 0
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 22105.421 130.119 0.112
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 21252.676 19.704 0.68
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 20562.889 373.819 0.511
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 21255.407 21.689 0.679
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 18985.237 1859.914 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 22091.788 16.355 0
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 21617.846 130.872 0.21
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 20984.584 19.914 0.906
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 20340.264 369.361 0.592
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 20985.326 21.75 0.911
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 18748.841 1862.408 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r30 16 NA NA NA NA NA NA NA NA NA 22220.795 16.01 0
