\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 18494.34 15.996 0.157
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 18206.052 133.489 0.272
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 18498.182 17.936 0.17
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 18212.77 170.634 0.293
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 18492.205 18.395 0.186
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 16763.167 1624.032 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 18492.09 15.877 0.884
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 18188.025 133.484 0.538
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 18498.421 17.475 0.879
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 18195.981 160.734 0.487
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 18501.774 18.379 0.871
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 16734.052 1612.075 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 18449.085 15.695 0.371
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 18166.007 133.975 0.416
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 18455.503 16.859 0.372
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 18171.214 155.559 0.424
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 18458.714 17.432 0.382
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 16615.188 1645.126 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 18482.592 15.849 0.179
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 18187.731 135.576 0.469
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 18488.535 16.93 0.17
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 18190.77 155.531 0.456
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 18490.432 17.329 0.162
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 16526.892 1670.851 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 18298.242 16.102 0.364
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 17997.747 135.379 0.494
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 18301.786 17.71 0.402
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 17999.783 167.528 0.489
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 18304.817 18.587 0.404
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 16560.02 1618.825 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 18529.752 15.813 0.325
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 18252.852 133.577 0.527
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 18536.872 16.464 0.297
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 18263.045 150.509 0.499
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 18540.148 17.324 0.297
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 16861.482 1597.208 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 18276.447 16.318 0.185
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 17981.701 134.491 0.432
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 18283.763 16.907 0.191
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 17989.438 147.39 0.418
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 18287.727 17.034 0.181
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 16483.033 1619.347 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 18544.275 15.77 0.463
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 18240.764 133.31 0.446
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 18550.19 16.961 0.462
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 18248.118 158.617 0.454
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 18553.772 18.208 0.434
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 16865.556 1592.772 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 18590.148 15.705 0.359
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 18287.625 134.154 0.495
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 18593.436 16.813 0.363
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 18288.253 164.883 0.477
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 18600.188 18.942 0.371
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 16830.426 1629.272 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 18443.79 16.052 0.185
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 18132.931 134.131 0.433
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 18451.108 16.434 0.199
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 18139.641 146.224 0.438
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 18456.214 17.195 0.175
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 16642.357 1620.244 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 18573.704 15.702 0.339
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 18268.305 132.819 0.474
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 18580.596 16.951 0.312
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 18279.227 156.842 0.477
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 18584.738 17.593 0.295
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 16823.643 1613.085 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 18375.618 15.573 0.599
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 18076.334 134.351 0.263
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 18381.534 17.073 0.56
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 18085.082 161.609 0.233
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 18380.696 17.558 0.555
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 16556.749 1642.672 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 18400.128 16.187 0.664
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 18107.87 133.136 0.486
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 18407.812 17.592 0.619
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 18117.891 154.326 0.499
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 18410.946 18.282 0.612
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 16621.861 1623.063 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 18405.932 15.634 0.623
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 18140.394 133.788 0.517
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 18409.479 17.735 0.618
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 18143.179 171.615 0.511
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 18411.403 19.035 0.607
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 16583.14 1655.086 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 18254.365 16.195 0.758
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 17953.184 134.644 0.538
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 18252.049 17.877 0.788
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 17948.745 180.146 0.495
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 18256.41 19.831 0.788
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 16529.826 1622.617 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 18568.391 16.047 0.398
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 18254.961 133.176 0.382
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 18572.697 17.832 0.38
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 18266.152 171.293 0.377
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 18576.753 18.833 0.386
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 16808.137 1618.81 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 18412.693 15.703 0.389
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 18133.31 133.064 0.521
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 18418.86 17.47 0.353
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 18140.899 161.346 0.485
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 18421.574 18.66 0.359
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 16649.401 1635.396 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 18614.613 15.969 0.323
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 18323.101 134.455 0.526
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 18618.516 17.003 0.336
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 18327.655 164.295 0.515
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 18617.869 18.629 0.333
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 16739.783 1654.645 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 18566.73 15.873 0.283
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 18257.95 133.21 0.523
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 18573.067 17.211 0.272
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 18267.755 160.149 0.539
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 18577.344 18.923 0.291
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 16808.342 1614.124 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 18411.743 15.862 0.802
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 18159.124 134.502 0.458
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 18419.642 16.139 0.793
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 18159.611 136.915 0.467
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 18425.395 16.59 0.815
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 16603.475 1630.471 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 18564.544 15.596 0.3
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 18300.897 132.961 0.463
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 18572.512 16.871 0.299
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 18310.93 150.476 0.438
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 18572.875 16.759 0.3
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 16730.011 1639.295 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 18397.026 16.19 0.774
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 18116.161 133.871 0.493
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 18401.13 17.51 0.769
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 18121.19 166.095 0.493
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 18404.998 18.554 0.753
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 16572.419 1648.931 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 18461.22 15.896 0.327
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 18149.669 133.209 0.519
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 18463.469 18.167 0.375
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 18155.899 180.515 0.461
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 18466.631 19.564 0.367
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 16667.391 1643.712 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 18364.046 15.917 0.534
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 18095.652 133.814 0.467
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 18368.643 16.642 0.542
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 18101.468 160.38 0.445
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 18372.747 18.059 0.535
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 16609.301 1623.293 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 18621.561 15.646 0.467
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 18330.713 133.843 0.554
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 18628.712 16.961 0.442
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 18335.519 154.581 0.543
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 18632.477 17.467 0.416
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 16797.208 1632.862 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
