\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
cuts_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r5 23 1638.532 837 0 0.737 0.755 0.098 9519.181 9579.1 9506.46 NA NA NA
tso_wide_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r6 16 1852.904 844 0 0.678 0.702 0.109 10001.855 10043.538 9993.006 NA NA NA
msst_long_ml_r6 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r6 20 1590.586 840 0 0.76 0.778 0.095 9747.537 9799.641 9736.476 NA NA NA
cuts_long_ml_r6 20 0.417 4 0.9811 1 1.005 0 9747.537 9845.652 9782.131 NA NA NA
cuts_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r6 23 1586.4 837 0 0.761 0.777 0.095 9749.351 9809.269 9736.63 NA NA NA
tso_wide_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r7 16 1958.118 844 0 0.631 0.659 0.115 9697.203 9738.886 9688.354 NA NA NA
msst_long_ml_r7 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r7 20 1822.482 840 0 0.675 0.698 0.108 9569.567 9621.671 9558.506 NA NA NA
cuts_long_ml_r7 20 6.03 4 0.1969 0.999 0.997 0.023 9569.567 9667.662 9604.141 NA NA NA
cuts_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r7 23 1816.668 837 0 0.676 0.698 0.108 9569.753 9629.672 9557.032 NA NA NA
tso_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r8 16 2029.61 844 0 0.625 0.654 0.119 9860.225 9901.907 9851.375 NA NA NA
msst_long_ml_r8 16 233.389 8 0 0.878 0.818 0.168 9859.813 9938.305 9887.488 NA NA NA
msst_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r8 20 1797.117 840 0 0.698 0.719 0.107 9635.731 9687.835 9624.67 NA NA NA
cuts_long_ml_r8 20 1.307 4 0.8602 1 1.004 0 9635.731 9733.846 9670.325 NA NA NA
cuts_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r8 23 1796.152 837 0 0.697 0.718 0.107 9640.767 9700.686 9628.046 NA NA NA
tso_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r9 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r9 20 1759.791 840 0 0.7 0.722 0.105 9416.522 9468.625 9405.46 NA NA NA
cuts_long_ml_r9 20 6.724 4 0.1512 0.999 0.996 0.026 9416.522 9514.637 9451.116 NA NA NA
cuts_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r9 23 1753.092 837 0 0.702 0.722 0.105 9415.822 9475.741 9403.101 NA NA NA
tso_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r10 16 2593.574 844 0 0.505 0.543 0.144 9617.517 9659.2 9608.668 NA NA NA
msst_long_ml_r10 16 224.619 8 0 0.874 0.811 0.165 9617.006 9695.498 9644.681 NA NA NA
msst_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r10 20 2371.206 840 0 0.567 0.598 0.135 9403.15 9455.253 9392.088 NA NA NA
cuts_long_ml_r10 20 2.763 4 0.5982 1 1.002 0 9403.15 9501.265 9437.744 NA NA NA
cuts_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r10 23 2368.819 837 0 0.567 0.596 0.135 9406.762 9466.681 9394.041 NA NA NA
tso_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r11 16 1794.975 844 0 0.69 0.714 0.106 9682.826 9724.508 9673.976 NA NA NA
msst_long_ml_r11 16 211.98 8 0 0.897 0.845 0.16 9682.333 9760.857 9710.04 NA NA NA
msst_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r11 20 1583.25 840 0 0.758 0.775 0.094 9479.1 9531.203 9468.038 NA NA NA
cuts_long_ml_r11 20 0.748 4 0.9453 1 1.005 0 9479.1 9577.255 9513.734 NA NA NA
cuts_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r11 23 1582.996 837 0 0.757 0.774 0.094 9484.846 9544.765 9472.125 NA NA NA
tso_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r12 16 1981.19 844 0 0.63 0.658 0.116 9857.978 9899.661 9849.129 NA NA NA
msst_long_ml_r12 16 295.623 8 0 0.841 0.761 0.19 9857.328 9935.852 9885.035 NA NA NA
msst_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r12 20 1688.8 840 0 0.724 0.744 0.101 9573.589 9625.692 9562.527 NA NA NA
cuts_long_ml_r12 20 3.884 4 0.4219 1 1 0 9573.589 9671.744 9608.223 NA NA NA
cuts_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r12 23 1687.653 837 0 0.723 0.742 0.101 9578.441 9638.36 9565.72 NA NA NA
tso_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r13 16 1869.456 844 0 0.676 0.701 0.11 9608.249 9649.932 9599.4 NA NA NA
msst_long_ml_r13 16 213.689 8 0 0.895 0.842 0.161 9607.754 9686.23 9635.413 NA NA NA
msst_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r13 20 1657.681 840 0 0.742 0.76 0.099 9404.475 9456.578 9393.413 NA NA NA
cuts_long_ml_r13 20 2.41 4 0.6608 1 1.002 0 9404.475 9502.57 9439.049 NA NA NA
cuts_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r13 23 1655.755 837 0 0.741 0.759 0.099 9408.548 9468.467 9395.827 NA NA NA
tso_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r14 16 1953.32 844 0 0.639 0.666 0.115 9813.202 9854.885 9804.353 NA NA NA
msst_long_ml_r14 16 218.249 8 0 0.885 0.828 0.162 9812.754 9891.262 9840.445 NA NA NA
msst_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r14 20 1736.938 840 0 0.708 0.729 0.103 9604.82 9656.923 9593.758 NA NA NA
cuts_long_ml_r14 20 2.314 4 0.6782 1 1.003 0 9604.82 9702.955 9639.434 NA NA NA
cuts_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r14 23 1734.867 837 0 0.707 0.727 0.104 9608.748 9668.667 9596.027 NA NA NA
tso_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r15 16 2365.419 844 0 0.546 0.581 0.134 9813.849 9855.531 9804.999 NA NA NA
msst_long_ml_r15 16 213.411 8 0 0.881 0.822 0.16 9813.318 9891.826 9841.009 NA NA NA
msst_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r15 20 2157.438 840 0 0.607 0.635 0.125 9613.868 9665.972 9602.807 NA NA NA
cuts_long_ml_r15 20 5.962 4 0.202 0.999 0.997 0.022 9613.868 9712.004 9648.482 NA NA NA
cuts_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r15 23 2154.906 837 0 0.607 0.634 0.125 9617.336 9677.255 9604.615 NA NA NA
tso_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r16 16 2326.326 844 0 0.563 0.596 0.133 9786.082 9827.765 9777.233 NA NA NA
msst_long_ml_r16 16 205.967 8 0 0.895 0.843 0.157 9785.766 9864.274 9813.457 NA NA NA
msst_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r16 20 2121.688 840 0 0.622 0.649 0.124 9589.444 9641.547 9578.382 NA NA NA
cuts_long_ml_r16 20 1.645 4 0.8007 1 1.004 0 9589.444 9687.579 9624.058 NA NA NA
cuts_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r16 23 2117.865 837 0 0.622 0.648 0.124 9591.621 9651.54 9578.9 NA NA NA
tso_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r17 16 1902.994 844 0 0.646 0.673 0.112 9737.667 9779.35 9728.818 NA NA NA
msst_long_ml_r17 16 160.548 8 0 0.915 0.873 0.138 9737.271 9815.779 9764.962 NA NA NA
msst_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r17 20 1747.044 840 0 0.697 0.718 0.104 9589.716 9641.82 9578.655 NA NA NA
cuts_long_ml_r17 20 4.993 4 0.288 0.999 0.998 0.016 9589.716 9687.851 9624.33 NA NA NA
cuts_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r17 23 1741.699 837 0 0.697 0.718 0.104 9590.371 9650.29 9577.651 NA NA NA
tso_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r18 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r18 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r18 20 1584.686 840 0 0.725 0.745 0.094 9523.442 9575.546 9512.381 NA NA NA
cuts_long_ml_r18 20 5.895 4 0.2071 0.999 0.997 0.022 9523.442 9621.537 9558.016 NA NA NA
cuts_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r18 23 1579.126 837 0 0.726 0.745 0.094 9523.882 9583.801 9511.161 NA NA NA
tso_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r19 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r19 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r19 20 1775.234 840 0 0.699 0.721 0.106 9690.544 9742.648 9679.483 NA NA NA
cuts_long_ml_r19 20 4.448 4 0.3487 1 0.999 0.011 9690.544 9788.7 9725.178 NA NA NA
cuts_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r19 23 1773.507 837 0 0.699 0.719 0.106 9694.817 9754.736 9682.096 NA NA NA
tso_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r20 16 2010.697 844 0 0.624 0.652 0.118 9762.435 9804.118 9753.586 NA NA NA
msst_long_ml_r20 16 187.057 8 0 0.905 0.857 0.15 9762.06 9840.584 9789.767 NA NA NA
msst_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r20 20 1831.694 840 0 0.68 0.703 0.109 9591.432 9643.536 9580.371 NA NA NA
cuts_long_ml_r20 20 8.429 4 0.0771 0.998 0.993 0.033 9591.432 9689.587 9626.066 NA NA NA
cuts_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r20 23 1825.141 837 0 0.681 0.703 0.109 9590.878 9650.797 9578.158 NA NA NA
tso_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r21 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r21 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r21 20 1783.552 840 0 0.696 0.717 0.106 9566.995 9619.098 9555.933 NA NA NA
cuts_long_ml_r21 20 4.422 4 0.3519 1 0.999 0.01 9566.995 9665.15 9601.629 NA NA NA
cuts_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r21 23 1782.829 837 0 0.695 0.716 0.106 9572.272 9632.191 9559.551 NA NA NA
tso_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r22 16 1992.37 844 0 0.629 0.657 0.117 9714.481 9756.164 9705.632 NA NA NA
msst_long_ml_r22 16 288.753 8 0 0.847 0.771 0.187 9713.826 9792.35 9741.533 NA NA NA
msst_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r22 20 1704.759 840 0 0.72 0.74 0.101 9434.87 9486.973 9423.808 NA NA NA
cuts_long_ml_r22 20 1.797 4 0.7731 1 1.004 0 9434.87 9533.025 9469.504 NA NA NA
cuts_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r22 23 1704.225 837 0 0.72 0.739 0.102 9440.336 9500.255 9427.615 NA NA NA
tso_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r23 16 2245.805 844 0 0.576 0.609 0.129 9765.838 9807.52 9756.988 NA NA NA
msst_long_ml_r23 16 185.382 8 0 0.902 0.853 0.149 9765.56 9844.052 9793.235 NA NA NA
msst_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r23 20 2064.522 840 0 0.63 0.656 0.121 9592.554 9644.657 9581.492 NA NA NA
cuts_long_ml_r23 20 4.377 4 0.3574 1 0.999 0.01 9592.554 9690.669 9627.148 NA NA NA
cuts_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r23 23 2063.225 837 0 0.63 0.655 0.121 9597.257 9657.176 9584.536 NA NA NA
tso_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r24 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r24 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r24 20 2027.481 840 0 0.641 0.666 0.119 9522.796 9574.9 9511.735 NA NA NA
cuts_long_ml_r24 20 5.138 4 0.2735 0.999 0.998 0.017 9522.796 9620.891 9557.37 NA NA NA
cuts_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r24 23 2026.98 837 0 0.64 0.664 0.119 9528.295 9588.214 9515.574 NA NA NA
tso_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r25 16 2171.092 844 0 0.595 0.625 0.125 9764.863 9806.546 9756.014 NA NA NA
msst_long_ml_r25 16 242.549 8 0 0.872 0.808 0.171 9764.347 9842.871 9792.054 NA NA NA
msst_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r25 20 1932.677 840 0 0.666 0.69 0.114 9534.448 9586.551 9523.386 NA NA NA
cuts_long_ml_r25 20 4.65 4 0.3251 1 0.999 0.013 9534.448 9632.603 9569.082 NA NA NA
cuts_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r25 23 1927.037 837 0 0.667 0.69 0.114 9534.808 9594.727 9522.087 NA NA NA
tso_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r26 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_long_ml_r26 16 227.855 8 0 0.883 0.824 0.166 9782.226 9860.702 9809.885 NA NA NA
msst_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r26 20 2103.033 840 0 0.628 0.655 0.123 9565.347 9617.451 9554.285 NA NA NA
cuts_long_ml_r26 20 2.976 4 0.5619 1 1.002 0 9565.347 9663.442 9599.921 NA NA NA
cuts_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r26 23 2101.164 837 0 0.628 0.653 0.123 9569.478 9629.397 9556.757 NA NA NA
tso_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r27 16 1753.565 844 0 0.673 0.698 0.104 9842.548 9884.231 9833.699 NA NA NA
msst_long_ml_r27 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r27 20 1531.144 840 0 0.751 0.769 0.091 9628.128 9680.231 9617.066 NA NA NA
cuts_long_ml_r27 20 7.193 4 0.126 0.998 0.995 0.028 9628.128 9726.283 9662.762 NA NA NA
cuts_wide_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
