\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 19509.164 15.956 0.223
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 19286.385 132.13 0.519
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 19516.156 16.67 0.195
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 19294.75 148.639 0.523
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 19520.874 17.591 0.195
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 16852.021 1810.39 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 19297.495 15.947 0.548
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 19085.165 130.67 0.515
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 19304.715 16.98 0.522
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 19099.009 149.49 0.497
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 19306.603 17.863 0.531
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 16656.592 1816.468 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 19111.918 16.13 0.467
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 18918.746 130.476 0.344
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 19116.649 17.235 0.474
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 18929.154 158.463 0.331
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 19117.986 18.192 0.478
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 16336.159 1842.424 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 19465.616 15.967 0.428
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 19261.072 131.399 0.537
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 19472.263 16.727 0.393
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 19267.977 149.66 0.514
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 19478.666 18.295 0.381
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 16814.366 1818.322 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 19355.282 15.962 0.142
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 19176.709 130.711 0.485
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 19359.202 17.003 0.13
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 19181.228 158.113 0.496
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 19361.997 18.273 0.125
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 16621.522 1837.306 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 19299.62 16.002 0.756
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 19102.826 132.737 0.53
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 19306.681 17.06 0.757
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 19107.28 149.548 0.541
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 19311.002 17.874 0.749
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 16638.687 1817.269 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 19335.474 16.076 0.292
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 19141.292 129.307 0.534
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 19343.286 16.706 0.279
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 19149.617 140.754 0.517
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 19347.259 16.995 0.268
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 16666.933 1809.648 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 19678.406 15.899 0.582
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 19483.815 130.961 0.469
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 19682.451 17.541 0.554
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 19488.475 162.671 0.514
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 19683.827 18.307 0.555
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 16998.474 1829.772 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 19708.546 16.03 0.834
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 19503.84 130.44 0.478
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 19712.672 17.738 0.822
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 19508.346 165.127 0.515
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 19718.246 19.504 0.813
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 16988.691 1835.851 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 19747.788 16.137 0.104
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 19535.412 130.771 0.422
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 19750.62 17.591 0.109
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 19542.041 168.482 0.43
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 19756.031 19.7 0.077
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 16993.936 1840.597 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 19469.794 16.004 0.559
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 19277.895 129.889 0.491
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 19476.961 17.65 0.575
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 19285.482 153.724 0.477
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 19480.135 18.53 0.555
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 16765.151 1826.113 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 19542.963 15.576 0.506
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 19348.625 129.896 0.526
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 19550.751 17.029 0.511
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 19357.318 149.192 0.507
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 19553.951 17.059 0.498
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 16864.317 1815.567 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 19423.808 16.061 0.576
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 19202.814 130.687 0.531
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 19424.855 18.031 0.586
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 19204.603 173.453 0.51
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 19430.024 19.679 0.564
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 16759.142 1831.626 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 19731.794 16.263 0.284
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 19545.792 130.948 0.529
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 19737.378 17.257 0.262
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 19553.356 155.203 0.487
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 19742.098 18.334 0.264
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 16921.967 1847.412 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 19413.182 15.873 0.562
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 19227.611 129.825 0.28
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 19421.363 16.921 0.583
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 19232.012 141.997 0.292
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 19424.999 17.27 0.534
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 16876.507 1798.623 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 19609.888 15.929 0.757
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 19415.441 131.24 0.454
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 19617.148 16.453 0.73
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 19421.918 145.731 0.428
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 19622.902 17.347 0.744
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 16948.68 1808.975 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 19441.798 15.903 0.382
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 19255.455 129.626 0.534
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 19450.298 17.19 0.357
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 19264.379 144.406 0.535
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 19454.923 17.638 0.356
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 16829.888 1805.55 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 19739.63 15.897 0.352
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 19545.162 130.57 0.513
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 19745.945 16.783 0.344
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 19551.896 153.141 0.521
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 19746.329 17.892 0.361
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 17141.46 1815.583 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 19485.308 15.83 0.162
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 19285.765 129.827 0.518
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 19491.412 16.564 0.169
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 19291.652 149.548 0.502
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 19492.711 17.527 0.143
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 16950.186 1800.256 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 19514.574 16.06 0.752
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 19315.592 130.523 0.474
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 19520.281 17.062 0.736
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 19322.695 154.977 0.479
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 19522.122 17.599 0.756
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 16792.733 1837.257 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 19517.71 15.972 0.42
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 19327.275 131.837 0.392
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 19525.754 16.897 0.413
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 19331.932 143.228 0.429
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 19530.39 17.372 0.41
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 16895.956 1803.564 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 19694.135 15.955 0.718
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 19512.196 129.978 0.519
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 19699.907 17.184 0.733
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 19515.925 152.883 0.543
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 19704.079 17.437 0.746
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 17063.456 1818.665 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 19441.739 15.678 0.608
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 19250.177 131.054 0.514
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 19449.709 16.824 0.598
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 19256.592 146.56 0.511
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 19452.943 17.325 0.595
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 16762.742 1812.021 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 19490.688 15.803 0.845
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 19295.18 129.393 0.493
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 19498.667 16.784 0.845
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 19302.619 143.757 0.506
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 19503.359 17.44 0.823
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 16976.272 1792.009 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 19690.105 15.93 0.51
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 19474.796 131.282 0.477
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 19694.615 16.787 0.485
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 19480.896 158.889 0.454
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 19699.661 18.539 0.498
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 16917.591 1838.418 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
