\# Parameters Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r7 20 2538.678 1870 0 0.902 0.907 0.06 16156.563 16208.666 16145.501 NA NA NA
cuts_long_ml_r7 20 4.684 4 0.3213 1 0.999 0.011 16156.563 16262.827 16199.293 NA NA NA
cuts_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r7 23 2536.682 1867 0 0.902 0.907 0.06 16160.567 16220.486 16147.846 NA NA NA
tso_wide_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r8 16 3198.827 1874 0 0.8 0.811 0.084 16702.271 16743.954 16693.422 NA NA NA
msst_long_ml_r8 16 692.287 8 0 0.631 0.446 0.239 16699.592 16784.604 16733.776 NA NA NA
msst_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r8 20 2509.614 1870 0 0.903 0.908 0.058 16021.058 16073.161 16009.996 NA NA NA
cuts_long_ml_r8 20 5.753 4 0.2184 0.999 0.997 0.017 16021.058 16127.323 16063.788 NA NA NA
cuts_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r8 23 2502.041 1867 0 0.904 0.909 0.058 16019.485 16079.403 16006.764 NA NA NA
tso_wide_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r9 16 3239.869 1874 0 0.797 0.808 0.085 17005.948 17047.631 16997.099 NA NA NA
msst_long_ml_r9 16 782.683 8 0 0.604 0.406 0.254 17003.18 17088.191 17037.364 NA NA NA
msst_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r9 20 2455.23 1870 0 0.913 0.918 0.056 16229.309 16281.412 16218.247 NA NA NA
cuts_long_ml_r9 20 0.813 4 0.9367 1 1.005 0 16229.309 16335.573 16272.039 NA NA NA
cuts_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r9 23 2453.599 1867 0 0.913 0.917 0.056 16233.678 16293.597 16220.957 NA NA NA
tso_wide_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r10 16 3126.113 1874 0 0.802 0.813 0.082 16464.637 16506.319 16455.787 NA NA NA
msst_long_ml_r10 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
msst_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r10 20 2443.774 1870 0 0.909 0.914 0.055 15790.298 15842.401 15779.236 NA NA NA
cuts_long_ml_r10 20 6.908 4 0.1408 0.998 0.995 0.022 15790.298 15896.562 15833.028 NA NA NA
cuts_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r10 23 2433.221 1867 0 0.91 0.915 0.055 15785.745 15845.664 15773.024 NA NA NA
tso_wide_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r11 16 3079.105 1874 0 0.803 0.814 0.08 16848.399 16890.082 16839.55 NA NA NA
msst_long_ml_r11 16 731.422 8 0 0.627 0.44 0.246 16845.727 16930.738 16879.911 NA NA NA
msst_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r11 20 2345.974 1870 0 0.922 0.926 0.05 16123.268 16175.371 16112.206 NA NA NA
cuts_long_ml_r11 20 0.963 4 0.9154 1 1.005 0 16123.268 16229.532 16165.998 NA NA NA
cuts_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r11 23 2344.358 1867 0 0.922 0.926 0.051 16127.652 16187.571 16114.931 NA NA NA
tso_wide_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r12 16 3331.5 1874 0 0.758 0.771 0.088 16727.832 16769.515 16718.983 NA NA NA
msst_long_ml_r12 16 830.017 8 0 0.531 0.297 0.262 16724.893 16809.904 16759.077 NA NA NA
msst_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r12 20 2501.368 1870 0 0.895 0.901 0.058 15905.7 15957.804 15894.639 NA NA NA
cuts_long_ml_r12 20 2.825 4 0.5875 1 1.002 0 15905.7 16011.965 15948.43 NA NA NA
cuts_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r12 23 2500.207 1867 0 0.895 0.9 0.058 15910.539 15970.458 15897.818 NA NA NA
tso_wide_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r13 16 3273.13 1874 0 0.785 0.797 0.086 16876.271 16917.954 16867.422 NA NA NA
msst_long_ml_r13 16 851.012 8 0 0.552 0.328 0.265 16873.317 16958.329 16907.501 NA NA NA
msst_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r13 20 2422.962 1870 0 0.915 0.92 0.054 16034.104 16086.207 16023.042 NA NA NA
cuts_long_ml_r13 20 3.799 4 0.4339 1 1 0 16034.104 16140.368 16076.834 NA NA NA
cuts_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r13 23 2418.101 1867 0 0.916 0.92 0.054 16035.243 16095.162 16022.522 NA NA NA
tso_wide_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r14 16 3294.216 1874 0 0.758 0.772 0.087 16800.148 16841.83 16791.298 NA NA NA
msst_long_ml_r14 16 795.099 8 0 0.506 0.259 0.256 16797.428 16882.44 16831.612 NA NA NA
msst_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r14 20 2508.521 1870 0 0.891 0.897 0.058 16022.453 16074.556 16011.391 NA NA NA
cuts_long_ml_r14 20 12.123 4 0.0165 0.995 0.985 0.037 16022.453 16128.717 16065.183 NA NA NA
cuts_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r14 23 2506.566 1867 0 0.891 0.897 0.059 16026.498 16086.417 16013.778 NA NA NA
tso_wide_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r15 16 3256.575 1874 0 0.751 0.765 0.086 16770.094 16811.776 16761.244 NA NA NA
msst_long_ml_r15 16 707.153 8 0 0.62 0.429 0.241 16767.516 16852.528 16801.7 NA NA NA
msst_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r15 20 2551.902 1870 0 0.877 0.884 0.06 16073.421 16125.524 16062.359 NA NA NA
cuts_long_ml_r15 20 5.058 4 0.2814 0.999 0.998 0.013 16073.421 16179.685 16116.151 NA NA NA
cuts_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r15 23 2548.381 1867 0 0.877 0.884 0.06 16075.899 16135.818 16063.178 NA NA NA
tso_wide_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r16 16 3220.292 1874 0 0.783 0.795 0.085 16964.698 17006.381 16955.849 NA NA NA
msst_long_ml_r16 16 798.301 8 0 0.585 0.377 0.257 16961.908 17046.919 16996.092 NA NA NA
msst_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r16 20 2421.936 1870 0 0.911 0.916 0.054 16174.342 16226.446 16163.281 NA NA NA
cuts_long_ml_r16 20 2.735 4 0.603 1 1.002 0 16174.342 16280.607 16217.072 NA NA NA
cuts_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r16 23 2420.686 1867 0 0.911 0.915 0.054 16179.092 16239.011 16166.371 NA NA NA
tso_wide_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r17 16 3272.431 1874 0 0.79 0.802 0.086 16856.852 16898.535 16848.003 NA NA NA
msst_long_ml_r17 16 825.18 8 0 0.609 0.414 0.261 16854.1 16939.112 16888.284 NA NA NA
msst_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r17 20 2450.525 1870 0 0.913 0.918 0.056 16042.946 16095.049 16031.884 NA NA NA
cuts_long_ml_r17 20 6.025 4 0.1973 0.999 0.997 0.018 16042.946 16149.21 16085.676 NA NA NA
cuts_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r17 23 2445.925 1867 0 0.913 0.918 0.056 16044.346 16104.265 16031.625 NA NA NA
tso_wide_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r18 16 3064.436 1874 0 0.829 0.838 0.08 16767.915 16809.597 16759.065 NA NA NA
msst_long_ml_r18 16 685.501 8 0 0.655 0.483 0.238 16765.326 16850.337 16799.51 NA NA NA
msst_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r18 20 2386.621 1870 0 0.926 0.93 0.053 16098.1 16150.203 16087.038 NA NA NA
cuts_long_ml_r18 20 10.275 4 0.036 0.997 0.99 0.032 16098.1 16204.364 16140.83 NA NA NA
cuts_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r18 23 2376.665 1867 0 0.927 0.931 0.052 16094.144 16154.063 16081.423 NA NA NA
tso_wide_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r19 16 3213.707 1874 0 0.802 0.813 0.085 16737.928 16779.611 16729.079 NA NA NA
msst_long_ml_r19 16 730.778 8 0 0.592 0.388 0.245 16735.154 16820.166 16769.338 NA NA NA
msst_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r19 20 2487.051 1870 0 0.909 0.914 0.057 16019.272 16071.375 16008.21 NA NA NA
cuts_long_ml_r19 20 6.896 4 0.1415 0.998 0.995 0.022 16019.272 16125.536 16062.002 NA NA NA
cuts_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r19 23 2484.43 1867 0 0.909 0.914 0.058 16022.651 16082.57 16009.93 NA NA NA
tso_wide_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r20 16 3329.105 1874 0 0.8 0.811 0.088 16782.195 16823.878 16773.346 NA NA NA
msst_long_ml_r20 16 887.173 8 0 0.589 0.383 0.271 16779.156 16864.167 16813.34 NA NA NA
msst_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r20 20 2444.668 1870 0 0.921 0.925 0.055 15905.758 15957.861 15894.696 NA NA NA
cuts_long_ml_r20 20 5.775 4 0.2166 0.999 0.998 0.017 15905.758 16012.022 15948.488 NA NA NA
cuts_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r20 23 2437.984 1867 0 0.921 0.925 0.055 15905.074 15964.993 15892.353 NA NA NA
tso_wide_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r21 16 3145.017 1874 0 0.801 0.812 0.082 16799.923 16841.606 16791.074 NA NA NA
msst_long_ml_r21 16 722.937 8 0 0.601 0.402 0.244 16797.297 16882.309 16831.481 NA NA NA
msst_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r21 20 2426.839 1870 0 0.913 0.918 0.055 16089.745 16141.849 16078.684 NA NA NA
cuts_long_ml_r21 20 7.385 4 0.1169 0.998 0.994 0.024 16089.745 16196.01 16132.475 NA NA NA
cuts_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r21 23 2423.711 1867 0 0.913 0.917 0.055 16092.618 16152.537 16079.897 NA NA NA
tso_wide_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r22 16 3208.171 1874 0 0.788 0.8 0.084 16856.567 16898.25 16847.718 NA NA NA
msst_long_ml_r22 16 754.413 8 0 0.599 0.398 0.249 16853.956 16938.968 16888.14 NA NA NA
msst_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r22 20 2454.971 1870 0 0.907 0.912 0.056 16111.368 16163.472 16100.307 NA NA NA
cuts_long_ml_r22 20 3.825 4 0.4302 1 1 0 16111.368 16217.633 16154.098 NA NA NA
cuts_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r22 23 2452.824 1867 0 0.907 0.912 0.056 16115.221 16175.139 16102.5 NA NA NA
tso_wide_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r23 16 3131.963 1874 0 0.814 0.824 0.082 16637.098 16678.78 16628.248 NA NA NA
msst_long_ml_r23 16 740.073 8 0 0.625 0.438 0.247 16634.265 16719.277 16668.449 NA NA NA
msst_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r23 20 2391.097 1870 0 0.923 0.927 0.053 15904.232 15956.335 15893.17 NA NA NA
cuts_long_ml_r23 20 2.04 4 0.7284 1 1.003 0 15904.232 16010.496 15946.962 NA NA NA
cuts_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r23 23 2389.122 1867 0 0.923 0.927 0.053 15908.257 15968.176 15895.537 NA NA NA
tso_wide_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r24 16 3479.933 1874 0 0.746 0.76 0.093 16710.911 16752.594 16702.062 NA NA NA
msst_long_ml_r24 16 843.496 8 0 0.545 0.318 0.264 16708.026 16793.038 16742.21 NA NA NA
msst_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r24 20 2648.26 1870 0 0.877 0.884 0.065 15887.238 15939.341 15876.176 NA NA NA
cuts_long_ml_r24 20 14.708 4 0.0053 0.994 0.983 0.042 15887.238 15993.502 15929.968 NA NA NA
cuts_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r24 23 2635.007 1867 0 0.879 0.885 0.064 15879.984 15939.903 15867.264 NA NA NA
tso_wide_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r25 16 3307.797 1874 0 0.8 0.811 0.087 16851.779 16893.461 16842.929 NA NA NA
msst_long_ml_r25 16 812.961 8 0 0.574 0.361 0.259 16848.987 16933.999 16883.171 NA NA NA
msst_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r25 20 2494.596 1870 0 0.913 0.917 0.058 16046.577 16098.68 16035.515 NA NA NA
cuts_long_ml_r25 20 2.551 4 0.6355 1 1.002 0 16046.577 16152.841 16089.307 NA NA NA
cuts_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r25 23 2491.922 1867 0 0.913 0.917 0.058 16049.904 16109.822 16037.183 NA NA NA
tso_wide_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r26 16 3298.835 1874 0 0.794 0.806 0.087 16902.525 16944.207 16893.675 NA NA NA
msst_long_ml_r26 16 874.1 8 0 0.516 0.273 0.269 16899.718 16984.729 16933.902 NA NA NA
msst_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r26 20 2426.818 1870 0 0.92 0.924 0.055 16038.508 16090.611 16027.446 NA NA NA
cuts_long_ml_r26 20 4.89 4 0.2987 1 0.999 0.012 16038.508 16144.772 16081.238 NA NA NA
cuts_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_ml_r26 23 2420.876 1867 0 0.92 0.924 0.054 16038.566 16098.485 16025.845 NA NA NA
tso_wide_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_long_bayes_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_ml_r27 16 3248.171 1874 0 0.804 0.815 0.086 16458.695 16500.377 16449.845 NA NA NA
msst_long_ml_r27 16 640.496 8 0 0.662 0.493 0.23 16456.15 16541.161 16490.334 NA NA NA
msst_wide_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_bayes_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_ml_r27 20 2608.528 1870 0 0.895 0.9 0.063 15827.051 15879.155 15815.99 NA NA NA
