ParametersN Chitest df Chipval CFI TLI RMSEA AIC BIC aBIC DIC pD ppp
msst_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r5 16 NA NA NA NA NA NA NA NA NA 17028.449 15.738 0
msst_long_bayes_r5 16 NA NA NA NA NA NA NA NA NA 16665.601 126.75 0.276
cuts_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r5 20 NA NA NA NA NA NA NA NA NA 16114.241 18.443 0
cuts_long_bayes_r5 20 NA NA NA NA NA NA NA NA NA 15530.997 356.909 0.065
tso_wide_ml_r5 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r5 23 NA NA NA NA NA NA NA NA NA 15864.015 21.748 0.372
tso_long_bayes_r5 23 NA NA NA NA NA NA NA NA NA 14032.084 1394.758 NA
msst_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r6 16 NA NA NA NA NA NA NA NA NA 16768.015 15.528 0
msst_long_bayes_r6 16 NA NA NA NA NA NA NA NA NA 16409.316 126.253 0.025
cuts_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r6 20 NA NA NA NA NA NA NA NA NA 15855.367 18.76 0.028
cuts_long_bayes_r6 20 NA NA NA NA NA NA NA NA NA 15282.135 353.546 0.07
tso_wide_ml_r6 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r6 23 NA NA NA NA NA NA NA NA NA 15634.115 21.807 0.762
tso_long_bayes_r6 23 NA NA NA NA NA NA NA NA NA 13812.417 1394.686 NA
msst_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r7 16 NA NA NA NA NA NA NA NA NA 16946.697 15.668 0
msst_long_bayes_r7 16 NA NA NA NA NA NA NA NA NA 16580.556 126.677 0.085
cuts_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r7 20 NA NA NA NA NA NA NA NA NA 16005.489 18.69 0.04
cuts_long_bayes_r7 20 NA NA NA NA NA NA NA NA NA 15415.687 358.366 0.044
tso_wide_ml_r7 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r7 23 NA NA NA NA NA NA NA NA NA 15785.807 21.926 0.809
tso_long_bayes_r7 23 NA NA NA NA NA NA NA NA NA 13903.906 1422.444 NA
msst_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r8 16 NA NA NA NA NA NA NA NA NA 17000.758 15.806 0
msst_long_bayes_r8 16 NA NA NA NA NA NA NA NA NA 16679.711 127.366 0.11
cuts_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r8 20 NA NA NA NA NA NA NA NA NA 16044.436 18.817 0
cuts_long_bayes_r8 20 NA NA NA NA NA NA NA NA NA 15503.783 354.788 0.04
tso_wide_ml_r8 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r8 23 NA NA NA NA NA NA NA NA NA 15772.379 21.757 0.614
tso_long_bayes_r8 23 NA NA NA NA NA NA NA NA NA 13828.688 1431.118 NA
msst_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r9 16 NA NA NA NA NA NA NA NA NA 17408.451 15.319 0
msst_long_bayes_r9 16 NA NA NA NA NA NA NA NA NA 17056.07 130.469 0
cuts_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r9 20 NA NA NA NA NA NA NA NA NA 16164.806 18.612 0
cuts_long_bayes_r9 20 NA NA NA NA NA NA NA NA NA 15542.034 363.987 0.015
tso_wide_ml_r9 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r9 23 NA NA NA NA NA NA NA NA NA 15932.95 21.996 0.145
tso_long_bayes_r9 23 NA NA NA NA NA NA NA NA NA 14173.452 1375.085 NA
msst_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r10 16 NA NA NA NA NA NA NA NA NA 16929.476 15.444 0
msst_long_bayes_r10 16 NA NA NA NA NA NA NA NA NA 16559.849 127.913 0.005
cuts_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r10 20 NA NA NA NA NA NA NA NA NA 15833.086 18.707 0.024
cuts_long_bayes_r10 20 NA NA NA NA NA NA NA NA NA 15226.147 362.216 0.114
tso_wide_ml_r10 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r10 23 NA NA NA NA NA NA NA NA NA 15654.975 21.936 0.572
tso_long_bayes_r10 23 NA NA NA NA NA NA NA NA NA 13760.877 1431.151 NA
msst_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r11 16 NA NA NA NA NA NA NA NA NA 17016.745 15.663 0
msst_long_bayes_r11 16 NA NA NA NA NA NA NA NA NA 16641.871 126.864 0.005
cuts_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r11 20 NA NA NA NA NA NA NA NA NA 16021.925 18.69 0
cuts_long_bayes_r11 20 NA NA NA NA NA NA NA NA NA 15428.66 356.544 0.04
tso_wide_ml_r11 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r11 23 NA NA NA NA NA NA NA NA NA 15771.518 22.071 0.454
tso_long_bayes_r11 23 NA NA NA NA NA NA NA NA NA 13911.334 1403.33 NA
msst_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r12 16 NA NA NA NA NA NA NA NA NA 17073.835 15.555 0
msst_long_bayes_r12 16 NA NA NA NA NA NA NA NA NA 16725.259 126.351 0.008
cuts_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r12 20 NA NA NA NA NA NA NA NA NA 15996.604 18.495 0.053
cuts_long_bayes_r12 20 NA NA NA NA NA NA NA NA NA 15399.557 359.497 0.033
tso_wide_ml_r12 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r12 23 NA NA NA NA NA NA NA NA NA 15789.913 21.778 0.794
tso_long_bayes_r12 23 NA NA NA NA NA NA NA NA NA 13967.612 1401.297 NA
msst_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r13 16 NA NA NA NA NA NA NA NA NA 16970.311 15.714 0
msst_long_bayes_r13 16 NA NA NA NA NA NA NA NA NA 16614.72 127.568 0.005
cuts_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r13 20 NA NA NA NA NA NA NA NA NA 15909.874 18.922 0
cuts_long_bayes_r13 20 NA NA NA NA NA NA NA NA NA 15316.232 360.83 0.052
tso_wide_ml_r13 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r13 23 NA NA NA NA NA NA NA NA NA 15708.294 21.831 0
tso_long_bayes_r13 23 NA NA NA NA NA NA NA NA NA 13864.271 1410.373 NA
msst_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r14 16 NA NA NA NA NA NA NA NA NA 17400.367 15.35 0
msst_long_bayes_r14 16 NA NA NA NA NA NA NA NA NA 17042.63 127.746 0.008
cuts_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r14 20 NA NA NA NA NA NA NA NA NA 16115.689 18.587 0
cuts_long_bayes_r14 20 NA NA NA NA NA NA NA NA NA 15484.229 366.061 0.037
tso_wide_ml_r14 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r14 23 NA NA NA NA NA NA NA NA NA 15891.596 21.907 0.32
tso_long_bayes_r14 23 NA NA NA NA NA NA NA NA NA 13941.608 1434.276 NA
msst_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r15 16 NA NA NA NA NA NA NA NA NA 17164.739 15.599 0
msst_long_bayes_r15 16 NA NA NA NA NA NA NA NA NA 16794.804 128.3 0
cuts_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r15 20 NA NA NA NA NA NA NA NA NA 15943.51 18.433 0
cuts_long_bayes_r15 20 NA NA NA NA NA NA NA NA NA 15318.699 364.154 0.042
tso_wide_ml_r15 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r15 23 NA NA NA NA NA NA NA NA NA 15690.388 21.872 0.563
tso_long_bayes_r15 23 NA NA NA NA NA NA NA NA NA 13770.63 1420.078 NA
msst_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r16 16 NA NA NA NA NA NA NA NA NA 17254.95 15.56 0
msst_long_bayes_r16 16 NA NA NA NA NA NA NA NA NA 16910.169 128.135 0
cuts_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r16 20 NA NA NA NA NA NA NA NA NA 16033.918 18.386 0.04
cuts_long_bayes_r16 20 NA NA NA NA NA NA NA NA NA 15419.362 364.47 0.011
tso_wide_ml_r16 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r16 23 NA NA NA NA NA NA NA NA NA 15799.416 21.967 0.843
tso_long_bayes_r16 23 NA NA NA NA NA NA NA NA NA 14091.311 1363.226 NA
msst_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r17 16 NA NA NA NA NA NA NA NA NA 17322.649 15.718 0
msst_long_bayes_r17 16 NA NA NA NA NA NA NA NA NA 16953.826 126.937 0.019
cuts_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r17 20 NA NA NA NA NA NA NA NA NA 16030.744 18.686 0.024
cuts_long_bayes_r17 20 NA NA NA NA NA NA NA NA NA 15389.578 367.437 0.077
tso_wide_ml_r17 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r17 23 NA NA NA NA NA NA NA NA NA 15815.099 21.949 0.726
tso_long_bayes_r17 23 NA NA NA NA NA NA NA NA NA 13943.985 1413.85 NA
msst_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r18 16 NA NA NA NA NA NA NA NA NA 17054.596 15.68 0
msst_long_bayes_r18 16 NA NA NA NA NA NA NA NA NA 16716.631 128.148 0.001
cuts_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r18 20 NA NA NA NA NA NA NA NA NA 16064.084 18.713 0
cuts_long_bayes_r18 20 NA NA NA NA NA NA NA NA NA 15506.906 355.039 0.058
tso_wide_ml_r18 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r18 23 NA NA NA NA NA NA NA NA NA 15786.053 21.897 0.566
tso_long_bayes_r18 23 NA NA NA NA NA NA NA NA NA 13980.742 1387.966 NA
msst_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r19 16 NA NA NA NA NA NA NA NA NA 17307.101 15.754 0
msst_long_bayes_r19 16 NA NA NA NA NA NA NA NA NA 16971.709 125.759 0.146
cuts_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r19 20 NA NA NA NA NA NA NA NA NA 16260.639 18.421 0
cuts_long_bayes_r19 20 NA NA NA NA NA NA NA NA NA 15689.817 359.72 0.072
tso_wide_ml_r19 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r19 23 NA NA NA NA NA NA NA NA NA 15971.501 21.808 0.692
tso_long_bayes_r19 23 NA NA NA NA NA NA NA NA NA 14108.342 1405.089 NA
msst_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r20 16 NA NA NA NA NA NA NA NA NA 17085.741 15.616 0
msst_long_bayes_r20 16 NA NA NA NA NA NA NA NA NA 16727.528 127.931 0.011
cuts_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r20 20 NA NA NA NA NA NA NA NA NA 16069.296 18.656 0.001
cuts_long_bayes_r20 20 NA NA NA NA NA NA NA NA NA 15478.884 359.243 0.088
tso_wide_ml_r20 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r20 23 NA NA NA NA NA NA NA NA NA 15811.219 21.801 0.659
tso_long_bayes_r20 23 NA NA NA NA NA NA NA NA NA 13950.974 1413.488 NA
msst_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r21 16 NA NA NA NA NA NA NA NA NA 16895.235 15.734 0
msst_long_bayes_r21 16 NA NA NA NA NA NA NA NA NA 16542.98 126.519 0.203
cuts_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r21 20 NA NA NA NA NA NA NA NA NA 16001.948 18.815 0.036
cuts_long_bayes_r21 20 NA NA NA NA NA NA NA NA NA 15436.545 354.03 0.131
tso_wide_ml_r21 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r21 23 NA NA NA NA NA NA NA NA NA 15767.573 21.685 0.835
tso_long_bayes_r21 23 NA NA NA NA NA NA NA NA NA 13909.528 1411.044 NA
msst_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r22 16 NA NA NA NA NA NA NA NA NA 17100.302 15.493 0
msst_long_bayes_r22 16 NA NA NA NA NA NA NA NA NA 16746.106 126.678 0.004
cuts_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r22 20 NA NA NA NA NA NA NA NA NA 16026.4 18.63 0.001
cuts_long_bayes_r22 20 NA NA NA NA NA NA NA NA NA 15427.698 360.606 0.011
tso_wide_ml_r22 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r22 23 NA NA NA NA NA NA NA NA NA 15794.74 21.829 0.514
tso_long_bayes_r22 23 NA NA NA NA NA NA NA NA NA 13906.561 1412.597 NA
msst_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r23 16 NA NA NA NA NA NA NA NA NA 17211.518 15.655 0
msst_long_bayes_r23 16 NA NA NA NA NA NA NA NA NA 16871.896 126.728 0.001
cuts_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r23 20 NA NA NA NA NA NA NA NA NA 16125.757 18.801 0.001
cuts_long_bayes_r23 20 NA NA NA NA NA NA NA NA NA 15537.562 358.785 0.05
tso_wide_ml_r23 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r23 23 NA NA NA NA NA NA NA NA NA 15882.629 21.947 0.586
tso_long_bayes_r23 23 NA NA NA NA NA NA NA NA NA 14082.602 1393.04 NA
msst_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r24 16 NA NA NA NA NA NA NA NA NA 17066.576 15.595 0
msst_long_bayes_r24 16 NA NA NA NA NA NA NA NA NA 16737.491 126.162 0.019
cuts_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r24 20 NA NA NA NA NA NA NA NA NA 16061.774 18.461 0.037
cuts_long_bayes_r24 20 NA NA NA NA NA NA NA NA NA 15497.92 359.477 0.086
tso_wide_ml_r24 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r24 23 NA NA NA NA NA NA NA NA NA 15868.805 21.954 0.705
tso_long_bayes_r24 23 NA NA NA NA NA NA NA NA NA 14087.382 1403.493 NA
msst_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r25 16 NA NA NA NA NA NA NA NA NA 17436.352 15.711 0
msst_long_bayes_r25 16 NA NA NA NA NA NA NA NA NA 17083.12 126.671 0.004
cuts_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r25 20 NA NA NA NA NA NA NA NA NA 16187.715 18.837 0
cuts_long_bayes_r25 20 NA NA NA NA NA NA NA NA NA 15562.959 363.898 0.07
tso_wide_ml_r25 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r25 23 NA NA NA NA NA NA NA NA NA 15992.741 21.646 0.242
tso_long_bayes_r25 23 NA NA NA NA NA NA NA NA NA 14124.013 1415.792 NA
msst_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r26 16 NA NA NA NA NA NA NA NA NA 17217.737 15.718 0
msst_long_bayes_r26 16 NA NA NA NA NA NA NA NA NA 16853.921 125.032 0.007
cuts_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r26 20 NA NA NA NA NA NA NA NA NA 16123.35 18.656 0.017
cuts_long_bayes_r26 20 NA NA NA NA NA NA NA NA NA 15509.577 363.262 0.005
tso_wide_ml_r26 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r26 23 NA NA NA NA NA NA NA NA NA 15911.501 21.969 0.669
tso_long_bayes_r26 23 NA NA NA NA NA NA NA NA NA 14024.085 1417.885 NA
msst_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r27 16 NA NA NA NA NA NA NA NA NA 17055.076 15.696 0
msst_long_bayes_r27 16 NA NA NA NA NA NA NA NA NA 16690.79 125.097 0.113
cuts_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r27 20 NA NA NA NA NA NA NA NA NA 16055.367 18.708 0.065
cuts_long_bayes_r27 20 NA NA NA NA NA NA NA NA NA 15466.28 358.224 0.222
tso_wide_ml_r27 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r27 23 NA NA NA NA NA NA NA NA NA 15906.33 21.862 0.595
tso_long_bayes_r27 23 NA NA NA NA NA NA NA NA NA 13996.425 1443.378 NA
msst_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r28 16 NA NA NA NA NA NA NA NA NA 17100.968 15.761 0
msst_long_bayes_r28 16 NA NA NA NA NA NA NA NA NA 16728.465 126.671 0.003
cuts_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r28 20 NA NA NA NA NA NA NA NA NA 15995.12 18.751 0
cuts_long_bayes_r28 20 NA NA NA NA NA NA NA NA NA 15392.59 361.417 0.085
tso_wide_ml_r28 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r28 23 NA NA NA NA NA NA NA NA NA 15762.665 21.769 0.409
tso_long_bayes_r28 23 NA NA NA NA NA NA NA NA NA 13866.247 1419.592 NA
msst_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r29 16 NA NA NA NA NA NA NA NA NA 17226.019 15.638 0
msst_long_bayes_r29 16 NA NA NA NA NA NA NA NA NA 16900.148 125.29 0.032
cuts_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_long_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
cuts_wide_bayes_r29 20 NA NA NA NA NA NA NA NA NA 16236.853 18.67 0.182
cuts_long_bayes_r29 20 NA NA NA NA NA NA NA NA NA 15681.938 356.859 0.046
tso_wide_ml_r29 NA NA NA NA NA NA NA NA NA NA NA NA NA
tso_wide_bayes_r29 23 NA NA NA NA NA NA NA NA NA 15985.251 21.914 0.983
tso_long_bayes_r29 23 NA NA NA NA NA NA NA NA NA 14169.654 1397.21 NA
msst_wide_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_long_ml_r30 NA NA NA NA NA NA NA NA NA NA NA NA NA
msst_wide_bayes_r30 16 NA NA NA NA NA NA NA NA NA 17486.075 15.779 0
msst_long_bayes_r30 16 NA NA NA NA NA NA NA NA NA 17125.643 126.41 0.088
