36	5	3	3	5	2	5	3	2	0	1	0	0	2	1	1
37	.	2	.	1	3	1	0	1	1	0	3	3	0	1	0
38	1	2	.	2	2	1	2	1	1	2	4	2	-1	2	0
39	0	0	0	1	.	4	.	2	3	3	1	1	3	3	3
40	0	0	0	.	.	0	-1	1	.	2	0	5	2	3	.
41	4	1	4	.	1	2	0	0	3	-1	0	0	2	0	4
42	0	1	1	0	.	1	0	1	0	0	2	.	0	1	2
43	-1	3	1	.	2	-1	4	4	4	.	2	2	1	.	5
44	.	0	.	2	3	4	2	.	5	.	3	3	3	4	.
45	.	2	.	.	6	4	4	4	7	2	4	6	0	2	4
46	4	3	.	0	3	0	-1	3	-2	-1	2	-1	1	5	4
47	0	0	.	-2	0	-1	1	1	2	0	.	4	-2	0	.
48	-1	.	-1	0	1	1	4	2	2	4	.	3	1	0	-1
49	2	1	3	4	2	2	.	3	1	.	4	3	4	3	.
50	1	3	3	-1	0	0	1	1	2	1	4	2	2	3	4
51	0	.	0	2	2	6	4	3	5	.	1	3	4	2	5
52	1	0	0	3	2	0	3	2	1	2	3	2	1	0	.
53	3	3	3	3	3	.	4	3	5	2	0	2	-1	0	-1
54	0	3	4	3	4	5	3	4	3	2	4	6	5	5	6
55	1	.	1	2	4	0	1	4	2	1	3	0	1	4	0
56	1	.	1	1	3	3	1	.	3	0	2	5	1	4	4
57	1	2	2	1	3	.	0	1	0	-1	2	0	0	0	0
58	3	3	1	1	2	2	2	2	5	3	2	2	-2	.	0
59	2	3	1	6	2	3	.	2	3	1	3	0	0	1	0
60	5	3	10	1	0	4	3	0	3	1	1	5	0	0	2
61	2	1	4	0	0	0	3	0	1	2	3	4	1	2	2
62	2	1	2	0	.	3	0	1	0	0	2	1	1	2	4
63	2	2	4	0	3	2	.	1	1	0	2	4	2	3	.
64	5	3	3	2	3	4	1	1	0	2	4	2	2	3	4
65	0	3	0	-3	2	0	0	3	2	-2	1	-3	0	3	0
66	3	3	4	2	3	6	.	3	2	1	.	.	4	5	3
67	4	5	5	6	2	4	0	1	.	3	4	7	2	2	4
68	0	1	4	2	1	3	.	0	3	2	0	2	4	1	3
69	3	3	5	5	3	6	8	4	9	3	4	5	3	3	3
70	2	2	0	8	5	11	4	4	4	9	7	10	5	5	4
71	4	.	4	1	3	3	2	3	2	1	2	1	.	3	4
72	-1	2	0	0	2	0	0	1	-2	-3	.	-6	0	1	-1
73	4	3	.	4	3	4	3	4	4	0	2	.	3	6	5
74	5	0	4	4	1	5	3	0	0	2	0	0	5	1	5
75	0	0	-1	0	2	1	1	.	4	-1	1	-1	0	1	4
76	5	.	7	2	.	3	3	2	3	3	3	5	2	2	.
77	2	3	2	2	2	3	1	2	-1	-2	0	0	.	1	0
78	.	1	0	1	2	3	-3	0	-1	.	0	-1	0	0	.
79	3	3	1	3	1	1	3	4	6	4	2	3	2	3	3
80	2	3	3	2	2	3	0	1	0	1	2	.	3	2	3
81	.	0	3	0	0	1	1	1	4	3	2	5	2	2	2
82	4	3	5	2	3	6	6	4	9	2	.	3	3	2	.
83	.	.	-1	-1	1	0	1	2	3	0	2	.	1	2	1
84	3	3	.	1	2	3	2	4	6	2	2	2	0	2	0
85	0	0	0	0	3	1	3	2	3	6	2	.	1	2	2
86	2	3	1	2	1	5	-1	2	.	0	2	4	-1	2	2
87	4	4	8	3	3	4	.	3	6	6	4	6	3	3	3
88	1	.	.	0	.	0	0	4	1	2	5	2	2	3	3
89	0	.	0	7	3	6	0	1	0	1	2	3	.	3	3
90	2	3	4	0	3	2	4	3	6	4	5	6	3	2	3
91	4	3	2	1	5	5	4	6	6	2	3	0	7	6	9
92	3	3	2	0	4	0	0	4	1	1	4	2	5	3	5
93	5	5	6	2	3	5	1	1	3	1	.	1	0	3	2
94	4	3	6	0	0	1	3	1	3	0	1	2	3	3	4
95	.	5	2	1	7	4	2	5	2	2	6	8	3	7	7
96	6	.	7	2	.	5	4	.	8	3	3	6	3	2	0
97	6	6	5	4	4	2	5	6	1	7	.	9	6	7	6
98	1	3	7	1	2	5	2	1	3	2	2	4	2	2	6
99	0	0	.	1	3	2	0	2	0	5	3	5	2	3	2
100	.	1	-1	0	.	2	0	2	2	0	2	3	0	3	.
