32	0	2	0	0	1	4	2	2	1	0	1	-1	4	1	1
33	0	0	-1	0	1	2	-2	0	0	1	0	.	-2	0	0
34	4	2	3	.	1	0	.	1	2	0	2	4	0	3	5
35	0	.	3	0	0	3	3	3	5	-1	1	-1	0	0	2
36	-1	0	.	-2	0	.	0	2	.	-2	0	-2	-1	1	1
37	-3	1	-1	0	0	2	2	2	4	0	3	.	1	3	3
38	1	1	4	3	3	6	4	3	5	6	4	4	3	2	4
39	4	3	5	0	1	-3	1	1	1	4	2	2	.	2	2
40	1	.	2	.	3	.	4	3	4	1	3	1	3	3	4
41	3	3	5	2	2	.	1	3	2	1	1	2	2	3	2
42	6	4	3	3	.	4	2	3	4	2	2	1	4	3	.
43	5	4	8	3	4	10	5	4	.	4	5	4	8	5	11
44	.	0	1	-2	0	0	-3	0	-2	-1	1	0	-1	1	1
45	0	0	2	-1	0	1	0	1	3	0	1	.	0	1	0
46	0	1	0	.	1	4	3	4	5	4	3	6	1	1	0
47	1	2	3	1	2	4	0	2	2	0	0	1	4	3	8
48	3	3	0	5	2	3	3	4	4	4	2	3	2	2	2
49	2	0	0	-1	0	-4	5	1	2	3	3	1	7	4	7
50	1	2	1	-2	1	4	0	1	.	.	2	4	2	2	.
51	3	2	0	4	5	5	4	3	5	0	0	0	4	2	2
52	0	0	0	1	3	3	1	1	0	0	2	4	2	.	.
53	2	1	4	2	3	2	.	2	6	4	4	5	4	3	3
54	-1	1	1	1	2	2	0	1	4	-1	0	1	0	0	-1
55	.	2	2	3	2	6	6	4	7	5	2	6	4	3	5
56	0	2	1	-5	0	-4	-3	-2	-3	-3	-1	-3	-2	0	0
57	3	.	7	6	5	7	4	.	6	6	4	4	5	5	7
58	0	.	.	0	2	.	0	0	1	1	1	1	.	1	.
59	.	0	-1	0	2	.	2	1	1	1	3	2	0	0	-2
60	6	4	5	3	3	.	1	2	.	0	1	3	1	2	2
61	2	3	2	.	2	1	.	1	.	.	.	2	3	2	3
62	3	3	4	4	3	.	.	4	4	4	4	7	4	3	5
63	0	3	.	2	3	4	1	2	4	4	4	5	3	3	5
64	5	4	4	5	4	5	8	4	6	6	2	4	2	.	0
65	4	2	6	2	2	1	1	1	2	-1	0	0	1	3	3
66	4	1	3	3	2	.	1	1	3	0	1	2	4	1	5
67	0	3	1	1	2	4	2	.	3	3	3	3	4	3	5
68	1	2	.	1	.	3	3	.	5	2	3	2	2	3	1
69	1	.	.	1	2	1	0	1	-1	0	2	2	0	2	.
70	0	0	0	0	0	1	2	0	0	2	2	.	3	1	4
71	4	4	9	7	4	11	6	5	9	4	.	5	1	1	1
72	3	2	5	1	3	.	1	3	2	.	4	.	4	4	4
73	.	.	0	-2	0	-1	-2	0	.	0	0	0	1	2	.
74	5	3	3	2	3	5	3	3	.	3	3	0	0	.	-1
75	.	2	6	3	1	.	.	.	3	2	3	2	2	1	6
76	1	1	2	-1	0	2	1	2	2	-1	1	-1	2	3	3
77	.	1	.	3	4	6	4	3	6	1	3	2	2	3	2
78	5	3	.	3	3	2	3	4	1	1	2	2	3	3	2
79	3	1	2	2	.	2	.	1	0	-1	0	1	1	1	2
80	0	1	0	.	.	2	0	1	.	0	2	2	0	1	.
81	1	3	3	.	3	3	2	2	1	1	3	4	2	3	3
82	1	2	0	1	.	4	2	2	0	2	3	.	4	2	4
83	2	3	4	.	4	5	1	1	3	.	1	1	1	.	0
84	.	1	.	0	2	0	0	.	2	.	2	2	-3	0	.
85	.	3	.	.	2	6	2	1	2	0	1	1	-1	1	0
86	3	1	.	2	3	4	1	2	0	2	2	0	0	2	1
87	0	1	.	2	1	3	1	1	0	0	.	0	2	2	.
88	0	.	-1	0	0	2	0	0	0	1	.	3	-2	0	0
89	1	3	3	3	5	5	.	5	4	.	2	2	-1	0	.
90	1	0	1	1	1	3	-3	0	-2	-5	0	-3	-2	0	-1
91	0	.	-1	1	1	0	-1	-2	-2	.	0	-1	1	1	-1
92	-1	0	0	0	0	4	0	2	3	5	1	4	2	0	.
93	2	3	5	4	2	.	4	2	4	6	2	6	4	4	8
94	2	3	2	0	3	0	1	1	1	0	3	2	3	2	3
95	0	.	1	-1	-1	-1	0	0	1	-3	-1	0	-1	0	0
96	5	.	4	2	3	1	2	.	0	6	4	7	6	4	6
97	-1	0	-1	0	0	.	0	-1	-1	-1	-1	-1	0	0	0
98	0	2	2	-1	2	2	-2	1	-1	0	0	-1	-2	.	0
99	0	1	0	1	3	3	.	1	6	2	3	5	2	3	4
100	2	2	5	3	3	5	5	5	9	2	2	5	4	2	5
